Position,Artist,Song Title,Year,Lyrics
1,Adele,Hello,2015,"Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya
But I ain't done much healing

Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

There's such a difference between us
And a million miles

Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?

It's no secret that the both of us are running out of time

So hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

Oooooh, anymore
Oooooh, anymore
Oooooh, anymore
Anymore

Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore"
2,The Weeknd,Can't Feel My Face,2015,"And I know she'll be the death of me, at least we'll both be numb
And she'll always get the best of me, the worst is yet to come
But at least we'll both be beautiful and stay forever young
This I know, yeah, this I know

She told me, ""Don't worry about it""
She told me, ""Don't worry no more""
We both know we can't go without it
She told me you'll never be in love, oh, oh, woo

I can't feel my face when I'm with you
But I love it, but I love it, oh

I can't feel my face when I'm with you
But I love it, but I love it, oh
And I know she'll be the death of me, at least we'll both be numb
And she'll always get the best of me, the worst is yet to come

All the misery was necessary when we're deep in love
This I know, girl, I know
She told me, ""Don't worry about it""
She told me, ""Don't worry no more""

We both know we can't go without it
She told me you'll never be in love, oh, oh, woo

I can't feel my face when I'm with you
But I love it, but I love it, oh

I can't feel my face when I'm with you
But I love it, but I love it, oh
I can't feel my face when I'm with you
But I love it, but I love it, oh

I can't feel my face when I'm with you
But I love it, but I love it, oh
She told me, ""Don't worry about it""
She told me, ""Don't worry no more""
We both know we can't go without it
She told me you'll never be in love, oh, oh, woo
I can't feel my face when I'm with you
But I love it, but I love it, oh
I can't feel my face when I'm with you
But I love it, but I love it, oh"
3,Wiz Khalifa & Charlie Puth,See You Again,2015,"It's been a long day, without you my friend
And I'll tell you all about it when I see you again
We've come a long way from where we began
Oh I'll tell you all about it when I see you again
When I see you again

Damn, who knew
All the planes we flew
Good things we been through
That I'd be standing right here talking to you
About another path
I know we loved to hit the road and laugh
But something told me that it wouldn't last
Had to switch up look at things different
See the bigger picture
Those were the days
Hard work forever pays
Now I see you in a better place

Oh
How could we not talk about family
When family's all that we got?
Everything I went through
You were standing there by my side
And now you gonna be with me for the last ride

It's been a long day, without you my friend
And I'll tell you all about it when I see you again
We've come a long way from where we began
Oh I'll tell you all about it when I see you again
When I see you again

First, you both go out your way
And the vibe is feeling strong
And what's small turn to a friendship
A friendship turned into a bond
And that bond will never be broken
The love will never get lost
And when brotherhood come first
Then the line will never be crossed
Established it on our own
When that line had to be drawn
And that line is what we reached
So remember me when I'm gone

How could we not talk about family
When family's all that we got?
Everything I went through
You were standing there by my side
And now you gonna be with me for the last ride

So let the light guide your way
Hold every memory as you go
And every road you take
Will always lead you home
Home

It's been a long day, without you my friend
And I'll tell you all about it when I see you again
We've come a long way from where we began
Oh I'll tell you all about it when I see you again
When I see you again

When I see you again
See you again
When I see you again"
4,Justin Bieber,What Do You Mean?,2015,"What do you mean? Oh, oh
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
When you don't want me to move
But you tell me to go
What do you mean?
Oh, what do you mean?
Said you're running out of time, what do you mean?
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?

You're so indecisive, what I'm saying
Tryna catch the beat, make up your heart
Don't know if you're happy or complaining
Don't want for us to end, where do I start?

First you wanna go to the left then you wanna turn right
Wanna argue all day, make love all night
First you're up, then you're down and then between
Oh, I really want to know…

What do you mean? Oh, oh
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
When you don't want me to move
But you tell me to go
What do you mean?
Oh, what do you mean?
Said you're running out of time, what do you mean?
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?

You're overprotective when I'm leaving
Trying to compromise but I can't win
You want to make a point, but you keep preaching
You had me from the start, won't let this end

First you wanna go to the left then you wanna turn right
Wanna argue all day, make love all night
First you're up, then you're down and then between
Oh, I really want to know…

What do you mean? Oh, oh
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
When you don't want me to move
But you tell me to go
What do you mean?
(I wanna know)
Oh, what do you mean?
Said you're running out of time, what do you mean?
(Oh baby)
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?

Oh, oh
(This is ours baby, yeah)
When you nod your head yes
But you wanna say no
What do you mean? Hey-ey
(You're so confusing baby)
When you don't want me to move
But you tell me to go
What do you mean?
(Be more straight forward)
Oh, what do you mean?
Said you're running out of time, what do you mean?
Oh, oh, oh, what do you mean?
Better make up your mind
What do you mean?"
5,Taylor Swift,Bad Blood,2015,"'Cause baby now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby now we got bad blood (hey!)

Now we got problems
And I don't think we can solve them
You made a really deep cut
And baby now we got bad blood (hey!)

Did you have to do this?
I was thinking that you could be trusted
Did you have to ruin what was shining now it's all rusted
Did you have to hit me where
I'm weak, baby, I couldn't breathe
I rubbed it in so deep
Salt in the wound like you're laughing right at me

Oh, it's so sad to think about the good times
You and I

'Cause baby now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby now we got bad blood (hey!)

Now we got problems
And I don't think we can solve them
You made a really deep cut
And baby now we got bad blood (hey!)

Did you think we'd be fine?
Still got scars on my back from your knife
So don't think it's in the past
These kind of wounds they last and they last
Now did you think it all through?
All these things will catch up to you
And time can heal but this won't
So if you come in my way, just don't

Oh, it's so sad to think about the good times
You and I

'Cause baby now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby now we got bad blood (hey!)

Now we got problems
And I don't think we can solve them
You made a really deep cut
And baby now we got bad blood (hey!)

Band-aids don't fix bullet holes
You say sorry just for show
You live like that, you live with ghosts (ghosts, ghosts)
Band-aids don't fix bullet holes (hey!)
You say sorry just for show (hey!)
You live like that, you live with ghosts (hey!)
Hm, if you love like that blood runs

(Bad) 'Cause baby now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby now we got bad blood (bad)

(Blood) Now we got problems
And I don't think we can solve them (think we can solve them)
You made a really deep cut
And baby now we got bad blood

('Cause now we got bad blood) 'Cause baby now we got bad blood
You know it used to be mad love
So take a look at what you've done (look at what you've done)
'Cause baby now we got bad blood (woah)
Now we got problems
And I don't think we can solve them
You made a really deep cut
And baby now we got bad blood (hey!)"
6,Juice=Juice,Wonderful World,2015,"Exception occurred 
HTTP Error 404: Not Found"
7,BZ,Uchoten,2015,"Exception occurred 
HTTP Error 404: Not Found"
8,A.B.C-Z,Moonlight Walker,2015,"Exception occurred 
HTTP Error 404: Not Found"
9,Johnny's West,Bari Hapi,2015,"Exception occurred 
HTTP Error 404: Not Found"
10,Hey! Say! JUMP,Kimi attraction,2015,"Exception occurred 
HTTP Error 404: Not Found"
