Position,Artist,Song Title,Year,Lyrics
11,Prince,The Most Beautiful Girl in the World,1994,"Could you be
The most beautiful girl in the world
It's plain to see
You're the reason that God made a girl

When the day turns into the last day of all time
I can say, I hope you are in these arms of mine
And when the night falls before that day I will cry
I will cry tears of joy
'Cause after you all one can do is die

Could you be
The most beautiful girl in the world, could you be
It's plain to see
You're the reason that God made a girl
You're the reason that God made a girl
Oh yes, you are

How can I get through days when I can't get through hours
I can try but when I do I see you and I'm devoured, oh yes
Who'd allow, who'd allow a face to be soft as a flower
I could bow and feel proud in the light of this power, oh yes
  (Bow down)

Could you be
(Could you be)
The most beautiful girl in the world
Could you be
It's plain to see
You're the reason that God made a girl
Oh yes, you are

And if the stars ever fell one by one from the sky
I know Mars could not be too far behind
'Cuz baby, this kind of beauty has got no reason to ever be shy
'Cuz honey, this kind of beauty the kind that comes from inside

Could you be
(Could you be)
The most beautiful girl in the world
(So beautiful, beautiful )
It's plain to see
(Plain to see)
You're the reason that God made a girl, oh yeah
Oh yes, you are

Could you be"
12,Crash Test Dummies,Mmm Mmm Mmm Mmm,1994,"Once there was this kid who
Got into an accident and couldn't come to school
But when he finally came back
His hair had turned from black into bright white
He said that it was from when
The car had smashed so hard

Mmm Mmm Mmm Mmm
Mmm Mmm Mmm Mmm

Once there was this girl who
Wouldn't go and change with the girls in the change room
But when they finally made her
They saw birthmarks all over her body
She couldn't quite explain it
They'd always just been there

Mmm Mmm Mmm Mmm
Mmm Mmm Mmm Mmm

But both girl and boy were glad
'Cause one kid had it worse than that

'Cause then there was this boy whose
Parents made him come directly home right after school
And when they went to their church
They sand lurched all over the church floor
He couldn't quite explain it
They'd always just gone there

Mmm Mmm Mmm Mmm
Mmm Mmm Mmm Mmm"
13,Enigma,Return to Innocence,1994,"Love - Devotion
Feeling - Emotion

Don't be afraid to be weak
Don't be too proud to be strong
Just look into your heart my friend
That will be the return to yourself
The return to innocence.
The return to innocence.

If you want, then start to laugh
If you must, then start to cry
Be yourself don't hide
Just believe in destiny.
Don't care what people say
Just follow your own way
Don't give up and use the chance
To return to innocence.

That's not the beginning of the end
That's the return to yourself
The return to innocence.
That's the return to innocence."
14,Elton John,Can You Feel the Love Tonight,1994,"There's a calm surrender
To the rush of day
When the heat of a rolling wind
Can be turned away
An enchanted moment
And it sees me through
It's enough for this restless warrior
Just to be with you

And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far
And can you feel the love tonight
How it's laid to rest?
It's enough to make kings and vagabonds

Believe the very best

There's a time for everyone
If they only learn
That the twisting kaleidoscope
Moves us all in turn
There's a rhyme and reason

To the wild outdoors
When the heart of this star-crossed voyager

Beats in time with yours
And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far
And can you feel the love tonight
How it's laid to rest?
It's enough to make kings and vagabonds
Believe the very best
It's enough to make kings and vagabonds
Believe the very best"
15,Big Mountain,"Baby, I Love Your Way",1994,"Ooh, baby, I love your way, everyday, yeah
Ooh, baby, I love your way, everyday

Shadows grow so long before my eyes
And they're moving across the page
Suddenly the day turns into night
Far away from the city

But don't, oh, no, hesitate
'Cause your love just won't wait, hey, yeah

Ooh, baby, I love your way, every day, yeah
I wanna tell you I love your way, every day, yeah, yeah
I wanna be with you night and day

The moon appears to shine and light the sky
With the help of some fireflies
I wonder how they have the power to shine, shine, shine
Well, I can see them under the pine

But don't, whoa, no, no, no, hesitate, la dee da
'Cause your love won't wait, yeah

Ooh, baby, I love your way, everyday, yeah
I wanna tell you I love your way,  every day, hey, yeah
I wanna be with you night and day
Whoa, baby, oh, baby, please

Everyday, how I love, how I love you, uh
I love your way, ooh, baby, please

I can see the sunset in your eyes
Brown and grey and blue besides
Clouds are stalkin' islands in the sun
I wish I could buy one, out of season

But don't, whoa, no, no, hesitate, la dee da
'Cause your love won't wait, just won't wait

Ooh, baby, I love your way
I wanna tell you I love your way
I wanna be with you night and day

Ooh, baby, I love your way
I wanna tell you I love your way
I wanna be with you night and day

Ooh, baby, I love your way
I wanna tell you I love your way
I wanna be with you night and day"
16,Ace of Base,Don't Turn Around,1994,"I will survive without you

Don't tell me that you wanna leave

If you wanna leave
I won't beg you to stay
And if you gotta go darling
Maybe it's better that way

I'm gonna be strong
I'm gonna do fine
Don't worry about this heart of mine

Just walk out that door
Yeah, see if i care
Go on and go now but

Don't turn around
'Cause you're gonna see my heart breaking
Don't turn around
I don't want you seeing me cry
Just walk away
It's tearing me apart that you're leaving
I'm letting you go
But I won't let you know
I won't let you know

I won't miss your arms around me
Holding me tight (Holding me tight)
And if you ever think about me
Just know that I'll be alright (I'll be alright)

I'm gonna be strong
I'm gonna do fine
Don't worry about this heart of mine

I know I'll survive
I'll make it through
And I'll even learn to live without you

Don't turn around
'Cause you're gonna see my heart breaking
Don't turn around
I don't want you seeing me cry
Just walk away
It's tearing me apart that you're leaving
I'm letting you go
But I won't let you know

I wish I could scream out loud
That I love you
I wish I could say to you
Don't go!

As he walks away he feels the pain getting strong
People in your life they don't know what's going on
Too proud to turn around, he's gone

Don't turn around
'Cause you're gonna see my heart breaking
Don't turn around
I don't want you seeing me cry
Just walk away
It's tearing me apart that you're leaving
I'm letting you go

Baby, don't turn around
Don't turn around
Just walk away (Just walk away)
It's tearing me apart that you're leaving
I'm letting you go
Don't turn around
Don't turn around
Just walk away"
17,MC Sar & The Real McCoy,Another Night,1994,"Another night, another dream but always you
It's like a vision of love that seems to be true
Another night, another dream but always you
In the night I dream of love so true

Just another night, another vision of love
You feel joy, you feel pain 'cause nothing will be the same
Just another night is all that it takes
To understand the difference between lovers and fakes

So, baby, I talk, talk, I talk to you
In the night, in your dream of love so true
I talk, talk, I talk to you
In the night, in your dream of love so true

In the night, in my dreams I'm in love with you
'Cause you talk to me like lovers do
I feel joy, I feel pain 'cause it's still the same
When the night is gone I'll be alone

Another night, another dream but always you
It's like a vision of love that seems to be true
Another night, another dream but always you
In the night I dream of love so true

Just another night, another dream, another vision
Of love with me, I'm here to set you free
I am your lover, your brother, hey sister, let me cover
Your body with my love is with my lovin' just another

Vision of love that seems to be true
While we do all the things that only lovers do
Vision of love that seems to be true
While we do all the things that only lovers do

In the night, in my dreams I'm in love with you
'Cause you talk to me like lovers do
I feel joy, I feel pain 'cause it's still the same
When the night is gone I'll be alone

Another night, another dream but always you
It's like a vision of love that seems to be true
Another night, another dream but always you
In the night I dream of love so true

I talk, talk, I talk to you
In the night, in your dream of love so true
I talk, talk, I talk to you
In the night, in your dream of love so true

In the night, in my dreams I'm in love with you
'Cause you talk to me like lovers do
I feel joy, I feel pain 'cause it's still the same
When the night is gone I'll be alone

Another night, another dream but always you
It's like a vision of love that seems to be true
Another night, another dream but always you
In the night I dream of love so true"
18,Celine Dion,The Power of Love,1994,"The whispers in the morning
Of lovers sleeping tight
Are rolling like thunder now
As I look in your eyes
I hold on to your body
And feel each move you make
Your voice is warm and tender
A love that I could not forsake

'Cause I am your lady
And you are my man
Whenever you reach for me
I'll do all that I can

Lost is how I'm feeling, lying in your arms
When the world outside's too
Much to take
That all ends when I'm with you
Even though there may be times
It seems I'm far away
Never wonder where I am
'Cause I am always by your side

'Cause I am your lady
And you are my man
Whenever you reach for me
I'll do all that I can

We're heading for something
Somewhere I've never been
Sometimes I am frightened
But I'm ready to learn
Of the power of love

The sound of your heart beating
Made it clear
Suddenly the feeling that I can't go on
Is light years away

'Cause I am your lady
And you are my man
Whenever you reach for me
I'll do all that I can

We're heading for something
Somewhere I've never been
Sometimes I am frightened
But I'm ready to learn
Of the power of love"
19,Youssou N'Dour & ,7 Seconds,1994,"Boul ma sene, boul ma guiss madi re nga fokni mane
Khamouma li neka thi sama souf ak thi guinaw
Beugouma kouma khol oaldine yaw li neka si yaw
Mo ne si man, li ne si mane moye dilene diapale

Roughneck and rudeness
We should be using
On the ones who practice wicked charms

For the sword and the stone
Bad to the bone
Battle is not over
Even when it's won

And when a child is born
Into this world
It has no concept
Of the tone the skin is livin' in

It's not a second
7 seconds away
Just as long as I stay
I'll be waiting

It's not a second
7 seconds away
Just as long as I stay
I'll be waiting
I'll be waiting
I'll be waiting

J'assume les raisons qui nous poussent de changer tout
J'aimerais qu'on oublie leur couleur pour qu'ils esperent
Beaucoup de sentiments de races qui font qu'ils desesperent
Je veux les portes grandements ouvertes
Des amis pour parler de leur peine, de leur joie
Pour qu'ils leur filent des infos qui ne divisent pas
Changer

7 seconds away
Just as long as I stay
I'll be waiting

It's not a second
7 seconds away
Just as long as I stay
I'll be waiting
I'll be waiting
I'll be waiting

And when a child is born
Into this world
It has no concept
Of the tone the skin is livin' in

And there's a million voices
And there's a million voices
To tell you what she should be thinkin'
So you better sober up for just a second

7 seconds away
But just as long as I stay
I'll be waiting

It's not a second
7 seconds away
Just as long as I stay
I'll be waiting
..."
20,Madonna,Secret,1994,"Things haven't been the same
Since you came into my life
You found a way to touch my soul
And I'm never, ever, ever gonna let it go

Happiness lies in your own hand
It took me much too long
To understand how it could be
Until you shared your secret with me

Something's comin' over
Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over me
My baby's got a secret

You gave me back the paradise
That I thought I lost for good
You helped me find the reasons why
It took me by surprise that you understood

You knew all along
What I never wanted to say
Until I learned to love myself
I was never ever lovin' anybody else

Happiness lies in your own hand
It took me much too long
To understand how it could be
Until you shared your secret with me

Something's comin' over
Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over me
My baby's got a secret

Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over me
My baby's got a secret

Happiness lies in your own hand
It took me much too long
To understand how it could be
Until you shared your secret with me

Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over me
My baby's got a secret

Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over
Mmm, mmm, something's comin' over me
My baby's got a secret

Mmm, mmm, my baby's got a secret
Mmm, mmm, my baby's got a secret
Mmm, mmm, my baby's got a secret from me

Mmm, mmm, mmm, mmm, mmm, mmm"
21,Lisa Loeb & Nine Stories,Stay (I Missed You),1994,"You say, I only hear what I want to
And you say I talk so all the time, so

And I thought what I felt was simple
And I thought that I don't belong
And now that I am leaving
Now I know that I did something wrong 'cause I missed you
Yeah, I missed you

And you say, I only hear what I want to
I don't listen hard
I don't pay attention to the distance
That you're running or to
Anyone, anywhere

I don't understand if you really care
I'm only hearing negative, no no no, bad

So I turned the radio on I turned the radio up
And this woman was singing my song
The lover's in love and the other's run away
The lover is crying 'cause the other won't stay

And some of us hover when we weep for the other who was dying
Since the day they were born well
Well this is not that
I think that I'm throwing but I'm thrown

And I thought I'd live forever
But now I'm not so sure
You try to tell me that I'm clever
But that won't take me anyhow or anywhere with you

And you said that I was naive
And I thought that I was strong
I thought, ""Hey I can leave, I can leave""
But now I know that I was wrong 'cause I missed you
Yeah' I missed you

You said, you caught me 'cause you want me
And one day I'll let you go
You try to give away a keeper or keep me
'Cause you're know you're just too scared to lose

And you say, ""Stay""
You say, I only hear what I want to"
22,Madonna,I'll Remember,1994,"Madonna
Something To Remember
I'll Remember
Mmmm, mmmm
Say good-bye to not knowing when
The truth in my whole life began
Say good-bye to not knowing how to cry
You taught me that

Chorus (first time substitute ""strength"" for ""love"" and ""saved"" for ""changed""): 

And I'll remember the love that you gave me
Now that I'm standing on my own
I'll remember the way that you changed me
I'll remember

Inside I was a child
That could not mend a broken wing
Outside I looked for a way
To teach my heart to sing

(chorus)

I learned to let go of the illusion that we can possess
I learned to let go, I travel in stillness
And I'll remember happiness
I'll remember [I'll remember]
Mmmmm... [I'll remember]
Mmmmm...

(chorus)
[I'll remember]

No I've never been afraid to cry
Now I finally have a reason why
I'll remember [I'll remember]
(repeat 3 times, substituting ""And"" for ""Now"" the second and third times)"
23,Luther Vandross,Endless Love,1994,"My love
There's only you in my life
The only thing that's right
Oh yeah
My first love (yeah)

You're every breath that I take
You're every step I make
(Oh)
And I (And I)

I want to share
All my love with you, hey yeah
No one else will do
And your eyes (your eyes, your eyes)
They tell me how much you care
Oh, yes
You will always be
My endless love
Oh yeah
Two hearts
Two hearts that beat as one
Our lives have just begun

And forever (forever)
I'll hold you close in my arms
I can't resist your charms
No no no no (no no no)
And I
(And I)
I'd be a fool

For you, I'm sure
You know I don't mind (no, you know I don't mind)
'Cause baby you (baby, baby, baby, baby)
You mean the world to me, yeah
I know I've found in you
My endless love
Yeah (yeah)
Do do, do dooo, do do do
Whoa

And I
I'd play the fool

For you, (for you baby) I'm sure
That you know I don't mind (you know I don't mind)
Oh, yes
You'd be the only one
'Cause no-one can't deny
This love I have inside
And I'll give it all to you
My love (my love, my love)
My my my
My endless love
My love"
24,The Cranberries,Zombie,1994,"Another head hangs lowly
Child is slowly taken
And the violence caused such silence
Who are we mistaken?

But you see, it's not me, it's not my family
In your head, in your head they are fighting
With their tanks and their bombs
And their bombs and their guns
In your head, in your head, they are crying

In your head, in your head
Zombie, zombie, zombie
Hey, hey, hey, what's in your head, in your head?
Zombie, zombie, zombie
Hey, hey, hey, hey
oh, oh, dou, dou, dou, dou
dou, dou, dou, dou
dou, dou, dou, dou
dou, dou, dou, dou

Another mother's breakin'
Heart is taking over
When the violence causes silence
We must be mistaken

It's the same old theme since nineteen-sixteen
In your head, in your head they're still fighting
With their tanks and their bombs
And their bombs and their guns
In your head, in your head, they are dying

In your head, in your head
Zombie, zombie, zombie
Hey, hey, hey, what's in your head, in your head
Zombie, zombie, zombie?
Hey, hey, hey, hey
Oh, oh, oh, oh, oh, oh, oh, oh
Hey, oh, ya, ya ya"
25,Toni Braxton,Breathe Again,1994,"If I never feel you in my arms again
If I never feel your tender kiss again
If I never hear I love you now and then
Will I never make love to you once again
Please, understand if love ends

Then I promise you, I promise you
That, that I shall never breathe again
  (Breathe again, breathe again)
That I shall never breathe again
  (Breathe again, yeah)

And I can't stop thinkin' about
About the way things used to be
And I can't stop thinkin' about
About the love that you make to me

And I can't get you out of my head
How in the world will I begin
To let you walk right out my life
And blow my heart away?

And I can't stop carin' about
About the apple of my eye
And I can't stop doin' without
Without the center of my life

And I can't get you out of my head
And I know I can't pretend
That I won't die if you decide
You won't see me again

If I never feel you in my arms again
If I never feel your tender kiss again
If I never hear I love you now and then
Will I never make love to you once again
Please, understand if love ends

Then I promise you, I promise you
That, that I shall never breathe again
  (Breathe again, breathe again)
That I shall never breathe again
  (Breathe again, yeah)

And I can't stop thinkin' about
About the way my life would be
No I can't stop thinkin' about
How could you love me then leave

And I can't get you out of my mind
God knows how hard I tried
And if you walk right out my life
God knows I'd surely die

And I can't stop doin' without
Without the rhythm of my heart
No, I can't stop doin' without
For I would surely fall apart

And I can't get you out of my mind
'Cause I know I can't deny
And I would die if you decide
You won't see me again

If I never feel you in my arms again
If I never feel your tender kiss again
If I never hear I love you now and then
Will I never make love to you once again
Please understand if love ends

Then I promise you, I promise you
That, that I shall never breathe again
  (Breathe again, breathe again)
No, no, no, that I shall never breathe again"
26,Boyz II Men,On Bended Knee,1994,"Darlin' I can't explain
Where did we lose our way
Girl it's drivin' me insane
And I know I just need one more chance
To prove my love to you
If you come back to me
I'll guarantee
That I'll never let you go

Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me a reason
I'm down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee

So many nights I dreamt
Holding my pillow tight
I know that I don't need to be alone
When I open up my eyes
To face reality
Every moment without you
It seems like eternity
I'm begging you, begging you come back to me

Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me a reason
I'm down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee

I'm gonna swallow my pride
Say I'm sorry
Stop pointing fingers the blame is on me
I want a new life
And I want it with you
If you feel the same
Don't ever let it go
You gotta believe in the spirit of love
It'll heal all things
It won't hurt any more
No I don't believe our love's terminal
I'm down on my knees begging you please
Come home

Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they used to be
Oh God give me a reason
I'm down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee

Wanna build a new life
Just you and me
Gonna make you my wife
Raise a family"
27,Beck,Loser,1994,"In the time of chimpanzees, I was a monkey
Butane in my veins and I'm out to cut the junkie
With the plastic eyeballs, spray-paint the vegetables
Dog food stalls with the beefcake pantyhose

Kill the headlights and put it in neutral
Stock car flaming with a loser and the cruise control
Baby's in Reno with the vitamin D
Got a couple of couches, sleep on the love seat

Someone keeps saying, I'm insane to complain
About a shotgun wedding and a stain on my shirt
Don't believe everything that you breathe
You get a parking violation and a maggot on your sleeve

So shave your face with some mace in the dark
Saving all your food stamps
And burning' down the trailer park
Yo, cut it

Soy un perdedor
I'm a loser baby, so why don't you kill me?
Soy un perdedor
I'm a loser baby, so why don't you kill me?
Soy un perdedor
I'm a loser baby, so why don't you kill me?

The forces of evil in a bozo nightmare
Banned all the music with a phony gas chamber
'Cause one's got a weasel and the other's got a flag
One's on the pole, shove the other in a bag

With the re-run shows and the cocaine nose job
The daytime crap of the folksinger slop
He hung himself with a guitar string
I slap the turkey neck and it's hanging' from a pigeon wing

You can't write if you can't relate
Trade the cash for the beef for the body for the hate
And my time is a piece of wax, falling on a termite
Who's choking on the splinters

Soy un perdedor
I'm a loser baby, so why don't you kill me?
Soy un perdedor
I'm a loser baby, so why don't you kill me?
Soy, soy, soy

I'm a driver, I'm the winner
Things are gonna change, I can feel it

Soy un perdedor
I'm a loser baby, so why don't you kill me?
Soy un perdedor
I'm a loser baby, so why don't you kill me?

Soy un perdedor
I'm a loser baby, so why don't you kill me?
Soy un perdedor
I'm a loser baby, so why don't you kill me?"
