Position,Artist,Song Title,Year,Lyrics
11,Shania Twain,You're Still the One,1998,"Looks like we made it
Look how far we've come my baby
We mighta took the long way
We knew we'd get there someday
They said, ""I bet they'll never make it""
But just look at us holding on
We're still together still going strong
(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one that I love
The only one I dream of
You're still the one I kiss good night
Ain't nothin' better
We beat the odds together
I'm glad we didn't listen
Look at what we would be missin'
They said, ""I bet they'll never make it""
But just look at us holding on
We're still together still going strong
(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one that I love
The only one I dream of
You're still the one I kiss good night
(You're still the one)
You're still the one I run to
The one that I belong to
You're still the one I want for life
(You're still the one)
You're still the one that I love
The only one I dream of
You're still the one I kiss good night"
12,Lauryn Hill,Doo Wop (That Thing),1998,"Yo, remember back on the boogie when cats used to harmonize like
Yo, my men and my women
Don't forget about the deen, Sirat al-Mustaqeem
Yo, it's about a thing
If ya feel real good wave your hands in the air
And lick two shots in the atmosphere!

It's been three weeks since you were looking for your friend
The one you let hit it and never called you again
'Member when he told you he was 'bout the Benjamins?
You act like you ain't hear him, then give him a little trim
To begin, how you think you're really gon' pretend
Like you wasn't down and you called him again?
Plus, when you give it up so easy you ain't even foolin' him
If you did it then, then you'd probably fuck again
Talking out your neck, sayin' you're a Christian
A Muslim, sleeping with the jinn
Now that was the sin that did Jezebel in
Who you gon' tell when the repercussions spin?
Showing off your ass cause you're thinking it's a trend
Girlfriend, let me break it down for you again
You know I only say it cause I'm truly genuine
Don't be a hard rock when you really are a gem
Baby girl, respect is just a minimum
Niggas fucked up and you still defending 'em
Now, Lauryn is only human
Don't think I haven't been through the same predicament
Let it sit inside your head like a million women in Philly, Penn
It's silly when girls sell their souls because it's in
Look at where you be in, hair weaves like Europeans
Fake nails done by Koreans
Come again

Guys you know you'd better watch out
Some girls, some girls are only about
That thing, that thing, that thing
That thing, that thing, that thing

The second verse is dedicated to the men
More concerned with his rims and his Timbs than his women
Him and his men, come in the club like hooligans
Don't care who they offend, poppin' yang (Like you got yen!)
Let's stop pretend, the ones that pack pistols by they waist men
Cristal by the case men, still in they mother's basement
The pretty face men claiming that they did a bid men
Need to take care of they three or four kids
And they face a court case when the child support late
Money taking and heart breaking, now you wonder why women hate men
The sneaky, silent men
The punk, domestic violence men
Quick to shoot the semen, stop acting like boys and be men
How you gonna win when you ain't right within?
How you gonna win when you ain't right within?
How you gonna win when you ain't right within?
Come again

Watch out, watch out
Look out, look out

Girls you know you'd better watch out
Some guys, some guys are only about
That thing, that thing, that thing
That thing, that thing, that thing

Guys you know you'd better watch out
Some girls, some girls are only about
That thing, that thing, that thing
That thing, that thing, that thing

Girls you know you'd better watch out
Some guys, some guys are only about
That thing, that thing, that thing
That thing, that thing, that thing"
13,Jennifer Paige,Crush,1998,"Ahh crush ahh

See you blowin' me a kiss it doesn't take a scientist
To understand whats goin' on baby
If you see somethin' in my eye, let's not over analyze
Don't go too deep with it baby

So let it be, what it'll be
Don't make a fuss and go crazy over you and me
Here's what I do, I'll play the wuss
Not like we have a date with destiny

It's just a little crush
Not like I faint, every time we touch
It's just some little thing
Not like every thing I do, depends on you
Sha la la la, sha la la la

It's raisin' my adrenalin', you're bangin' on a heart of tin
Please don't make too much of it, baby
Say, ""That were for ever more""
That's not what I'm lookin' for all I can commit to is maybe

So let it be, what it'll be
Don't make a fuss and go crazy over you and me
Here's what I do, I'll play the wuss
Not like we have a date with destiny

It's just a little crush
Not like I faint, every time we touch
It's just some little thing
Not like every thing I do, depends on you
Sha la la la, sha la la la

Vanilla skies
White picket fences in your eyes
A vision of you and me

It's just a little crush
Not like I faint, every time we touch
It's just some little thing
Not like every thing, I do depends on you
Sha la la la, sha la la la

Not like I faint, every time we touch
It's just some little thing
Not like every thing, I do depends on you
Sha la la la, sha la la la

Not like I faint, every time we touch
It's just some little thing
Not like every thing I do"
14,Pras Michel,Ghetto Supastar (That is What You Are),1998,"Pras Michel
Miscellaneous
Ghetto Supastar (that Is What You Are)
Ghetto Supastar (That Is What You Are)
Pras Michel featuring Ol' Dirty Bastard & Mya
Album: Bulworth (The Soundtrack)

[Ol' Dirty Bastard]
Man, man look up at the sky
All the stars man, the stars look beautiful tonight
Look at em!

Chorus: Mya

Ghetto superstar, that is what you are
Comin' from afar, reachin' for the stars
Run away with me, to another place
We can rely on each other, uh-huh
From one corner to another, uh-huh

[Pras]
Uh, yeah, yo, yo
Some got hopes and dreams, we got, ways and means
The supreme dream team, always up with the schemes
From hubcaps to sellin' raps, name your theme
My rise to the top, floatin' on this cream
Who the hell wanna stop me, I hated those who doubt me
A million refugees with unlimited warranties
Black Caesar, dating top skeezers
Diplomatic legalese, no time for a Visa
They just begun, I'ma shoot them one by one
Got five sides to me, somethin' like a pentagon
Strike with the forces of King Solomon
Lettin' bygones be bygones and so on and so on
I'ma teach this cat, how to live in the ghetto
Keepin' it retro-spective from the get-go
Lay low, let my mind shine like a halo
P-Politic with ghetto senators on the deelow

Chorus

[Ol' Dirty Bastard]
One two, and you don't stop, yo
My eyes are sore, bein' a senator
Behind closed doors hittin' truth to the seafloor
The rich go north ignore, the tug of war
While the kids are poor, open new and better drug stores
So, I became hardcore, couldn't take it no more
I'ma reveal EVERYTHING, change the law
I find myself, walkin' the streets
Tryin' to find what's really goin' on in the streets

[Pras]
Yea, yo, yo, yo
Now every dog got his day, needless to say
When the chief away, that's when them cats want to play
I told you, mess around with fools like Cassius Clay
Stretch my heater make you do a pas de bourree
Kick your balls like Pele, pick em doin' ballet
Peak like Dante, broader than Broadway
Get applause like a matador, cry yellin' !Ole!
Who the hell wanna' save me, from B.K., to Cali
Come on

Chorus

[Pras]
Yeah...yo, yeah
Just when you thought it was safe in a common place
Showcase your finest is losin' fast in the horse race
Two faced, gettin' defaced, out like Scarface
Throw your roll money, let me put on my screwface

[Ol' Dirty Bastard]
Well I'm paranoid at the things I said
Wonderin' what's the penalty from day to day, I'm hangin' out
Partyin' with girls that never die, you see I was
Pickin' on the small fries, my campaign tellin' lies
Was just spreadin' my love, didn't know my love
Was the one holdin' the gun and the glove
But it's all good as long as it's understood
It's all together now, in the hooooooooooooooooooooooooooood

Chorus

[Pras]
Uh-huh uh-huh uh-huh uh-huh
Yeah
All stars, yeah yeah yeah

Chorus

[Ol' Dirty Bastard]
Sing it baby, sing it babyeeeeeeeeeeeeee
To another, aheoehahahahhhhhhhhhhhhhhh
Yeahhhh, heeee, ahhhhhhhhhhhhhhhhhhhhhhh

From: ""Rick Thompson"""
15,Mariah Carey,When You Believe,1998,"Many nights we pray
With no proof anyone could hear
And our hearts a hopeful song
We barely understand

Now we are not afraid
Although we know there's much to fear
We were moving mountains long
Before we know we could

Oh yes, there can be miracles
When you believe
Though hope is frail
It's hard to kill

Who knows what miracle
You can achieve
When you believe
Somehow you will
You will when you believe

In this time of fear
When prayer so often proves in vain
Hope seems like the summer birds
Too swiftly flown away

And now I am standing here
My heart's so full, I can't explain
Seeking faith and speaking words
I never thought I'd say

There can be miracles
When you believe
Though hope is frail
It's hard to kill

Who knows what miracles
You can achieve
When you believe
Somehow you will
You will when you believe

They don't always happen when you ask
And it's easy to give in to your fear, ohh
But when you're blinded by your pain
Can't see your way safe through the rain
Thought of a still resilient voice
Says love is very near

There can be miracles
When you believe
Though hope is frail
It's hard to kill

Who knows what miracles
You can achieve
When you believe
Somehow you will, how you will
You will when you believe

You will when you believe
Just believe
You will when you believe
Just believe
You will when you believe"
16,Emilia,Big Big World,1998,"I'm a big big girl
In a big big world
It's not a big big thing if u leave me
But I do do feel
That I do do will
Miss you much
Miss you much

I can see the first leafs falling
It's all yellow and nice
It's so very cold outside
Like the way I'm feeling inside

I'm a big big girl
In a big big world
It's not a big big thing if u leave me
But I do do feel
That I do do will
Miss you much
Miss you much

Outside it's no raining
And tears are falling from my eyes
Why did it have to happen
Why did it all have to end

I'm a big big girl
In a big big world
It's not a big big thing if u leave me
But I do do feel
That I do do will
Miss you much
Miss you much

I have your arms around me
Warm like fire
But when I open my eyes...
Your gone

I'm a big big girl
In a big big world
It's not a big big thing if u leave me
But I do do feel
That I do do will
Miss you much
Miss you much

I'm a big big girl
In a big big world
It's not a big big thing
If u leave me
But I do
Feel I will
Miss you much
Miss you much"
17,Next,Too Close,1998,"I wonder if she could tell that I'm hard right know
Hmm, yeah come on
Dance with me now, haha
Oh, oh feel that, all right come on
Don't stop know, you done did it
Come on alright
Oh well

Baby, when we're grinding
I get so excited
Ooh, you know I like it
I try but I can't fight it
Oh, you're dancing real close
Swaying real slow
You're making it hard for me

All the songs on you requested
You're dancing like you're naked
Ooh, it's almost like we're sexing
(oh yeah)
Yeah boo I like it
No I can't deny it
But I know you can tell I'm excited
Oh girl

Step back you're dancing kind of close
I feel a little poke coming through on you
Now girl I know you felt it
But boo, you know I can't help it
You know what I wanna do

Baby, when we're grinding
I get so excited
Ooh, you know I like it
I try but I can't fight it
Oh, you're dancing real close
Swaying real slow
You're making it hard for me

Baby, us dancing so close
Ain't a good idea
'Cause I'ma want you now and here
The way that you shake it on me
Makes me want you so bad sexually, oh girl

Step back you're dancing kind of close
I feel a little poke coming through on you
Now girl I know you felt it
But boo, you know I can't help it
You know what I wanna do

Baby, when we're grinding
I get so excited (oo-wee)
Ooh, you know I like it
I try but I can't fight it (baby, it feels so right)
Oh, you're dancing real close
Swaying real slow
You're making it hard for me (baby, it don't stop)

Baby, when we're grinding
I get so excited
Ooh, you know I like it
I try but I can't fight it
Oh, you're dancing real close
Swaying real slow (mm, yeah)
You're making it hard for me

I love when you shake it like that, ah, ah, ah
I see that you like it like that, oh, oh, oh
I love when you shake it like that, ah, ah, ah
I see that you like it like that, oh, oh, oh

Baby, when we're grinding
I get so excited (on me)
Ooh, you know I like it (oh yeah)
I try but I can't fight it
Oh, you're dancing real close
Swaying real slow
You're making it hard for me

Baby, when we're grinding
I get so excited
Ooh, you know I like it (you're makin' me want you)
I try but I can't fight it
Oh, you're dancing real close
Swaying real slow (I like those things you do)
You're making it hard for me

Baby, when we're grinding
I get so excited
Ooh, you know I like it
I try but I can't fight it
Oh, you're dancing real close
Swaying real slow
You're making it hard for me"
18,Will Smith,Gettin' Jiggy Wit It,1998,"Bring It
Uh!
Ah, ah, ah, ah
Ha Haa, Ha Haa
What, what, what, what
Huuh
On your mark ready set let's go
Dance floor pro I know you know
I go psycho when my new joint hit
Just can't sit
Got to get jiggy wit it, thats it
Now honey honey come ride
DKNY all up in my eye
You gotta Prada bag with a lot a stuff in it
Give it to your friend let's spin
Everybody lookin' at me
Glancin' the kid
Wish you nig was dancin' the jig
Here with this handsome kid
Ciga-cigar right from Cuba-Cuba
I just bite it
It's for the look I don't light it
Illway the amay on the anceday orflay

Give it up jiggy make it feel like foreplay

Yo my cardio is infinite

Ha ha

Big willie style's all in it

Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana

What you want to ball with the kid
Watch your step you might fall

Trying to do what I did

Mama-unh mama-unh mama come closa'
In the middle of the club with the rub-a-dub

No love for the haters the haters
Mad cause I got floor seats at the Lakers
See me on the fifty yard line with the Raiders
Met Ali he told me I'm the greatest
I got the fever for the flavor of a crowd pleaser
DJ play another
From the prince of this
Your highness
Only bad chicks ride in my whips
South to the west to the east to the north
Bought my hits and watch 'em go off a go off
Ah yes yes y'all ya don't stop
In the winter or the (summertime)
I makes it hot

Gettin jiggy wit 'em
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana

Eight-fifty I.S. if you need a lift
Who's the kid in the drop
Who else Will Smith
Livin' that life some consider a myth
Rock from south street to one two fifth
Women used to tease me
Give it to me now nice and easy
Since I moved up like George and Wheezey
Cream to the maximum I be askin' 'em
Would you like to bounce with the brother that's platinum
Never see Will attackin' 'em
I rather play ball with Shaq and 'em
Flatten 'em
Psyche
Hittin' you thought I took a spill
But I didn't
Trust the lady of my life she hittin'
Hit her with a drop top with the ribbon
Crib for my mom on the outskirts of Philly
You trying to flex on me
Don't be silly

Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana
Gettin jiggy wit it
Na na na na na na na nana
Na na na na nana"
19,Madonna,Ray of Light,1998,"Zephyr in the sky at night I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

Faster than the speeding light she's flying
Trying to remember where it all began
She's got herself a little piece of heaven
Waiting for the time when Earth shall be as one

And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

Quicker than a ray of light
Quicker than a ray of light
Quicker than a ray of light

Zephyr in the sky at night I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone
And I feel

Quicker than a ray of light
Then gone for
Someone else will be there
Through the endless years

She's got herself a universe
She's got herself a universe
She's got herself a universe

And I feel
And I feel
And I feel like I just got home
And I feel

Quicker than a ray of light she's flying
Quicker than a ray of light I'm flying"
20,K-Ci & JoJo,All My Life,1998,"Exception occurred 
HTTP Error 404: Not Found"
