Position,Artist,Song Title,Year,Lyrics
1,Eagles,Hotel California,1977,"On a dark desert highway
Cool wind in my hair
Warm smell of colitas
Rising up through the air

Up ahead in the distance
I saw a shimmering light
My head grew heavy, and my sight grew dim
I had to stop for the night

There she stood in the doorway
I heard the mission bell
And I was thinking to myself:
""This could be heaven or this could be hell""

Then she lit up a candle
And she showed me the way
There were voices down the corridor
I thought I heard them say

Welcome to the Hotel California
Such a lovely place (such a lovely place)
Such a lovely face

Plenty of room at the Hotel California
Any time of year (any time of year)
You can find it here

Her mind is Tiffany-twisted
She got the Mercedes bends
She got a lot of pretty, pretty boys she calls friends

How they dance in the courtyard
Sweet summer sweat
Some dance to remember
Some dance to forget

So I called up the Captain:
""Please bring me my wine""
He said: ""We haven't had that spirit here since 1969""

And still those voices are calling from far away
Wake you up in the middle of the night
Just to hear them say

Welcome to the Hotel California
Such a lovely place (such a lovely place)
Such a lovely face

They're living it up at the Hotel California
What a nice surprise (what a nice surprise)
Bring your alibis

Mirrors on the ceiling
The pink champagne on ice
And she said: ""We are all just prisoners here of our own device""

And in the master's chambers
They gathered for the feast
They stab it with their steely knives
But they just can't kill the beast

Last thing I remember
I was running for the door
I had to find the passage back
To the place I was before

""Relax,"" said the night man
""We are programmed to receive
You can check out any time you like
But you can never leave"""
2,Bee Gees,How Deep is Your Love?,1977,"I know your eyes in the morning sun
I feel you touch me in the pouring rain
And the moment that you wander far from me
I wanna feel you in my arms again

And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show
How deep is your love

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

I believe in you
You know the door to my very soul
You're the light in my deepest, darkest hour
You're my savior when I fall

And you may not think, I care for you
When you know down inside that I really do
And it's me you need to show
How deep is your love

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show
How deep is your love

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me"
3,Donna Summer,I Feel Love,1977,"Ooh it's so good, it's so good
it's so good, it's so good
it's so good
Ooh i'm in love, i'm in love,
i'm in love, i'm in love
i'm in love
Ooh i feel love, i feel love
i feel love, i feel love
i feel love
I feel love
i feel love
i feel love
Ooh fall and free, fall and free
fall and free, fall and free
fall and free
Ooh you and me, you and me
you and me, you and me
you and me
Ooh i feel love, i feel love
i feel love, i feel love
i feel love
I feel love
i feel love"
4,Boney M,Ma Baker,1977,"Freeze, I'm Ma Baker, put your hands in the air
Gimme all your money
This is the story of Ma Baker, the meanest cat
From old Chicago town

She was the meanest cat
In old Chicago town
She was the meanest cat
She really moved them down
She had no heart at all
No no no heart at all

She was the meanest cat
Oh she was realy tough
She left her husband flat
He wasn't tough enough
She took her boys along
'Cause they were mean and strong

Ma Ma Ma Ma
Ma Baker
She taught her four sons
Ma Ma Ma Ma
Ma Baker
To handle their guns
Ma Ma Ma Ma
Ma Baker
She never could cry
Ma Ma Ma Ma
Ma Baker
But she knew how to die

They left a trail of crime
Across the U.S.A.
And when one boy was killed
She really made them pay
She had no heart at all
No no no heart at all

Ma Ma Ma Ma
Ma Baker
She taught her four sons
Ma Ma Ma Ma
Ma Baker
To handle their guns
Ma Ma Ma Ma
Ma Baker
She never could cry
Ma Ma Ma Ma
Ma Baker
But she knew how to die

She met a man she liked
She thought she'd stay with him
One day he formed with them
They did away with him
She didn't care at all
Just didn't care at all

(Here is special bulletin
Ma Baker is the FBI's most wanted woman
Her photo is hanging on every post office wall
If you have any information about this woman
Please contact your nearest police station)

(Don't anybody move, the money or your lives)

One day they robbed a bank
It was their last hooray
The cops appeared too soon
They couldn't get away
And all the loot they had
It made them mighty mad

And so they shot it out
Ma Baker and her sons
They didn't want to hang
They died with blazing guns
And so the story ends
Of one who left no friends

Ma Ma Ma Ma
Ma Baker
She taught her four sons
Ma Ma Ma Ma
Ma Baker
To handle their guns
Ma Ma Ma Ma
Ma Baker
She never could cry
Ma Ma Ma Ma
Ma Baker
But she knew how to die

Ma Ma Ma Ma
Ma Baker
She taught her four sons
Ma Ma Ma Ma
Ma Baker
To handle their guns
Ma Ma Ma Ma
Ma Baker
She never could cry
Ma Ma Ma Ma
Ma Baker
But she knew how to die"
5,Wings,Mull of Kintyre,1977,"Der ganze song hat leider nicht gepasst, es fehlt eine zeile und dieses Programm schafft es nicht sie hier einzubringen!!!!

Mull of Kintyre
Oh, mist rolling in from the sea
My desire is always to be here
Oh, Mull of Kintyre

Far have I travelled, and much have I seen
Dark distant mountains with valleys of green
Past painted deserts, the sunset's on fire
As he carries me home to the Mull of Kintyre

Mull of Kintyre
Oh, mist rolling in from the sea
My desire is always to be here
Oh, Mull of Kintyre

Sweep through the heather like deer in the glen
Carry me back to the days I knew then
Of the life and the times of the Mull of Kintyre

Mull of Kintyre
Oh, mist rolling in from the sea
My desire is always to be here
Oh, Mull of Kintyre

Smiles in the sunshine and tears in the rain
Still take me back where my memories remain
Flickering embers grow higher and higher
As they carry me back to the Mull of Kintyre

Mull of Kintyre Oh, mist rolling in from the sea
My desire is always to be here Oh, Mull of Kintyre"
6,Baccara,"Yes Sir, I Can Boogie",1977,"Mister
Your eyes are full of hesitation
Sure makes me wonder
If you know what you're looking for

Baby
I wanna keep my reputation
I'm a sensation
You try me once, you'll beg for more

Oh, yes sir, I can boogie
But a I need a certain song
I can boogie, boogie-boogie
All night long

And yes sir, I can boogie
If you stay, you can't go wrong
I can boogie, boogie-boogie
All night long

No sir
I don't feel very much like talking
No, neither walking
You wanna know if I can dance

Yes sir
Already told you in the first verse
And in the But I will give you one more chance

Oh, yes sir, I can boogie
But a need a certain song
I can boogie, boogie-boogie
All night long

And yes sir, I can boogie
If you stay, you can't go wrong
I can boogie, boogie-boogie
All night long

Oh, yes sir, I can boogie
But I need a certain song
I can boogie, boogie-boogie
All night long

And yes sir, I can boogie
If you stay, you can't go wrong
I can boogie, boogie-boogie
All night long

Oh, yes sir, I can boogie
But as I need a certain song
I can boogie, boogie-boogie
All night long

And yes sir, I can boogie

:) Your welcome"
7,Debbie Boone,You Light Up My Life,1977,"So many nights, I sit by my window
Waiting for someone to sing me his song
So many dreams, I kept deep inside me
Alone in the dark, but now you've come along

You light up my life, you give me hope to carry on
You light up my days and fill my nights with song

Rollin' at sea, adrift on the water
Could it be finally I'm turning for home?
Finally, a chance to say hey
I love You, never again to be all alone

You light up my life, you give me hope to carry on
You light up my days and fill my nights with song

You light up my life, you give me hope to carry on
You light up my days and fill my nights with song

It can't be wrong when it feels so right
'Cause you, you light up my life"
8,Queen,We Are the Champions,1977,"I've paid my dues time after time
I've done my sentence but committed no crime
And bad mistakes, I've made a few
I've had my share of sand kicked in my face but I've come through
And I need to go on and on and on and on

We are the champions, my friends
And we'll keep on fighting till the end
We are the champions, we are the champions
No time for losers 'cause we are the champions of the world

I've taken my bows and my curtain calls
You've brought me fame and fortune and everything that goes with it
I thank you all
But it's been no bed of roses, no pleasure cruise
I consider it a challenge before the whole human race and I ain't gonna lose
And I need to go on and on and on and on

We are the champions, my friends
And we'll keep on fighting till the end
We are the champions, we are the champions
No time for losers 'cause we are the champions of the world

We are the champions, my friends
And we'll keep on fighting till the end
We are the champions, we are the champions
No time for losers 'cause we are the champions"
9,Leo Sayer,When I Need You,1977,"When I need you
I just close my eyes and I'm with you
And all that I so wanna give you
Is only a heartbeat away
When I need love
I hold out my hand and I touch love

I never knew there was so much love
Keeping me warm night and day
Miles and miles of empty space in between us
A telephone can't take the place of your smile
But you know I won't be traveling forever
It's cold out, but hold out
And do like I do
When I need you

I just close my eyes and I'm with you
And all that I so wanna give you babe
Is only a heartbeat away
It's not easy when the road is your driver
But honey that's the heavy load that we bear

But you know I won't be traveling a lifetime
It's cold out, but hold out
And do like I do
Oh, I need you

When I need love
I hold out my hands and I touch love
I never knew there was so much love
Keeping me warm night and day

When I need you
Just close my eyeeeeeeees
And you'r right here by my side

Keeping my warm night and day
I just hold out my hands
I just hold out my hands
And I'm with you darling
Yes I'm with you darling
All I wanna give you
It's only a heartbeat away
Oh, I need you darling
Oh, I want you darling..."
10,Andy Gibb,I Just Wanna Be Your Everything,1977,"For so long you and me been finding each other for so long
And the feeling that I feel for you is more than strong, girl take it from me
If you give a little more than you're asking for your love will turn the key

Darling mine I would wait forever for those lips of wine
Build my world around you, darling, this love will shine girl, watch it and see
If you give a little more than you're asking for your love will turn the key

I , I just want to be your everything
Open up the heaven in your heart and let me be
The things you are to me and not some puppet on a string
Oh , if I stay here without you, darling, I will die
I want you laying in the love I have to bring
I'd do anything to be your everything

Darling for so long you and me been finding each other for so long
And the feeling that I feel for you is more than strong girl, take it from me
If you give a little more than you're asking for your love will turn the key

I , I just want to be your everything
Open up the heaven in your heart and let me be
The things you are to me and not some puppet on a string
Oh, if I stay here without you, darling, I will die
I want you laying in the love I have to bring
I'd do anything to be your everything

I , I just want to be your everything
Open up the heaven in your heart and let me be
The things you are to me and not some puppet on a string
Oh, if I stay here without you, darling, I will die
I want you laying in the love I have to bring
I'd do anything to be your everything"
