Position,Artist,Song Title,Year,Lyrics
11,Maroon 5,Payphone,2012,"I'm at a payphone trying to call home
All of my change I spent on you
Where have the times gone?
Baby, it's all wrong
Where are the plans we made for two?

Yeah, I, I know it's hard to remember
The people we used to be
It's even harder to picture
That you're not here next to me

You say it's too late to make it
But is it too late to try?
And in our time that you wasted
All of our bridges burned down

I've wasted my nights
You turned out the lights
Now I'm paralyzed
Still stuck in that time
When we called it love
But even the sun sets in paradise

I'm at a payphone trying to call home
All of my change I spent on you
Where have the times gone?
Baby, it's all wrong
Where are the plans we made for two?

If ""Happy Ever After"" did exist
I would still be holding you like this
All those fairy tales are full of shit
One more fucking love song, I'll be sick

Oh, you turned your back on tomorrow
'Cause you forgot yesterday
I gave you my love to borrow
But you just gave it away

You can't expect me to be fine
I don't expect you to care
I know I've said it before
But all of our bridges burned down

I've wasted my nights
You turned out the lights
Now I'm paralyzed
Still stuck in that time
When we called it love
But even the sun sets in paradise

I'm at a payphone trying to call home
All of my change I spent on you
Where have the times gone?
Baby, it's all wrong
Where are the plans we made for two?

If ""Happy Ever After"" did exist
I would still be holding you like this
And all those fairy tales are full of shit
One more fucking love song, I'll be sick

Now I'm at a payphone

Man, fuck that shit
I'll be out spending all this money
While you're sitting 'round wondering
Why it wasn't you who came up from nothing

Made it from the bottom
Now, when you see me I'm stunning
And all of my cars start with a push of a button

Telling me the chances I blew up, or whatever you call it
Switch the number to my phone, so you never could call it
Don't need my name on my show, you can tell it, I'm balling

Swish, what a shame could have got picked
Had a really good game, but you missed your last shot
So you talk about who you see at the top
Or what you could have saw, but sad to say it's over for

Phantom pulled up valet open doors
Wiz like go away, got what you was looking for
Now it's me who they want
So you can go and take that little piece of shit with you

I'm at a payphone trying to call home
All of my change I spent on you
Where have the times gone?
Baby, it's all wrong
Where are the plans we made for two?

If ""Happy Ever After"" did exist
I would still be holding you like this
All these fairy tales are full of shit
Yeah, one more fucking love song, I'll be sick

Now I'm at a payphone"
12,Maroon 5,One More Night,2012,"You and I go hard at each other like we're going to war
You and I go rough, we keep throwing things and slamming the door
You and I get so damn dysfunctional, we start keeping score
You and I get sick, yeah, I know that we can't do this no more

Yeah, but baby there you go again, there you go again, making me love you
Yeah, I stopped using my head, using my head, let it all go
Got you stuck on my body, on my body, like a tattoo
And now I'm feeling stupid, feeling stupid, crawling back to you

So I cross my heart and I hope to die
That I'll only stay with you one more night
And I know I said it a million times
But I'll only stay with you one more night

Try to tell you ""no"" but my body keeps on telling you ""yes""
Try to tell you ""stop"", but your lipstick got me so out of breath
I'll be waking up in the morning, probably hating myself
And I'll be waking up, feeling satisfied but guilty as hell

Yeah, but baby there you go again, there you go again, making me love you
Yeah, I stopped using my head, using my head, let it all go
Got you stuck on my body, on my body, like a tattoo
And now I'm feeling stupid, feeling stupid, crawling back to you

So I cross my heart and I hope to die, yeah
That I'll only stay with you one more night, oh
And I know I said it a million times, yeah
But I'll only stay with you one more night, yeah

Yeah, baby, give me one more night
Yeah, baby, give me one more night, whoa, yeah
Yeah, baby, give me one more night, oh, yeah

Yeah, but baby there you go again, there you go again making me love you
Yeah, I stopped using my head, using my head, let it all go
Got you stuck on my body, on my body like a tattoo
Yeah, yeah, yeah, yeah

So I cross my heart and I hope to die
That I'll only stay with you one more night
And I know I said it a million times
But I'll only stay with you one more night

So I cross my heart and I hope to die, yeah, yeah
That I'll only stay with you one more night, yeah, yeah
And I know I said it a million times, yeah, yeah
But I'll only stay with you one more night, yeah, yeah
I don't know, whatever"
13,Katy Perry,Part of Me,2012,"Days like this I want to drive away
Pack my bags and watch your shadow fade
You chewed me up and spit me out
Like I was poison in your mouth
You took my light, you drained me down
But that was then and this is now
Now look at me
This is the part of me
That you're never gonna ever take away from me, no
This is the part of me
That you're never gonna ever take away from me, no
Throw your sticks and your stones,
Throw your bombs and your blows

But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no
I just wanna throw my phone away
Find out who is really there for me
You ripped me off, your love was cheap
Was always tearing at the seams
I fell deep, you let me down
But that was then and this is now
Now look at me
This is the part of me
That you're never gonna ever take away from me, no

This is the part of me

That you're never gonna ever take away from me, no
Throw your sticks and your stones,
Throw your bombs and your blows
But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no
Now look at me I'm sparkling

A firework, a dancing flame
You won't never put me out again

I'm glowin', oh, whoa
So you can keep the diamond ring
It don't mean nothing anyway

In fact you can keep everything, yeah, yeah,
Except for me
This is the part of me
That you're never gonna ever take away from me, no
This is the part of me
That you're never gonna ever take away from me, no
Throw your sticks and your stones,
Throw your bombs and your blows
But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no
This is the part of me, no
Away from me, no
This is the part of me, me, me, me, me, me, me, me..., no
Throw your sticks and your stones,
Throw your bombs and your blows
But you're not gonna break my soul
This is the part of me
That you're never gonna ever take away from me, no"
14,One Direction,What Makes You Beautiful,2012,"You're insecure,
Don't know what for,
You're turning heads when you walk through the door,
Don't need make-up,
To cover up,
Being the way that you are is enough,

Everyone else in the room can see it,
Everyone else but you

Baby you light up my world like nobody else,
The way that you flip your hair gets me overwhelmed,
But when you smile at the ground it ain't hard to tell,
You don't know,
Oh, oh,
You don't know you're beautiful,
If only you saw what I can see,
You'd understand why I want you so desperately,
Right now I'm looking at you and I can't believe,
You don't know,
Oh, oh,
You don't know you're beautiful,
Oh, oh,
That's what makes you beautiful

So c-come on
You got it wrong
To prove I'm right
I put it in a song
I don't know why
You're being shy
And turn away when I look into your eye-eye-eyes

Everyone else in the room can see it
Everyone else but you

Baby you light up my world like nobody else,
The way that you flip your hair gets me overwhelmed,
But when you smile at the ground it ain't hard to tell,
You don't know,
Oh oh,
You don't know you're beautiful,
If only you saw what I can see,
You'll understand why I want you so desperately,
Right now I'm looking at you and I can't believe,
You don't know,
Oh oh,
You don't know you're beautiful,
Oh oh,

That's what makes you beautiful

Na na na na na na na na na na
Na na na na na na
Na na na na na na na na na na
Na na na na na na

Baby you light up my world like nobody else,
The way that you flip your hair gets me overwhelmed,
But when you smile at the ground it ain't hard to tell

You don't know,
Oh oh,
You don't know you're beautiful

Baby you light up my world like nobody else,
The way that you flip your hair gets me overwhelmed,
But when you smile at the ground it ain't hard to tell,
You don't know,
Oh oh,
You don't know you're beautiful (Oh),
If only you saw what I can see,
You'll understand why I want you so desperately (desperately),
Right now I'm looking at you and I can't believe,
You don't know,
Oh oh,
You don't know you're beautiful,
Oh oh,
You don't know you're beautiful,
Oh oh,

That's what makes you beautiful"
15,Taylor Swift,We Are Never Ever Getting Back Together,2012,"I remember when we broke up the first time
Saying, ""This is it, I've had enough"" 'cause like
We hadn't seen each other in a month
When you said you needed space (What?)

Then you come around again and say, ""Baby
I miss you, and I swear I'm gonna change, trust me""
Remember how that lasted for a day?
I say, ""I hate you"" We break up, you call me, ""I love you""

Ooh, we called it off again last night, but ooh
This time I'm telling you, I'm telling you

We are never, ever, ever getting back together
We are never, ever, ever getting back together

You go talk to your friends, talk to my friends, talk to me
But we are never, ever, ever, ever getting back together

Like, ever

I'm really gonna miss you picking fights and me
Falling for it screaming that I'm right and you
Would hide away and find your peace of mind with some
Indie record that's much cooler than mine

Ooh, you called me up again tonight, but ooh
This time I'm telling you, I'm telling you

We are never, ever, ever getting back together
We are never, ever, ever getting back together

You go talk to your friends, talk to my friends, talk to me (talk to me)
But we are never, ever, ever, ever getting back together

I used to think that we were forever ever
And I used to say, ""Never say never""

Uh, so he calls me up and he's like, ""I still love you""
I'm like, ""I just, I mean this is exhausting
You know, like we are never getting back together""
""Like, ever"" (No!)

We are never, ever, ever getting back together
We are never, ever, ever getting back together

You go talk to your friends, talk to my friends, talk to me
But we are never, ever, ever, ever getting back together

We – getting back together
We – getting back together

You go talk to your friends, talk to my friends, talk to me (talk to me)
But we are never, ever, ever, ever getting back together"
16,Flo-Rida,The Wild Ones,2012,"Exception occurred 
HTTP Error 404: Not Found"
17,Owl City & Carly Rae Jepsen,Good Time,2012,"It's always a good time
It's always a good time

Woke up on the right side of the bed
What's up with this Prince song inside my head?
Hands up if you're down to get down tonight
'cause it's always a good time

Slept in all my clothes like I didn't care
Hopped into a cab, take me anywhere
I'm in if you're down to get down tonight
'cause it's always a good time

Good morning and good night
I wake up at twilight
It's gonna be alright
We don't even have to try
It's always a good time

Woah-oh-oh-oh Woah-oh-oh-oh
It's always a good time
Woah-oh-oh-oh
We don't even have to try, it's always a good time.

(It's always a good time)
(Woah-oh-oh-oh)

Freaked out dropped my phone in the pool again
Checked out of my room hit the ATM
Let's hang out if you're down to get down tonight
'cause it's always a good time

Good morning and good night
I wake up at twilight
It's gonna be alright
We don't even have to try
It's always a good time

Woah-oh-oh-oh Woah-oh-oh-oh
It's always a good time
Woah-oh-oh-oh
We don't even have to try, it's always a good time.
Woah-oh-oh-oh Woah-oh-oh-oh
It's always a good time
Woah-oh-oh-oh
We don't even have to try, it's always a good time

Doesn't matter when
It's always a good time then
Doesn't matter where
It's always a good time there
Doesn't matter when
It's always a good time then
(It's always a good time)
Woah-oh-oh-oh Woah-oh-oh-oh
It's always a good time
Woah-oh-oh-oh
We don't even have to try, it's always a good time
Woah-oh-oh-oh Woah-oh-oh-oh
It's always a good time
Woah-oh-oh-oh
We don't even have to try, it's always a good time"
18,The Wanted,Glad You Came,2012,"The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came

You cast a spell on me, spell on me
You hit me like the sky fell on me, fell on me
And I decided you look well on me, well on me
So let's go somewhere no one else can see, you and me

Turn the lights out now
Now I'll take you by the hand
Hand you another drink
Drink it if you can
Can you spend a little time?
Time is slipping away
Away from us, so stay
Stay with me, I can make
Make you glad you came

The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came

You cast a spell on me, spell on me
You hit me like the sky fell on me, fell on me
And I decided you look well on me, well on me
So let's go somewhere no one else can see, you and me

Turn the lights out now
Now I'll take you by the hand
Hand you another drink
Drink it if you can
Can you spend a little time?
Time is slipping away
Away from us, so stay
Stay with me, I can make
Make you glad you came

The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came

I'm glad you came
So glad you came
I'm glad you came
I'm glad you came

The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came"
19,fun.,Some Nights,2012,"Some nights I stay up cashing in my bad luck
Some nights I call it a draw
Some nights I wish that my lips could build a castle
Some nights I wish they'd just fall off
But I still wake up, I still see your ghost
Oh, Lord, I'm still not sure what I stand for, oh
(Oh woah) What do I stand for?
(Oh woah) What do I stand for?
Most nights I don't know anymore
(Oh, oh woah, oh whoah, oh)
(Oh, oh woah, oh whoah, oh)
This is it, boys, this is war
what are we waiting for?
Why don't we break the rules already?
I was never one to believe the hype
Save that for the black and white
I try twice as hard and I'm half as liked
But here they come again to jack my style
That's alright (that's alright)
I found a martyr in my bed tonight
She stops my bones from wondering just who I am, who I am, who I am
Oh, who am I?
Mmm
Mmm
Well, some nights I wish that this all would end
'Cause I could use some friends for a change
And some nights I'm scared you'll forget me again
Some nights I always win (I always win)
But I still wake up, I still see your ghost
Oh, Lord, I'm still not sure what I stand for, oh
(Oh woah) What do I stand for?
(Oh woah) What do I stand for?
Most nights I don't know (oh, come on)
So this is it
I sold my soul for this
Washed my hands and I died for this?
I miss my mom and dad for this?
(Come on)
No
When I see stars, when I see, when I see stars, that's all they are
When I hear songs, they sound like a swan, so come on
(Oh, come on)
(Oh, come on)
Oh, come on!
Well, that is it guys, that is all
Five minutes in and I'm bored again
Ten years of this, I'm not sure if anybody understands
This one is not for the folks at home
Sorry to leave, mom, I had to go
Who the fuck wants to die alone all dried up in the desert sun?
My heart is breaking for my sister and the con that she called love
When I look into my nephew's eyes
Man, you wouldn't believe
The most amazing things
That can come from
Some terrible lies
(Oh, oh woah, oh whoah, oh)
(Oh, oh woah, oh whoah, oh)
The other night, you wouldn't believe the dream I just had about you and me
I called you up but we'd both agree
It's for the best you didn't listen
It's for the best we get our distance, oh
It's for the best you didn't listen
It's for the best we get our distance, oh"
20,The Script & will.i.am,Hall Of Fame,2012,"Yeah, you can be the greatest
You can be the best
You can be the King Kong banging on your chest
You can beat the world
You can beat the war
You can talk to God, go banging on his door
You can throw your hands up
You can beat the clock (yeah)
You can move a mountain
You can break rocks
You can be a master
Don't wait for luck
Dedicate yourself and you gon' find yourself
Standing in the hall of fame (yeah)
And the world's gonna know your name (yeah)
'Cause you burn with the brightest flame (yeah)
And the world's gonna know your name (yeah)
And you'll be on the walls of the hall of fame
You can go the distance
You can run the mile
You can walk straight through hell with a smile
You can be the hero
You can get the gold
Breaking all the records they thought never
could be broke
Yeah, do it for your people
Do it for your pride
How are you ever gonna know if you never even
try?
Do it for your country
Do it for your name
'Cause there's gonna be a day...
When you're standing in the hall of fame (yeah)
And the world's gonna know your name (yeah)
'Cause you burn with the brightest flame (yeah)
And the world's gonna know your name (yeah)
And you'll be on the walls of the hall of fame
Be a champion, be a champion, be a champion,
be a champion
On the walls of the hall of fame
Be students
Be teachers
Be politicians
Be preachers
(Yeah)
Be believers
Be leaders
Be astronauts
Be champions
Be truth seekers
Be students
Be teachers
Be politicians
Be preachers
Be believers
Be leaders
Be astronauts
Be champions
Standing in the hall of fame (yeah, yeah, yeah)
And the world's gonna know your name (yeah,
yeah, yeah)
'Cause you burn with the brightest flame (yeah,
yeah, yeah)
And the world's gonna know your name (yeah,
yeah, yeah)
And you'll be on the walls of the hall of fame
(Be a champion)
You could be the greatest
You can be the best
(Be a champion)
You can be the King Kong banging on your chest
(Be a champion)
You could beat the world
You could beat the war
(Be a champion)
You could talk to God, go banging on his door
(Be a champion)
You can throw your hands up
(Be a champion)
You can beat the clock (yeah)
You can move a mountain
(Be a champion)
You can break rocks
(Be a champion)
You can be a master
Don't wait for luck
(Be a champion)
Dedicate yourself and you gonna find yourself
Standing in the hall of fame"
21,Loreen,Euphoria,2012,"EUPHORIA

Why Why can't this moment last forevermore
Tonight Tonight eternity's an open door
No Don't ever stop doing the things you do
Don't go
In every breath I take I'm breathing you

Euphoria
Forever till the end of time
From now on, only you and I
We're going up
Euphoria
An everlasting piece of art
A beating love within my heart
We're going up

We are here
We're all alone in our universe
We are free
Where everything's allowed and love comes first
Forever and ever together
We sail into infinity
We're higher and higher and higher
We're reaching for divinity

Euphoria
Forever till the end of time
From now on only you and I
We're going up
Euphoria
An everlasting piece of art
A beating love within my heart
We're going up

Forever
We sail into infinity
We're higher
We're reaching for divinity

Euphoria
Euphoria
We're going up
Euphoria
An everlasting piece of art
A beating love within my heart
We're going up
Euphoria
Euphoria
We're going up"
