Position,Artist,Song Title,Year,Lyrics
14,Jimmy Dean,Big Bad John,1961,"Big John
Big John

Ev'ry mornin' at the mine you could see him arrive
He stood six foot six and weighed two forty five
Kinda broad at the shoulder and narrow at the hip
And everybody knew, ya didn't give no lip to Big John

(Big John, Big John)
Big Bad John
(Big John)

Nobody seemed to know where John called home
He just drifted into town and stayed all alone
He didn't say much, he kinda quiet and shy
And if you spoke at all, he just said, ""Hi"" to Big John

Somebody said he came from New Orleans
Where he got in a fight over a Cajun Queen
And a crashin' blow from a huge right hand
Sent a Louisiana fellow to the Promised Land, Big John

(Big John, Big John)
Big Bad John
(Big John)

Then came the day at the bottom of the mine
When a timber cracked and men started cryin'
Miners were prayin' and hearts beat fast
And everybody thought that they'd breathed their last, 'cept John

Through the dust and the smoke of this man made hell
Walked a giant of a man that the miners knew well
Grabbed a saggin' timber, gave out with a groan
And like a giant Oak tree, he just stood there alone, Big John

(Big John, Big John)
Big Bad John
(Big John)

And with all of his strength he gave a mighty shove
Then a miner yelled out, ""There's a light up above""
And twenty men scrambled from a would-be grave
Now there's only one left down there to save, Big John

With jacks and timbers they started back down
Then came that rumble way down in the ground
And then smoke and gas belched out of that mine
Everybody knew it was the end of the line for Big John

(Big John, Big John)
Big Bad John
(Big John)

Now they never reopened that worthless pit
They just placed a marble stand in front of it
These few words are written on that stand
At the bottom of this mine lies a big, big man, Big John

(Big John, Big John)
Big Bad John
(Big John)

(Big John)
Big Bad John"
15,Elvis Presley,Little Sister,1961,"Little sister, don't you
Little sister, don't you

Little sister, don't you
Kiss me once or twice
Then say it's very nice
And then you run

Little sister, don't you do
What your big sister done

Well, I dated your big sister
And I took her to a show
I went for some candy, along came Jim Dandy
And they snuck right out the door

Little sister, don't you
Little sister, don't you

Little sister, don't you
Kiss me once or twice
Then say it's very nice
And then you run

Little sister, don't you do
What your big sister done

Every time I see your sister
Well, she's got somebody new
She's mean and she's evil
Like that old Boll Weevil
Guess, I'll try my luck with you

Little sister, don't you
Little sister, don't you

Little sister, don't you
Kiss me once or twice
Then say it's very nice
And then you run

Little sister, don't you do
What your big sister done

Well, I used to pull your pigtails
And pinch your turned-up nose
But you been a growin'
And baby, it's been showin'
From your head down to your toes

Little sister, don't you
Little sister, don't you

Little sister, don't you
Kiss me once or twice
Then say it's very nice
And then you run

Little sister, don't you do
What your big sister done
Little sister, don't you do
What your big sister done

Little sister"
16,Elvis Presley,(Marie's the Name) His Latest Flame,1961,"A very old friend came by today
'cause he was telling everyone in town
About the love that he just found
And marie's the name of his latest flame

He talked and talked and I heard him say
That she had the longest blackest hair
The prettiest green eyes anywhere
And marie's the name of his latest flame

Though I smiled the tears inside were a-burning
I wished him luck and then he said goodbye
He was gone but still his words kept returning
What else was there for me to do but cry

Would you believe that yesterday
This girl was in my arms and swore to me
She'd be mine eternally
And marie's the name of his latest flame

Though I smiled the tears inside were a-burning
I wished him luck and then he said goodbye
He was gone but still his words kept returning
What else was there for me to do but cry

Would you believe that yesterday
This girl was in my arms and swore to me
She'd be mine eternally
And marie's the name of his latest flame"
17,Buzz Clifford,Baby Sittin' Boogie,1961,We do not have the lyrics for Baby Sittin' Boogie yet.
18,Bob Moore,Mexico,1961,Instrumental
19,Ricky Nelson,Travellin' Man,1961,"I'm a travelin' man
I've made a lot of stops all over the world
And in every port I own the heart
Of at least one lovely girl

I've a pretty Seniorita waiting for me
Down in old Mexico
If you're ever in Alaska stop and see
My cute little Eskimo

Oh my sweet Fraulien down in Berlin town
Makes my heart start to yearn
And my China doll down in old Hong Kong
Waits for my return

Pretty Polynesian baby over the sea
I remember the night
When we walked in the sands of the Waikiki
And I held you oh so tight

Oh my sweet Fraulien down in Berlin town
Makes my heart start to yearn
And my China doll down in old Hong Kong
Waits for my return

Pretty Polynesian baby over the sea
I remember the night
When we walked in the sands of the Waikiki
And I held you oh so tight

Oh, I'm a travelin' man
Yes, I'm a travelin' man
Yes, I'm a travelin' man
Woe, I'm a travelin' man"
20,Bobby Lewis,Tossing & Turning,1961,"Exception occurred 
HTTP Error 404: Not Found"
21,The Tokens,The Lion Sleeps Tonight,1961,"In the jungle, the mighty jungle, the lion sleeps tonight
In the jungle, the quiet jungle, the lion sleeps tonight
Near the village, the peaceful village, the lion sleeps tonight
Near the village, the quiet village, the lion sleeps tonight
Hush my darling, don't fear my darling, the lion sleeps tonight
Hush my darling, don't fear my darling, the lion sleeps tonight"
22,Patsy Cline,Crazy,1961,"Crazy
I'm crazy for feeling so lonely
I'm crazy
Crazy for feeling so blue

I knew you'd love me
As long as you wanted
And then someday
You'd leave me for somebody new

Worry
Why do I let myself worry?
Wonderin'
What in the world did I do?

Crazy for thinkin
That my love could hold you
I'm crazy for tryin' and crazy for cryin'
And I'm crazy for lovin' you

Crazy for thinking
That my love could hold you
I'm crazy for tryin' and crazy for cryin'
And I'm crazy for lovin' you"
23,Etta James,At Last,1961,"At Last my love has come along
My lonely days are over
And life is like a song

Ohh yeah yeah
At Last the skies above are blue
My heart as wrapped up in clover
The night I looked at you

I found a dream, that I could speak to
A dream that I can call my own
I found a thrill to rest my cheek to
A thrill that I have never known

Ohh yeah yeah
You smile
You smile
And then the spell was cast
And here we are in heaven
For you are mine
At Last"
24,The Everly Brothers,Walk Right Back,1961,"I want you to tell me why you walked out on me
I'm so lonesome everyday
I want you to know that since you walked out on me
Nothin' seems to be the same old way
Think about the love that burns within my heart for you
The good times we had before you went away, oh me

Walk right back to me this minute
Bring your love to me, don't send it
I'm so lonesome everyday

I want you to tell me why you walked out on me
I'm so lonesome everyday
I want you to know that since you walked out on me
Nothin' seems to be the same old way
Think about the love that burns within my heart for you
The good times we had before you went away, oh me

Walk right back to me this minute
Bring your love to me, don't send it
I'm so lonesome everyday

I'm so lonesome everyday
I'm so lonesome everyday
I'm so lonesome everyday"
25,Dave Brubeck,Take Five,1961,"Won't you stop and take
A little time out with me
Just take five
Stop your busy day
And take the time out
To see if I'm alive

Though I'm going out of my way
Just so I can pass by each day
Not a single word do we say
It's a pantomime and not a play

Still, I know our eyes often meet
I feel tingles down to my feet
When you smile, that's much too discreet
Sends me on my way

Wouldn't it be better
Not to be so polite
You could offer a light
Start a little conversation now
It's alright, just take five
Just take five

(Repeat all from 2nd verse on)"
26,String-A-Longs,Wheels,1961,"Exception occurred 
HTTP Error 404: Not Found"
27,The Marvelettes,Please Mr Postman,1961,"Wait!
Oh yes, wait just a minute Mr. Postman
Wait!
Wait Mr. Postman

Mr. Postman, look and see
(Oh yeah)
If there's a letter in your bag for me
(Please, please Mr. Postman)
I've been waiting a long long time
(Oh yeah)
Since I heard from that gal of mine

There must be some word someday
From my girlfriend so far away
Please Mr. Postman look and see
If there's a letter, a letter for me

I've been standing here waiting Mr. Postman
So-o-o patiently
For just a card or just a letter
Saying she's returning home to me
Please Mr. Postman

Mr. Postman, look and see
(Oh yeah)
If there's a letter in your bag for me
(Please, please Mr. Postman)
I've been waiting a long long time
(Oh yeah)
Since I heard from that gal of mine

So many days you passed me by
Trail of tears standing in my eye
You didn't stop to make me feel better
Mr. Postman

Mr. Postman, look and see
Is there a letter in your bag for me?
(Oh yeah for me)
I've been waiting such a long time
Since I heard from that girlfriend of mine

You gotta wait a minute, wait a minute, oh yeah
(Mr. Postman)
Wait a minute, wait a minute, oh yeah
(Mr. Postman)
You gotta wait a minute, wait a minute, oh yeah
(Mr. Postman)
Check it and see, one more time for me

You gotta wait a minute, wait a minute, oh yeah
(Mr. Postman)
Wait a minute, wait a minute, oh yeah
(Mr. Postman)
Mr. Postman, oh yeah
(Wait a minute, wait a minute Mr. Postman)
Deliver the letter, the sooner the better

You gotta wait a minute, wait a minute, oh yeah
(Mr. Postman)
Wait a minute, wait a minute, oh yeah
(Mr. Postman)
You gotta wait a minute, wait a minute, oh yeah
(Mr. Postman)
You gotta wait a minute, wait a minute, oh yeah
You gotta wait a minute, wait a minute"
28,Helen Shapiro,Walkin' Back to Happiness,1961,"Funny but it's true what loneliness can do
Since I've been away I have loved you more each day

Walking back to happiness, woopah, oh, yeah, yeah
Said goodbye to loneliness, woopah, oh, yeah, yeah
I never knew I'd miss you now I know what I must do
Walking back to happiness I shared with you
(Yay, yay, yay, yay ba dum be do)

Making up for things we said, ""Woopah, oh, yeah, yeah""
And mistakes to which they led, woopah, oh, yeah, yeah
I shouldn't have gone away so, I'm coming back today
Walking back to happiness I threw away
(Yay, yay, yay, yay ba dum be do)

Walking back to happiness with you
Said, ""Farewell to loneliness I knew""
Laid aside foolish pride
Learnt the truth from tears I cried

Spread the news I'm on my way, woopah, oh, yeah, yeah
All my blues have blown away, woopah, oh, yeah, yeah
I'm bringing you love so true 'cuz that's what I owe to you
Walking back to happiness I shared with you
(Yay, yay, yay, yay ba dum be do)

Walking back to happiness with you
Said, ""Farewell to loneliness I knew""
Laid aside foolish pride
Learnt the truth from tears I cried

Spread the news I'm on my way, woopah, oh, yeah, yeah
All my blues have blown away, woopah, oh, yea, yeah
I'm bringing you love so true 'cuz that's what I owe to you
Walking back to happiness I shared with you
(Yay, yay, yay, yay ba dum be do)

Walking back to happiness again
Walking back to happiness again"
29,Bobby Vee,Take Good Care of My Baby,1961,"My tears are fallin'
'Cause you've taken her away
And though it really hurts me so
There's somethin' that I've got to say

Take good care of my baby
Please don't ever make her blue
Just tell her that you love her
Make sure you're thinkin' of her
In everything you say and do

Oh, take good care of my baby
Now don't you ever make her cry
Just let your love surround her
Paint a rainbow all around her
Don't let her see a cloudy sky

Once upon a time
That little girl was mine
If I'd been true
I know she'd never be with you

So, take good care of my baby
Be just as kind as you can be
And if you should discover
That you don't really love her
Just send my baby back home to me

Well, take good care of my baby
Be just as kind as you can be
And if you should discover
That you don't really love her
Just send my baby back home to me

Oh, take good care of my baby
Well, take good care of my baby
Just take good care of my baby"
30,Lawrence Welk,Calcutta,1961,Instrumental
31,Roy Orbison,Running Scared,1961,"Just runnin' scared each place we go
So afraid that he might show
Yeah, runnin' scared, what would I do
If he came back and wanted you

Just runnin' scared, feelin' low
Runnin' scared, you love him so
Just runnin' scared, afraid to lose
If he came back which one would you choose

Then all at once he was standing there
So sure of himself, his head in the air
My heart was breaking, which one would it be
You turned around and walked away with me"
32,Chubby Checker,Pony Time,1961,"It's pony time, get up
Boogety, boogety, boogety shoo

Hey now everybody
In the Union Hall
It's pony time
When you hear this call

So get with it
Don't quit it
Get up

Do the pony with your partner
Or with a big boss line
Well anyway you do it
You're gonna look real fine

So get with it
Don't quit it
Get up

Now ya turn to the left when I say, ""Gee""
Turn to the right when I say, ""Haw""
Now gee, yeah yeah little baby
Now haw, oh oh baby, oh baby, pretty baby
Do it baby, oh baby, oh baby
Boogety, boogety, boogety, boogety shoo

Gonna see little Suzie
You know she lives next door
She's doin' the pony
She's takin' the floor

Eee ah, so get with it
Don't quit it
Get up

Do the pony with your partner
Or in the big boss line
But anyway you do it
You're gonna look real fine

So get with it
Don't quit it
Get up, eea

Do the turn to the left when I say, ""Gee""
Turn to the right when I say, ""Haw""
Now gee, yeah yeah little baby
Now haw, yeah oh baby, oh baby, pretty baby
Do it baby, oh baby, oh baby"
33,Gary US Bonds,Quarter to Three,1961,"Gary U.s. Bonds
Miscellaneous
Quarter To Three
Quarter to Three
Gary ""U.S."" Bonds

Don't you know that I danced, I danced till a quarter to three
With the help, last night, of Daddy G.
He was swingin on the sax like a nobody could
And I was dancin' all over the room.
Oh, don't you know the people were dancin' like they were mad,
it was the swingin'est band they had, ever had.
It was the swingin'est song that could ever be,
It was a night with Daddy G.
Let me tell you now,
I never had it so good
Yeah and I know you never could
Until you get hip with that jive
And take a band like the Church Street Five.
Oh don't you know that I danced,
I danced till a quarter to three
With the help last night of Daddy G.
Everybody was as happy as they could be
And they were swingin with Daddy G.
Blow Daddy!
Let me tell you now,
I never had it so good
Yeah and I know you never could
Until you get hip with that jive
And take a band like the Church Street Five.
Oh don't you know that I danced,
I danced till a quarter to three
With the help last night of Daddy G.
He was swingin on the sax like a nobody could,
and I was dancin all over the room
Oh don't you know the
Dance, do bee wa dah
Dance, do bee wah dah
You can dance, do bee wah dah,
You can dance, dance, dance"
34,Patsy Cline,I Fall to Pieces,1961,"I fall to pieces
Each time I see you again
I fall to pieces
How can I be just your friend

You want me to act like we've never kissed
You want me to forget, pretend we've never met
And I've tried and I've tried but I haven't yet
You walk by, and I fall to pieces

I fall to pieces
Each time someone speaks your name
I fall to pieces
Time only adds to the flame

You tell me to find someone else to love
Someone who'll love me, too, the way you used to do
But each time I go out with someone new
You walk by and I fall to pieces
You walk by and I fall to pieces"
35,Connie Francis,Where the Boys Are,1961,"Where the boys are, someone waits for me
A smilin' face, a warm embrace
Two arms to hold me tenderly

Where the boys are, my true love will be
He's walkin' down some street in town
And I know he's lookin' there for me

In the crowd of a million people
I'll find my valentine
And then I'll climb to the highest steeple
And tell the world he's mine

Till he holds me, I wait impatiently
Where the boys are, where the boys are
Where the boys are, someone waits for me

Till he holds me, I wait impatiently
Where the boys are, where the boys are
Where the boys are, someone waits for me"
36,Clarence 'Frogman' Henry,I Don't Know Why (But I Do),1961,"I don't know why I love you but I do
I don't know why I cry so but I do
I only know I'm lonely and that I want you only
I don't know why I love you but I do

I can't sleep nights because I feel so restless
I don't know what to do, I feel so helpless
And since you've been away, I cry both night and day
I don't know why I love you but I do

My days have been so lonely
My nights have been so blue
I don't know how I spend it but I do

Each night I sit alone and tell myself
That I will fall in love with someone else
I guess I'm wasting time but I've got to clear my mind
I don't know why I love you but I do"
37,Helen Shapiro,You Don't Know,1961,"Woe, woe, woe
Oh, yeah, yeah, yeah (twice)

Although I love you so, oh you don't know
You don't know how just I feel for my love I can't reveal.
I'm so, I'm so afraid you might not care.

Every time you pass me by, oh you don't know,
You don't know what I go through seeing someone else with you.
Oh, I wish the one with you were me, but you don't know.

I would tell you if I believed that you might care some day,
But until then I never give this away.
So a secret it must stay and you don't know,
You don't know how hard to bear,
Is this one-way love affair?
For it breaks my heart to be in love with you when you don't know.

I would...(repeat)

Oh, oh, oh
Oh, yeah, yeah, yeah
Woe, woe, woe, oh..."
38,Billy Vaughn,"Wheels (Vier Schimmel, ein Wagen)",1961,"Exception occurred 
HTTP Error 404: Not Found"
39,Eddie Hodges,I'm Gonna Knock On Your Door,1961,"I'm gonna knock on your door, ring on your bell
Tap on your window too
If you don't come out tonight when the moon is bright
I'm gonna knock and ring and tap until you do

I'm gonna knock on your door, call out your name
Wake up the town, you'll see
I'm gonna hoo-hoot and howl like a lovesick owl
Until you say you're gonna come out with me

Hey, little girl, this ain't no time to sleep
Let's count kisses 'stead of countin' sheep
How, how can I hold you near
With you up there and me down here

I'm gonna knock on your door, ring on your bell
Tap on your window too
If you don't come out tonight when the moon is bright
I'm gonna knock and ring and tap until you do

------ guitar / piano ------

Hey, little girl, this ain't no time to sleep
Let's count kisses 'stead of countin' sheep
How, how can I hold you near
With you up there and me down here

I'm gonna knock on your door, ring on your bell
Tap on your window too
If you don't come out tonight when the moon is bright
I'm gonna knock and ring and tap until you do

I'm gonna knock and ring and tap
and knock and ring and tap
and knock and ring and tap
and knock and ring until you do"
40,Dee Clark,Raindrops,1961,"a raindrops
so many
it feels like raindrops falling from my eyes
falling from my eyes

since my love has left me
i'm so all alone
I would bring her back to me
but I don't know where she is gone
i don't know where she's gone

there must be a cloud in my head
rain keeps falling from my eye, eye
oh no this can't be teardrops
for a man ain't supposed to cry

so it must be raindrops
so many raindrops
it feels like raindrops
falling from my eyes, eyes
falling from my eyes

there must be a cloud in my head
rain keeps falling from my eye, eye
oh no this can't be teardrops
for a man ain't supposed to cry

so it must be raindrops
so many raindrops
it feels like raindrops
falling from my eyes, eyes
falling from my eyes

it keeps on falling
falling from my eyes. ...(ad lib)"
41,Ferrante & Teicher,Theme From 'Exodus',1961,"Exception occurred 
HTTP Error 404: Not Found"
42,Ben E King,Spanish Harlem,1961,"There is a rose in Spanish Harlem
A red rose up in Spanish Harlem
It is a special one, it's never seen the sun
It only comes out when the moon is on the run
And all the stars are gleaming
It's growing in the street right up through the concrete
But soft and sweet and dreamin'

There is a rose in Spanish Harlem
A red rose up in Spanish Harlem
With eyes as black as coal that looks down in my soul
And starts a fire there and then I lose control
I have to beg your pardon
I'm goin' to pick that rose and watch her
As she grows in my garden

I'm goin' to pick that rose and watch her
As she grows in my garden
(There is a rose in Spanish Harlem)
La la la, la la la, la la la la
(There is a rose in Spanish Harlem)
La la la, la la la, la la la la
(There is a rose in Spanish Harlem)"
43,Pat Boone,Moody River,1961,"(Moody river, moody river)
Moody river more deadly than the vainest knife
Moody river your muddy water took my baby's life

Last Saturday evening, I came to the old oak tree
It stands beside the river, where you were to meet me
On the ground your love I found, with a note addressed to me

It read, ""Dear love, I've done you wrong, now I must set you free
No longer can I live with this hurt and this sin
I just couldn't tell you that guy was just a friend""

Moody river more deadly than the vainest knife
Moody river your muddy water took my baby's life

I looked into the muddy water and what could I see
I saw a lonely, lonely face just lookin' back at me
Tears in his eyes and a prayer on his lips
And the glove of his lost love at his finger tips

Moody river more deadly than the vainest knife
Moody river your muddy water took my baby's life"
44,The Allisons,Are You Sure?,1961,"This rhythm rhyme you beat at me*
Through angel eyes it's too hard to see
I cant believe I'm all alone in this room
You wage war on me now
This rhythm rhyme it's too much to bear
Through angel eyes I'm alone in their stare
I cant believe I got addicted to you
You wage war on me now
Are you sure you're alive?
Are you sure you can make this feel right?
Are you breathing for me?
Give me some sign you'll wait for me now
My child
I read the paper man, I'ma tearing back another page
You got the best of this, now I'm carving my own way
Am I still supposed to feel, is this still supposed to feel?
You wage war on me now
Are you sure you're alive?
Are you sure you can make this feel right?
Are you breathing for me?
Give me some sign you'll wage war this time
Sell it to me, sell it to me
Sell it to me and I will never reply
Sell it to me, sell it to me
Sell it to me and I will never reply
Give it to me, give it to me
Give it to me and I will never reply
Sell it to me, sell it to me
Sell it to me, you better
Are you sure you're alive?
Are you sure you can make this feel right?
Are you breathing for me?
Give me some sign you'll wait this time"
45,Ernie K-Doe,Mother-In-Law,1961,"Exception occurred 
HTTP Error 404: Not Found"
46,Shep & the Limelites,Daddy's Home,1961,"You're my love, you're my angel
You're the girl of my dreams
I'd like to thank you for waiting patiently
Daddy's home, your daddy's home to stay

How I've waited for this moment to be by your side
Your best friend wrote and told me
You had teardrops in your eyes
Daddy's home, your daddy's home to stay

It wasn't on a Sunday
(Monday and Tuesday went by)
It wasn't on a Tuesday afternoon
(All I could do was cry)
But I made a promise that you treasured
I made it back home to you

How I've waited for this moment to be by your side
Your best friend wrote and told me
You had teardrops in your eyes
Daddy's home, your daddy's home to stay

Daddy's home to stay
I'm not a thousand miles away
Daddy's home to stay
I'm gonna be here come what may
Daddy's home to stay"
47,Pat Boone,Johnny Will,1961,"I gotta get some money and get it right away
Because my baby she gave me the word today
She's tired of sittin' home each night, she says she has her fill
And if I don't take her to the dance next week, Johnny will

I checked and found they're sellin' tickets at five bucks each
And all that kinda money ain't within my reach
But if I wanna be the guy who is her only thrill
I better take her to the dance next week or Johnny will

Oh, that Johnny, that no-good Johnny
He's been tryin' to steal my lovin' baby away-a
Sends her candy, sends her flowers
And I never saw her smile the way she smiled at him today

I tried to borrow it from my friends but they said no
Still somehow some way I just gotta get that dough
My future happiness depends on one ten-dollar bill
'cause if I don't take her to the dance next week,
Johnny will, Johnny will

Oh, that Johnny, that no-good Johnny
He's been tryin' to steal my lovin' baby away-a
Sends her candy, sends her flowers
And I never saw her smile the way she smiled at him today

I tried to borrow it from my friends but they said no
Still somehow some way I just gotta get that dough
My future happiness depends on one ten-dollar bill
'cause if I don't take her to the dance next week,
Johnny will, Johnny will

Oh that Johnny
Johnny will"
