Position,Artist,Song Title,Year,Lyrics
11,Sixpence None The Richer,Kiss Me,1999,"Kiss me, out of the bearded barley
Nightly, beside the green, green grass
Swing, swing, swing the spinning step
You wear those shoes and I will wear that dress
Oh, kiss me beneath the milky twilight
Lead me out on the moonlit floor
Lift your open hand

Strike up the band and make the fireflies dance

Silver moon's sparkling, so kiss me
Kiss me down by the broken tree house
Swing me upon its hanging tire
Bring, bring, bring your flowered hat
We'll take the trail marked on your father's map

Oh, kiss me beneath the milky twilight

Lead me out on the moonlit floor
Lift your open hand
Strike up the band and make the fireflies dance
Silver moon's sparkling, so kiss me
Kiss me beneath the milky twilight

Lead me out on the moonlit floor

Lift your open hair
Strike up the band and make the fireflies dance
Silver moon's sparkling, so kiss me
So kiss me
So kiss me
So kiss me"
12,Will Smith,Wild Wild West,1999,"Wild Wild West
Jim West, desperado, rough rider
No you don't want nada

None of this, six gunnin' this, brotha runnin' this
Buffalo soldier, look it's like I told ya
Any damsel that's in distress
Be out of that dress when she meet Jim West

Rough neck so go check the law and abide
Watch your step with flex and get a hole in your side
Swallow your pride, don't let your lip react
You don't wanna see my hand where my hip be at

With Artemus from the start of this
Runnin' the game, James West tamin' the west
So remember the name
Now who ya gonna call?

Not the G.B.'s
Now who you gonna call?
""G double E G""

If you have a riff with people wanna bust
Break out before you get bum rushed at the

(Wild Wild West)
When I roll into the
(Wild Wild West)
When I stroll into the

(Wild Wild West)
When I bounce into the
(Wild Wild West)
Sisqo, Sisqo

We going straight to the Wild Wild West
We going straight to the Wild Wild West

Now, now, now, now once upon a time in the west
Mad man lost his damn mind in the west
Loveless, givin' up a dime, nothin' less
Now I must put his behind to the test
(Can you feel me?)

Then through the shadows, in the saddle, ready for battle
Bring all your boys in, here come the poison
Behind my back, all the riffin' ya did
Front and center, now where your lip at kid?

Who dat is?
A mean brotha, bad for your health
Lookin' damn good though, if I could say it myself
Told me Loveless is a mad man but I don't fear that

Got mad weapons too, ain't tryin' to hear that
Tryin' to bring down me, this champion
When y'all clowns gon' see that it can't be done
Understand me son, I'm the slickest they is

I'm the quickest as they is, did I say, I'm the slickest?
They is
So if you barking up the wrong tree we comin'
Don't be startin' nothin'

Me and my partner gonna test your chest, Loveless
Can't stand the heat then get out the Wild Wild west

We going straight to
(When I roll into the)
The Wild Wild West
(When I stroll into the)

We going straight to
(When I bounce into the)
The Wild Wild West

We going straight to the Wild Wild west
We going straight to the Wild Wild west

To any outlaw tryin' to draw, thinkin' you're bad
Any draw on West best with a pen and a pad
Don't even think about it, six gun, weighin' a ton
10 paces and turn just for fun, son
Up till sundown, rolling around,

See where the bad guys are to be found
And make 'em lay down
The defenders of the west, crushin' on pretenders in the west
Don't mess with us 'cuz we're in the
(Wild Wild west)

We going straight to the Wild Wild West
We going straight to the Wild Wild West
We going straight to the Wild Wild West
We going straight to the Wild Wild West
We going straight to the Wild Wild West
We going straight to the Wild Wild West, come on

(Wild Wild West)
When I roll into the
(Wild Wild West)
When I stroll into the
We going straight to the Wild Wild West
(The Wild Wild West)

(Wild, Wild West)
Whoo, uh
(Wild Wild West)
Ha ha ha ha
(Wild Wild West)
Uh Dru, Dru

(Wild Wild West)
I done done it again y'all done
Done it again
(Wild Wild West)
Ha ha ha ha
(Wild Wild West)
Big Will, Dru Hill, uh

(Wild Wild West)
Big Will, Dru Hill, ha ha ha ha
(Wild Wild West)
The Wild Wild West
(Wild Wild West)
Uh
(Wild Wild West)
One time

(Wild Wild West)
Uh
(Wild Wild West)
The Wild Wild West bring in the
Heat, bring in the heat, what?
(Wild Wild West)

(Wild Wild West)
Uh, can't stop the bum rush
The Wild Wild
(The Wild Wild West)"
13,Shania Twain,That Don't Impress Me Much,1999,"I've known a few guys who thought they were pretty smart
But you've got being right down to an art
You think you're a genius
you drive me up the wall
You're a regular original know-it-all

Oh-oo-oh, you think you're special
Oh-oo-oh, you think you're something else

Okay, so you're a rocket scientist
That don't impress me much
So you got the brains, but have you got the touch
Don't get me wrong, I think you're alright
But that won't keep me warm in the middle of the night
That don't impress me much

I never knew a guy who carried a mirror in his pocket
And a comb up his sleeve - just in case
And all that extra hold gel in your hair oughtta lock it
‘Cause Heaven forbid it should fall out of place

Oh-oo-oh, you think you're special
Oh-oo-oh, you think you're something else

Okay, so you're Brad Pitt
That don't impress me much
So you got the looks, but have you got the touch
Don't get me wrong, yeah, I think you're alright
But that won't keep me warm in the middle of the night
That don't impress me much

You're one of those guys that likes to shine his machine
You make me take off my shoes before you let me get in
I can't believe you kiss your car good night
C'mon, baby, tell me - you must be joking right!

Oh-oo-oh, you think you're special
Oh-oo-oh, you think you're something else

Okay, so you've got a car
That don't impress me much
So you got the moves, but have you got the touch
Don't get me wrong, yeah, I think you're alright
But that won't keep me warm in the middle of the night

That don't impress me much
You think you're cool but have you got the touch
Don't get me wrong, yeah, I think you're alright
But that won't keep me warm on the long, cold, lonely night
That don't impress me much
Okay, so what do you think, you're Elvis or something?
Whatever
That don't impress me
That don't impress me"
14,Madonna,Beautiful Stranger,1999,"Haven't we met?
You're some kind of beautiful stranger
You could be good for me
I have a taste for danger

If I'm smart then I'll run away
But I'm not so I guess I'll stay
Heaven forbid
I take my chance on a beautiful stranger

I looked into your eyes
And my world came tumbling down
You're the devil in disguise
That's why I'm singing this song

To know you is to love you
You're everywhere I go and everybody knows
To love you is to be part of you
I pay for you with tears and swallow all my pride

Dah-dah-dah-de dah-de-dah-de dah dah dah-dah-dum
Beautiful stranger
Dah-dah-dah-de dah-de-dah-de dah dah dah-dah-dum
Beautiful stranger

If I'm smart then I'll run away
But I'm not so I guess I'll stay
Haven't you heard?
I fell in love with a beautiful stranger

I looked into your face
My heart was dancing all over the place
I'd like to change my point-of-view
If I could just forget about you

To know you is to love you
You're everywhere I go and everybody knows
To love you is to be part of you
I pay for you with tears and swallow all my pride

I looked into your eyes
And my world came tumbling down
You're the devil in disguise
That's why I'm singing this song to you

To know you is to love you
You're everywhere I go and everybody knows
I pay for you with tears and swallow all my pride

Dah-dah-dah-de dah-de-dah-de dah dah dah-dah-dum
Beautiful stranger
Dah-dah-dah-de dah-de-dah-de dah dah dah-dah-dum
Beautiful stranger"
15,Mariah Carey,Heartbreaker,1999,"Yeah
Give it to me like this
Aight, let's go

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Oh, you look so good
I don't wanna let go
And although I should
I can't leave you alone
'Cause you're so disarming
I'm caught up in the midst of you
And I cannot resist at all

Boy, if I do
The things you want me to
The way I used to do
Would you love me, baby
Or leave me feeling used?
Would you go and break my heart?

Heartbreaker, you've got the best of me
But I just keep on coming back incessantly
Oh, why did you have to run your game on me?
I should have known right from the start
You'd go and break my heart

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Gimme your love
Gimme your love
Gimme your love
Gimme your love

Gimme your love
Gimme your love
Gimme your love
Gimme your love

It's a shame to be
So euphoric and weak
When you smile at me
And you tell me the things
That you know persuade me
To relinquish my love to you
But I cannot resist at all

Boy, if I do
The things you want me to
The way I used to do
Would you love me, baby
Or leave me feeling used?
Would you go and break my heart?

Heartbreaker, you've got the best of me
But I just keep on coming back incessantly
Oh, why did you have to run your game on me?
I should have known right from the start
You'd go and break my heart

Okay, cool, aight
Yo, she wanna shop with Jay, play-box with Jay
She wanna pillow fight in the middle of the night
She wanna drive my Benz with five of her friends
She wanna creep past the block, spyin' again
She wanna roll wit Jay, chase skeeos away
She wanna fight with lame chicks, blow my day
She wanna respect the rest, kick me to the curb
If she find one strand a hair longer than hers

She want love in the Jacuzzi, rub up in the movies
Access to the old crib, keys to the newbie
She wanna answer the phone, tatoo her arm
That's when I gotta send her back to her mom
She call me, 'Heartbreaker' when we apart
It makes her wanna piece of paper, scribble down, ""I hate ya""
But she know she love Jay because
She love everything Jay say, Jay does, and a

Heartbreaker, you've got the best of me
But I just keep on coming back incessantly
Oh, why did you have to run your game on me?
I should have known right from the start
You'd go and break my heart

Heartbreaker, you've got the best of me
But I just keep on coming back incessantly
Oh, why did you have to run your game on me?
I should have known right from the start
You'd go and break my heart

Heartbreaker, you've got the best of me
But I just keep on coming back incessantly
Oh, why did you have to run your game on me?
I should have known right from the start
You'd go and break my heart

Heartbreaker, you've got the best of me
But I just keep on coming back incessantly
Oh, why did you have to run your game on me?
I should have known right from the start
You'd go and break my heart

Gimme your love
Gimme your love
Gimme your love
Gimme your love"
16,Savage Garden,I Knew I Loved You,1999,"Hmm ohh, I will come
Maybe it's intuition
Somethings you just don't question
Like in your eyes, I see my future in an instant
And there it goes, I think I've found my best friend

I know that it might sound
More than a little crazy
But I believe

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

There's just no rhyme or reason
Only a sense of completion
And in your eyes, I see the missing pieces
I'm searching for, I think I've found my way home

I know that it might sound
More than a little crazy
But I believe

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

Ooh hoo ooo, hoo hoo ooo ohh
A thousand angels dance around you
  (Ooh hoo, hoo ooo hoo ooo hoo hoo hoo)
I am complete now that I have found you

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

I knew I loved you before I met you, I knew I loved you
  (Ooh hoo ooo, hoo hoo ooo)
I knew I loved you before I met you, I knew I loved you
  (Ooh hoo ooo, hoo hoo hoo)
I knew I loved you before I met you
  (Oh oh, ohh ohh, oh oh oh ay ay yea oh)
I knew I loved you before I met you, I knew I loved you
I knew I loved you before I"
17,The New Radicals,You Get What You Give,1999,"Uh

Ooh

What, what, what, what
1, 2, 3, ooh

Wake up, kids, we got the dreamers' disease
Age 14, they got you down on your knees
So polite, we're busy still saying please

Frienemies, who, when you're down, ain't your friend
Every night we smash a Mercedes-Benz
First we run, and then we laugh till we cry

But when the night is falling
You cannot find the light (Light)
You feel your dreams are dying
Hold tight

You've got the music in you
(Don't let go)
You've got the music in you
(One dance left)
This world is gonna pull through
(Don't give up)
You've got a reason to live
(Can't forget)
We only get what we give

I'm comin' home, baby
You're the tops
Give it to me now

Four A.M., we ran the Miracle Mile
We're flat broke, but, hey, we do it in style
The bad rich, God's flying in for your trial
Ha-ha-ha

But when the night is falling
You cannot find a friend (Friend)
You feel your tree is breaking
Just bend

You've got the music in you
(Don't let go)
You've got the music in you
(One dance left)
This world is gonna pull through
(Don't give up)
You've got a reason to live
(Can't forget)
We only get what we give

Ow

This whole damn world can fall apart
You'll be okay, follow your heart
You're in harm's way, I'm right behind
Now say you're mine

You've got the music in you
(Don't let go)
You've got the music in you
(One dance left)
This world is gonna pull through
(Don't give up)
You've got a reason to live
(Can't forget)
We only get what we give
(Don't let go)
I feel the music in you
Yeah, yeah, yeah

Fly high
What's real can't die

You only get what you give
You're gonna get what you give
(Don't give up)
Just don't be afraid to leave

Health insurance ripoff lying
FDA big bankers buying
Fake computer crashes dining
Cloning while they're multiplying
Fashion shoots with Beck and Hanson
Courtney Love and Marilyn Manson
You're all fakes, run to your mansions
Come around, we'll kick your ass in

(Don't let go)
(One dance left)
(Don't give up)
(Can't forget)
(Don't let go)"
18,Bloodhound Gang,The Bad Touch,1999,"Well now we call this the act of mating
But there are several other very important differences
Between human beings and animals that you should know about
I'd appreciate your input

Sweat baby sweat baby sex is a Texas drought
Me and you do the kind of stuff that only Prince would sing about
So put your hands down my pants and I'll bet you'll feel nuts
Yes I'm Siskel, yes I'm Hebert and you're getting two thumbs up

You've had enough of two hand touch
You want it rough you're out of bounds
I want you smothered want you covered
Like my waffle house hash browns

Come quicker than Fed-Ex never reach an apex
Just like Coca Cola stock
You are inclined to make me rise an hour early
Just like daylight savings time

(Do it now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery channel
(Do it again now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery channel
(Gettin' horny now)

Love the kind you clean up with a mop and bucket
Like the lost catacombs of Egypt only God knows where we stuck it
Hieroglyphics? let me be specific I wanna be down in your south seas
But I got this notion that the motion of your ocean
Means ""Small Craft Advisory""

So if I capsize on your thighs
High tide B 5 you sunk my battleship please turn me on
I'm Mister Coffee with an automatic drip, so show me yours
I'll show you mine tool time you'll love it just like Lyle
And then we'll do it doggy style so we can both watch X Files

(Do it now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery Channel
(Do it again now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery Channel
(Gettin' horny now)

You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery Channel
(Do it again now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery Channel
(Do it now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery Channel
(Do it again now)
You and me baby ain't nothin' but mammals
So let's do it like they do on the Discovery Channel
(Gettin' horny now)"
19,Sugar Ray,Every Morning,1999,"Every morning there's a halo hangin'
From the corner of my girlfriend's four post bed
I know it's not mine but I'll see if I can use it for
The weekend or a one-night stand

Couldn't understand how to work it out
Once again as predicted
Left my broken heart open
And you ripped it out

Something's got me reeling
Stopped me from believing
Turn me around again
Said that we can do it
You know I wanna do it again

Sugar ray say, every morning
Every morning when I wake up
Shut the door baby, don't say a word
She always rights wrongs
She always rights, she always rights
Shut the door baby, shut the door baby

Every morning there's a heartache hanging
From the corner of my girlfriend's four-post bed
I know it's not mine and I know she thinks she loves me
But I never can believe what she said

Something so deceiving
When you stop believing
Turn me around again
Said we couldn't do it
You know I wanna do it again

Every morning, every morning when I wake up
Shut the door baby, don't say a word
Every morning, every morning when I wake up
Shut the door baby, shut the door baby
She always rights the wrongs for me, baby
She always rights the wrongs for me

Every morning there's a halo hanging
From the corner of my girlfriends four-post bed
I know it's not mine but I'll see if I can use it for
The weekend or a one-night stand
Shut the door baby, don't say a word

Every morning, every morning when I wake up
Shut the door baby, shut the door baby
Every morning, every morning
Shut the door baby, don't say a word
Every morning, every morning when I wake up
Every morning, shut the door baby"
20,TLC,Unpretty,1999,"I wish I could tie you up in my shoes
Make you feel unpretty too
I was told I was beautiful
But what does that mean to you
Look into the mirror who's inside there
The one with the long hair
Same old me again today (yeah)

My outsides look cool
My insides are blue
Everytime I think I'm through
It's because of you
I've tried different ways
But it's all the same
At the end of the day
I have myself to blame

I'm just trippin'

You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the make up
That M.A.C. can make
But if you can't look inside you
Find out who am I too
Be in the position to make me feel

So damn unpretty
I'll make you feel unpretty too

Never insecure until I met you
Now I'm bein' stupid
I used to be so cute to me
Just a little bit skinny
Why do I look to all these things

To keep you happy
Maybe get rid of you
And then I'll get back to me (hey)

My outsides look cool
My insides are blue
Everytime I think I'm through
It's because of you
I've tried different ways

But it's all the same
At the end of the day
I have myself to blame
I'm just trippin'

You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the make up
That M.A.C. can make

But if you can't look inside you
Find out who am I too
Be in the position to make me feel
So damn unpretty
I'll make you feel unpretty too
You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the make up
That M.A.C. can make
But if you can't look inside you
Find out who am I too
Be in the position to make me feel
So damn unpretty
I'll make you feel unpretty too
Oh oh oh oh oh
Oh oh oh oh oh (oh)
Oh oh oh oh oh
Oh oh oh oh oh (oh)
You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the make up
That M.A.C. can make
But if you can't look inside you
Find out who am I too
Be in the position to make me feel
So damn unpretty
I'll make you feel unpretty too
You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the make up
That M.A.C. can make
But if you can't look inside you
Find out who am I too
Be in the position to make me feel
So damn unpretty
I'll make you feel unpretty too"
