Position,Artist,Song Title,Year,Lyrics
11,John Lennon,Instant Karma,1970,"Instant karma's gonna get you
Gonna knock you right on the head
You better get yourself together
Pretty soon you're gonna be dead

What in the world you thinking of
Laughing in the face of love?
What on earth you trying to do?
It's up to you, yeah, you

Instant karma's gonna get you
Gonna look you right in the face
Better get yourself together, darling
Join the human race

How in the world you gonna see
Laughing at fools like me?
Who in the hell do you think you are, a super star?
Well right, you are

Well, we all shine on
Like the moon and the stars and the sun
Well, we all shine on
Everyone, come on

Instant karma's gonna get you
Gonna knock you off your feet
Better recognize your brothers
Everyone you meet

Why in the world are we here?
Surely not to live in pain and fear
Why on earth are you there when you're everywhere?
Come and get your share

Well, we all shine on
Like the moon and the stars and the sun
Yeah, we all shine on
Come on and on and on on on

Yeah yeah, alright, uh huh, ah

Well, we all shine on
Like the moon and the stars and the sun
Yeah, we all shine on
On and on and on, on and on

Well, we all shine on
Like the moon and the stars and the sun
Well, we all shine on
Like the moon and the stars and the sun

Well, we all shine on
Like the moon and the stars and the sun
Yeah, we all shine on
Like the moon and the stars and the sun"
12,Neil Diamond,Cracklin' Rosie,1970,"Cracklin' Rosie, get on board
We're gonna ride till there ain't no more to go
Taking it slow
Lord, don't you know
Have me a time with a poor man's lady

Hitchin' on a twilight train
Ain't nothing here that I care to take along
Maybe a song
To sing when I want
Don't need to say please to no man for a happy tune

Oh, I love my Rosie child
She got the way to make me happy
You and me, we go in style
Cracklin' Rose you're a store-bought woman
But you make me sing like a guitar hummin'
So hang on to me, girl
Our song keeps runnin' on

Play it now
Play it now
Play it now, my baby

Cracklin' Rosie, make me a smile
Girl, if it lasts for an hour, well, that's all right
We got all night
To set the world right
Find us a dream that don't asks no questions, yeah

Oh, I love my Rosie child
You got the way to make me happy
You and me, we go in style
Cracklin' Rose, you're a store-bought woman
But, you make me sing like a guitar hummin'
So hang on to me, girl
Our song keeps runnin' on

Play it now
Play it now
Play it now, my baby
Cracklin' Rosie, make me a smile
Girl, if it lasts for an hour, well, that's all right
We got all night
To set the world right
Find us a dream that don't asks no questions, yeah
Ba ba ba ba"
13,Christie,Yellow River,1970,"So long boy you can take my place, got my papers I've got my pay
So pack my bags and I'll be on my way to yellow river
Put my guns down the war is won
Fill my glass high the time has come
I'm going back to the place that I love yellow river

Yellow river yellow river is in my mind and in my eyes
Yellow river yellow river is in my blood it's the place I love
Got no time for explanation got no time to lose
Tomorrow night you'll find me
Sleeping underneath the moon at yellow river

Cannon fire lingers in my mind I'm so glad that I'm still alive
And I've been gone for such a long time from yellow river
I remember the nights were cool I can still see the water pool
And I remember the girl that I knew from yellow river

Yellow river yellow river is in my mind and in my eyes
Yellow river yellow river is in my blood it's the place I love
Got no time for explanation got no time to lose
Tomorrow night you'll find me
Sleeping underneath the moon at yellow river

Yellow river yellow river is in my mind and in my eyes
Yellow river yellow river is in my blood it's the place I love"
14,The Jackson 5,I Want You Back,1970,"Let me tell you now

When I had you to myself
I didn't want you around
Those pretty faces always made you
Stand out in a crowd

But someone picked you from the bunch
One glance was all it took
Now it's much too late for me
To take a second look

Oh baby, give me one more chance
To show you that i love you
Won't you please let me

Back in your heart
Oh darling, I was blind to let you go

But now since I see you in his arms
Yes I do now [(I want you back)]
Ooh, ooh baby [(I want you back)]
Yeah, yeah, yeah, yeah [(I want you back)]

Na na na na
Trying to live without your love
Is one long sleepless night
Let me show you, girl

That I know wrong from right
Every street you walk on
I leave tear stains on the ground
Following the girl
I didn't even want around

Let me tell you now
Oh baby, all I need is one more chance
To show you that i love you

Won't you please let me
Back in your heart

Oh darlin', I was blind to let you go
But now since I see you in his arms, uh huh
A buh buh buh buh
A buh buh buh buh
All I want
A buh buh buh buh
All I need
A buh buh buh buh
All I want

A buh buh buh buh
All I need
Oh, just one more chance
To show you that I love you
Baby (baby), baby (baby), baby (baby)
Forget what happened then
And let me live again
Oh baby, I was blind to let you go
But now since I see you in his arms
Spare me of this cause
Gimme back what I lost
Oh baby, I need one more chance, ha
I tell ya that I love you
Baby, uh, baby, uh, baby, uh"
15,The Partridge Family,I Think I Love You,1970,"I was sleeping and right in the middle of a good dream
Like all at once I wake up from something that keeps knocking at my brain
Before I go insane I hold my pillow to my head
And spring up in my bed screaming out the words I dread.
I think I love you

This morning I woke up with this feeling
I didn't know how to deal with and so I just decided to myself
I'd hide it to myself and never talk about it
And did not go and shout it when you walked into the room.
I think I love you

I think I love you so what am I so afraid of
I'm afraid that I'm not sure of a love there is no cure for
I think I love you isn't that what life is made of
Though it worries me to say that I never felt this way.

I don't know what I'm up against
I don't know what it's all about
I got so much to think about

Hey, I think I love you so what am I so afraid of
I'm afraid that I'm not sure of a love there is no cure for
I think I love you isn't that what life is made of
Though it worries me to say I never felt this way.

Believe me you really don't have to worry
I only wanna make you happy and if you say ""hey go away"" I will
But I think better still I'd better stay around and love you
Do you think I have a case let me ask you to your face
Do you think you love me?

I think I love you
I think I love you
(I think I love you)
I think I love you
(I think I love you)
I think I love you
(I think I love you)
I think I love you
(I think I love you)."
16,Guess Who,American Woman,1970,"Mmm, da da da
Mmm, mmm, da da da
Mmm, mmm, da uh

American woman gonna mess your mind
American woman, she gonna mess your mind
Mmm, American woman gonna mess your mind
Mmm, American woman gonna mess your mind
Say A, uh
Say M, uh
Say E
Say R
Say I
Say A
N, mmm
American woman gonna mess your mind
Mmm, American woman gonna mess your mind
Uh, American woman gonna mess your mind

Uh!

American woman, stay away from me
American woman, mama, let me be
Don't come a-hangin' around my door
I don't wanna see your face no more
I got more important things to do
Than spend my time growin' old with you
Now woman, I said stay away
American woman, listen what I say

American woman, get away from me
American woman, mama, let me be
Don't come a-knockin' around my door
Don't wanna see your shadow no more
Coloured lights can hypnotize
Sparkle someone else's eyes
Now woman, I said get away
American woman, listen what I say, hey

American woman, said get away
American woman, listen what I say
Don't come a-hangin' around my door
Don't wanna see your face no more
I don't need your war machines
I don't need your ghetto scenes
Coloured lights can hypnotize
Sparkle someone else's eyes
Now woman, get away from me
American woman, mama, let me be

Go, gotta get away
Gotta get away now go go go
I'm gonna leave you, woman
Gonna leave you, woman
Bye-bye
Bye-bye
Bye-bye
Bye-bye

You're no good for me
I'm no good for you
Gonna look you right in the eye
Tell you what I'm gonna do
You know I'm gonna leave
You know I'm gonna go
You know I'm gonna leave
You know I'm gonna go, woman

I'm gonna leave ya, woman
Goodbye, American woman
Goodbye, American woman"
17,The Jackson 5,I'll Be There,1970,"You and I must make a pact
We must bring salvation back
Where there is love, I'll be there

(I'll be there)
I'll reach out my hand to you

I'll have faith in all you do

Just call my name and I'll be there
(I'll be there)
And oh, I'll be there to comfort you

(I'll be there)
Build my world of dreams around you

I'm so glad that I found you
(I'll be there)
I'll be there with a love that's strong

I'll be your strength, I'll keep holdin' on
(Holdin' on, holdin' on, holdin' on)
Yes, I'll be
Yes, I'll be
Let me fill your heart with joy and laughter
Togetherness, well that's all I'm after
Whenever you need me, I'll be there
(I'll be there)
I'll be there to protect you
(Yea, baby)
With an unselfish love that respects you
Just call my name and I'll be there
(I'll be there)
And oh, I'll be there to comfort you
(I'll be there)
Build my world of dreams around you
I'm so glad that I found you
(I'll be there)
I'll be there with a love that's strong
I'll be your strength, I'll keep holdin' on, huu huu
(Holdin' on)
Yes, I'll be
(Holdin' on)
Yes, I'll be
(Holdin' on)
If you should ever find someone new
I know he'd better be good to you
'Cause if he doesn't, I'll be there
(I'll be there)
Don't you know, baby, yeah, yeah
I'll be there, I'll be there
Just call my name, I'll be there
(I'll be there)
(Just look over your shoulders, honey, uhh)
I'll be there, I'll be there
Whenever you need me, I'll be there
(I'll be there)
Don't you know, baby, yeah yeah
(La la la la la la la)
I'll be there
(La la la la la la la)
I'll be there
Just call my name, I'll be there
(I'll be there)
Oo, oo, oo, oo
(La la la la la la la)
I'll be there"
18,The Beatles,The Long & Winding Road,1970,"The long and winding road
That leads to your door
Will never disappear
I've seen that road before
It always leads me here
Lead me to your door

The wild and windy night
That the rain washed away
Has left a pool of tears
Crying for the day
Why leave me standing here?
Let me know the way

Many times I've been alone
And many times I've cried
Anyway, you'll never know
The many ways I've tried

And still they lead me back
To the long, winding road
You left me standing here
A long, long time ago
Don't keep me waiting here
Lead me to your door

But still they lead me back
To the long, winding road
You left me standing here
A long, long time ago
Ohh oh
Don't keep me waiting here
Lead me to your door
Yeah, yeah, yeah, yeah"
19,Creedence Clearwater Revival,Lookin' Out My Back Door,1970,"Just got home from Illinois
Lock the front door, oh, boy!
Got to sit down
Take a rest on the porch.
Imagination set sing
Pretty soon I'm singin'.
Doo, doo, doo
Lookin' out my back door.

There's a giant doing cartwheels
A statue wearin' high heels.
Look at all the happy
Creatures dancing on the lawn.
A Dinosaur Victrola
List'ning to Buck Owens.
Doo, doo, doo

Lookin' out my back door.

Tambourines and elephants
Are playing in the band.
Won't you take a ride
On the flyin' spoon?
Doo, doo-doo.
Wond'rous apparition
Provided by magician.

Doo, doo, doo
lookin out my back door.

Tambourines and elephants
are playing in the band
Won't you take a ride
on the flyin' spoon?
doo doo doo
bother me tomorow

today al by no sorrow
doo doo doo

lookin out my back door.
solo
Forward troubles Illinois
Lock the front door, oh, boy!
Look at all the happy
Creatures dancing on the lawn.
Bother me tomorrow
Today I'll buy no sorrows.
Doo, doo, doo
Lookin' out my back door."
20,Creedence Clearwater Revival,Travellin' Band,1970,"Seven thirty seven, comin' out of the sky
Oh, won't you take me down to Memphis on a midnight ride?
I wanna move

Playin' in a travelin' band, yeah
Well, I'm flyin' 'cross the land, tryin' to get a hand
Playin' in a travelin' band

Take me to the hotel, baggage gone, oh well
Come on, come on, won't you get me to my room?
I wanna move

Playin' in a travelin' band, yeah
Well, I'm flyin' 'cross the land, tryin' to get a hand
Playin' in a travelin' band

Listen to the radio, talkin' 'bout the last show
Someone got excited, had to call the state militia
Wanna move

Playin' in a travelin' band, yeah
Well, I'm flyin' 'cross the land, tryin' to get a hand
Playin' in a travelin' band
Oh, wow

Here we come again on a Saturday night
Oh with your fussin' and a fightin' won't you get me to the rhyme?
I wanna move

Playin' in a travelin' band, yeah
Well, I'm flyin' 'cross the land, tryin' to get a hand
Playin' in a travelin' band
Oh, wow

Oh, I'm playin' in a travelin' band
Playin' in a travelin' band, won't you get me, take my hand?
Well, I'm playin' in a travelin' band
Well, I'm flyin' 'cross the land, tryin' to get a hand
Playin' in a travelin' band
Oh, wow, hey"
21,Free,All Right Now,1970,"Whoa, whoa, whoa, ow!
There she stood in-house the street
Smiling from her head to her feet
I said hey what is this

Now baby maybe, maybe she's in need of a kiss

I said a hey what's your name baby

Maybe we can see things the same.
Now don't you wait or hesitate

Let's move before they raise the parking rate, ow!
All right now, baby it's-a all right now

All right now, baby it's-a all right now

Let me tell you now

I took her home to my place
Watchin' every move on her face

She said look what's your game baby
Are you trying to put me in shame
I said slow, don't go so fast
Don't you think that love could last
She said love, lord above
Now you're tryin' to trick me in love, ay!
All right now, baby it's-a all right now
All right now, baby it's-a all right now
Yeah it's all right now, ooo
Ooo
Oh yeah ow!
Let me tell you all about it now, ow!
Yay
Took her home (yeah) to my place
Watching every move on her face
She said look, ah, what's your game
Are you trying to put me in shame
Baby I said slow, slow don't go so fast
Don't you think that love can last
She said love, lord above
Now he's trying to trick me in love, ah
All right now, baby it's-a all right now, yeah
All right now, baby it's-a all right now
All right now
Baby it's a all right yeah
All right now
Baby, baby, baby it's all right
All right now, ha
Yeah
It's all right, it's all right, it's all right
Yes
All right now
Baby it's a all right now
Yeah
We're so happy together, ow!
It's all right, it's all right, it's all right
Everything's all right, yeh"
22,Steam,Na Na Hey Hey (Kiss Him Goodbye),1970,"Na na na na, na na na na, hey hey, goodbye

He'll never love you, the way that I love you
'Cause if he did, no no, he wouldn't make you cry
He might be thrillin' baby but a-my love
(My love, my love)

So dog-gone willin', so kiss him
(I wanna see you kiss him, wanna see you kiss him)
Go on and kiss him goodbye, now

Na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye

Listen to me now

He's never near you to comfort and cheer you
When all those sad tears are fallin' baby from your eyes
He might be thrillin' baby but a-my love
(My love, my love)

So dog-gone willin', so kiss him
(I wanna see you kiss him, I wanna see you kiss him)
Go on and kiss him goodbye, na na na na, na na na

Na na na na, hey hey, goodbye

Hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye

Hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye

Hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
Na na na na, na na na na, hey hey, goodbye
..."
23,Simon & Garfunkel,El Condor Pasa (If I Could),1970,"I'd rather be a sparrow than a snail
Yes I would
If I could, I surely would
Hmm mmm

I'd rather be a hammer than a nail
Yes I would
If I only could, I surely would
Hmm mmm

Away, I'd rather sail away
Like a swan that's here and gone
A man gets tied up to the ground
He gives the world its saddest sound, its saddest sound
Hmm mmm

I'd rather be a forest than a street
Yes I would
If I could, I surely would

I'd rather feel the earth beneath my feet
Yes I would
If I only could, I surely would"
24,Smokey Robinson,Tears of a Clown,1970,"Oh yeah, yeah, yeah

Now if there's a smile on my face
It's only there tryin' to fool the public
But when it comes down to foolin' you
Now honey, that's quite a different subject

But don't let my glad expression
Give you the wrong impression
Really I'm sad, sadder than sad
You're gone and I'm hurtin' so bad
Like a clown, I pretend to be glad

Now there's some sad things known to man
But ain't too much sadder than
The tears of a clown
When there's no one around

Oh yeah baby

Now if I appear to be carefree
It's only to camouflage my sadness
In order to shield my pride I try
To cover this hurt with a show of gladness

But don't let my show convince you
That I've been happy since you
Decided to go, oh, I need you so
I'm hurt and I want you to know
But for others I put on a show

Ooh, oh there's some sad things known to man
But ain't too much sadder than
The tears of a clown
When there's no one around, oh yeah

Just like Pagliacci did
I try to keep my sadness hid, smiling in the public eye
But in my lonely room I cry the tears of a clown
When there's no one around

Oh yeah baby

Now if there's a smile on my face
Don't let my glad expression
Give you the wrong impression
Don't let this smile I wear
Make you think that I don't care
Really I'm sad, hurtin' so bad"
25,Freda Payne,Band of Gold,1970,"Now that you're gone
All that's left is a band of gold
All that's left of the dreams I hold
Is a band of gold
And the memories of what love could be
If you were still here with me

You took me from the shelter of my mother
I had never known or loved any other
We kissed after taking vows
But that night on our honeymoon
We stayed in separate rooms

I wait in the darkness of my lonely room
Filled with sadness, filled with gloom
Hoping soon
That you'll walk back through that door
And love me like you tried before

Since you've been gone
All that's left is a band of gold
All that's left of the dreams I hold
Is a band of gold
And the dream of what love could be
If you were still here with me

Ohh

Don't you know that I wait
In the darkness of my lonely room
Filled with sadness, filled with gloom
Hoping soon
That you'll walk back through that door
And love me like you tried before

Since you've been gone
All that's left is a band of gold
All that's left of the dreams I hold
Is a band of gold
And the dream of what love could be
If you were still here with me

Since you've been gone
All that's left is a band of gold"
26,Edwin Starr,War,1970,"(War) h'uh
Yeah!
(What is it good for?)
Absolutely (nothin) uh-huh, uh-huh
(War) h'uh
Yeah!
(What is it good for?)
Absolutely (nothin')
Say it again, y'all

(War) h'uh (h'uh) look out!
(What is it good for?)
Absolutely (nothin')

Listen to me

Ooh war, I despise
'Cause it means destruction of innocent lives
War means tears, to thousands of mother's eyes
When their sons go off to fight and lose their lives
I said, war (h'uh)
Good God, y'all!
(What is it good for?)

Absolutely (nothin') 'gin
Say it, again

(War) whoa (h'uh) whoa-whoa, Lord

(What is it good for?)
Absolutely (nothin')
Listen to me!

(War)
It ain't nothin' but a heartbreaker!
(War)
Friend only to the undertaker

Ooh, war
Is an enemy to all mankind
The thought of war blows my mind
War has caused unrest

Within the younger generation
Induction, then destruction
Who wants to die?
Ooh war, Good God (h'uh) y'all!

(What is it good for?)
Absolutely (nothin')

Say it, say it, say it
(War)
Woah-h'uh (h'uh) yeah uh
(What is it good for?)

(Absolutely) nothin'
Listen to me

(War)
It ain't nothin' but a heartbreaker
(War)
It's got one thing and that's the undertaker

Ooh, war
Has shattered many a-young man's dreams
Made him disabled, bitter, and mean
And life is much too short and precious
To spend fighting wars each day
War can't give life
It can only take it away
Oh, war!
(H'uh) Good God, y'all
(What is it good for?)
Absolutely (nothin')
Say it, again
(War)
Whoa (h'uh) whoa-whoa, Lord
(What is it good for?)
A-absolutely (nothin')
Listen to me!
(War)
It ain't nothin' but a heartbreaker
(War)
Friend only to the undertaker
Woo!
Peace, love and understanding tell me
Is there no place for anything else?
They say we must fight
To keep our freedoms
But Lord, knows there's got to be
A better way
Oooh
(War)
God, y'all! (uh)
(What is it good for?)
You tell 'em! (h'uh)
Say it, say it, say it
(War)
Good God (h'uh) now, h'uh
FADES-
(What is it good for?)
Stand up and shout it
(Nothin'!)
(War)
It ain't nothin' but a heartbreaker
Ooh, war."
27,Carpenters,We've Only Just Begun,1970,"We've only just begun to live
White lace and promises
A kiss for luck and we're on our way
(We've only begun)

Before the risin' sun, we fly
So many roads to choose
We start out walkin' and learn to run
(And yes, we've just begun)

Sharin' horizons that are new to us
Watchin' the signs along the way
Talkin' it over, just the two of us
Workin' together day to day, together

And when the evenin' comes, we smile
So much of life ahead
We'll find a place where there's room to grow
(And yes, we've just begun)

Sharin' horizons that are new to us
Watchin' the signs along the way
Talkin' it over, just the two of us
Workin' together day to day, together, together
And when the evenin' comes, we smile
So much of life ahead
We'll find a place where there's room to grow
And yes, we've just begun"
28,Black Sabbath,Paranoid,1970,"Finished with my woman 'cause she couldn't help me with my mind.
People think I'm insane, because I am frowning all the time.

All day long I think of things, but nothing seems to satisfy.
Think I'll lose my mind if I don't find something to pacify.

Can you help me occupy my brain?
Oh yeah.

I need someone to show me the things in life that I can't find.
I can't see the things that make true happiness, I must be blind.

Make a joke, and I will sigh, and you will laugh, and I will cry.
Happiness I cannot feel, and love to me is so unreal.

And so as you hear these words telling you now of my state.
I tell you to enjoy life, I wish I could, but it's too late."
