Position,Artist,Song Title,Year,Lyrics
11,Janis Joplin,Me & Bobby McGee,1971,"Busted flat in Baton Rouge waitin' for a train
And I was feelin' near as faded as my jeans
Bobby thumbed a diesel down just before it rained
It rode us all the way into New Orleans

I pulled my harpoon out of my dirty red bandanna
And I was playin' soft while Bobby sang the blues, yeah
Windshield wipers slappin' time, I was holdin' Bobby's hand in mine
We sang every song that driver knew

Freedom's just another word for nothin' left to lose
Nothin' don't mean nothin' honey if it ain't free
And feelin' good was easy, Lord, Bobby sang the blues
You know feelin' good was good enough for me
Good enough for me and my Bobby McGee

From the Kentucky coal mines to the California sun
Bobby shared the secrets of my soul
Through all kinds of weather, through everything that we'd done
So Bobby baby, he kept me from the cold

One day up near Salinas, Lord, I let him slip away
He's lookin' for that home and I hope he finds it
But I'd trade all of my tomorrows for one single yesterday
To be holdin' Bobby's body next to mine

Freedom's just another word for nothin' left to lose
Nothin', that's all that Bobby left me, yeah
Feelin' good was easy, Lord, Bobby sang the blues
I said feelin' good was good enough for me, mmm hmm
Was good enough for me and my Bobby McGee

La da da, la da da da, la da da da da da da
La da da da, la da la da, Bobby McGee
La da la da, la da, la da la da da
La da la da la la, Bobby McGee
La da da, la da da, la da da, la da da
Na na na na na na na na na na na na na
Bobby Mcgee
La da da, la da da, la da da
Na na na na na na na na na na
Hey, my Bobby, Lord, my Bobby McGee, yeah
Lo da lo, da la lo da la
Lo da la lo, da la lo la la, lo la la lo la la
Hey, my Bobby, Lord, my Bobby McGee, yeah

Hey, I call him my lover, I call him my man
I said I call him my lover, did the best I can
Said now come on Bobby, Lord, come on Bobby McGee, yeah
La da la da, la da la da, la da la da, la da la la
Hey, hey, hey, Bobby McGee, yeah"
12,Sly & The Family Stone,Family Affair,1971,"It's a family affair, it's a family affair
It's a family affair, it's a family affair

One child grows up to be
Somebody that just loves to learn
And another child grows up to be
Somebody you'd just love to burn

Mom loves the both of them
You see it's in the blood
Both kids are good to mom
Blood's thicker than mud

(It's a family affair, it's a family affair)
It's a family affair, it's a family affair

Newlywed a year ago
But you're still checking each other out
Yeah, nobody wants to blow
Nobody wants to be left out

You can't leave
'Cause your heart is there
But you can't stay
'Cause you've been somewhere else

You can't cry
'cause you'll look broke down
But you're cryin' anyway
'Cause you're all broke down

(It's a family affair, it's a family affair)
It's a family affair, it's a family affair
(Family affair)
It's a family affair, it's a family affair

It's a family affair, it's a family affair
It's a family affair, it's a family affair
 (It's a family affair, well)

It's a family affair, it's a family affair"
13,Pop Tops,Mammy Blue,1971,"(Oh mammy
Oh mammy - mammy - blue
Oh mammy - Blue)

I may be your forgotten son
Who wandered off at twenty one
It's sad to find myself at home
And you, you are not around

If I could only hold your hand
And say I'm sorry yes I am
I'm sure you really understand
Oh Ma, where are you now.

(Oh mammy
Oh mammy - mammy - blue
Oh mammy - Blue)

(Oh mammy)
Oh mammy
(Oh mammy - mammy - blue
Oh mammy - Blue)
Oh mammy mammy mammy
(Oh mammy)
Oh mammy
(Oh mammy - mammy - blue
Oh mammy - Blue)
I need you mammy, mammy
(Oh mammy)
Oh mammy
(Oh mammy - mammy - blue
Oh mammy - Blue)

The house we shared upon the hill
Seems lifeless but it's standing still
And memories of my childhood fill
My mind
Oh mammy mammy mammy.

I've been through all the walks of life
Seen tired days and lonely nights
And now without you by my side
I'm lost
How will I survive.

(Oh mammy
Oh mammy - mammy - blue
Oh mammy - Blue)

(Oh mammy
Oh mammy - mammy - blue
Oh mammy - Blue)

(Oh mammy)
Oh mammy
(Oh mammy - mammy - blue
Oh mammy - Blue)
Oh mammy mammy mammy
(Oh mammy)
Oh mammy
(Oh mammy - mammy - blue
Oh mammy - Blue)
I need you mammy, mammy
(Oh mammy)
Oh mammy, You never miss the water 'til the well run dry
(Oh mamy)
Oh mammy, I guess I'll always be your grownup child
(Oh mamy)
Oh mammy, I need your shoulder to pray if I ever cry
(Oh mamy)
Oh mammy, I need your warm embrase and your comfort and smile
(Oh mamy)
Oh mammy, If only you could see or hear my voice cry
(Oh mammy)
Oh mammy
(Oh mammy - mammy - blue
Oh mammy - Blue)"
14,Paul McCartney,Another Day,1971,"Everyday she takes a morning bath she wets her hair
Wraps a towel around her as she's heading for the bedroom chair
It's just another day

Slipping into stockings, stepping into shoes
Dipping in the pocket of her raincoat
It's just another day

At the office where the papers grow she takes a break
Drinks another coffee and she finds it hard to stay awake
It's just another day
It's just another day
It's just another day

So sad, so sad, sometimes she feels so sad
Alone in her apartment she'd dwell
Till the man of her dreams comes to break the spell

Stay, don't stand around and he comes and he stays
But he leaves the next day, so sad
Sometimes she feels so sad

As she posts another letter to the sound of five
People gather 'round her and she finds it hard to stay alive
It's just another day
It's just another day
It's just another day

So sad, so sad, sometimes she feels so sad
Alone in her apartment she'd dwell
Till the man of her dreams comes to break the spell

Stay, don't stand around and he comes and he stays
But he leaves the next day, so sad
Sometimes she feels so sad

Everyday she takes a morning bath she wets her hair
Wraps a towel around her as she's heading for the bedroom chair
It's just another day

Slipping into stockings, stepping into shoes
Dipping in the pocket of her raincoat
It's just another day
It's just another day
It's just another day"
15,T Rex,Get it On,1971,"Well you're dirty and sweet
Clad in black, don't look back
And I love you
You're dirty and sweet oh yea
Well you're slim and you're weak

You got the teeth
Of the Hydra upon you
You're dirty sweet
And you're my girl

Get it on

Bang a gong

Get it on
Get it on

Bang a gong
Get it on

Well you're built like a car
You got a hubcap
Diamond star halo

You're built like a car

Oh yeah
Well you're an untamed youth
That's the truth
With your cloak full of eagles

You're dirty sweet
And you're my girl
Get it on
Bang a gong
Get it on

Get it on
Bang a gong
Get it on
Well you're windy and wild
You got the blues
I'm your shoes and your stockings
You're windy and wild
Oh yeah
You're built like a car
You got a hubcap
Diamond star halo
You're dirty sweet
And you're my girl
Get it on
Bang a gong
Get it on
Get it on
Bang a gong
Get it on
Well you're dirty and sweet
Clad in black, don't look back
And I love you
You're dirty and sweet oh yea
Well you dance when you walk
So let's dance, take a chance, understand me
You're dirty sweet and you're my girl
Get it on
Bang a gong
Get it on
Get it on
Bang a gong
Get it on
Get it on
Bang a gong
Get it on
Get it on...
Get it on
Bang a gong
Get it on
Get it on
Bang a gong
Get it on
Get it on
Bang a gong
Get it on
Get it on
Bang a gong
Get it on, right on
Take me!
For a meanwhile I'm still thinking..."
16,Led Zeppelin,Stairway to Heaven,1971,"There's a lady who's sure all that glitters is gold
And she's buying a stairway to heaven
When she gets there she knows, if the stores are all closed
With a word she can get what she came for
Ooh, ooh, and she's buying a stairway to heaven

There's a sign on the wall but she wants to be sure
'Cause you know sometimes words have two meanings
In a tree by the brook, there's a songbird who sings
Sometimes all of our thoughts are misgiven
Ooh, it makes me wonder
Ooh, it makes me wonder

There's a feeling I get when I look to the west
And my spirit is crying for leaving
In my thoughts I have seen rings of smoke through the trees
And the voices of those who stand looking
Ooh, it makes me wonder
Ooh, it really makes me wonder

And it's whispered that soon if we all call the tune
Then the piper will lead us to reason
And a new day will dawn for those who stand long
And the forests will echo with laughter

If there's a bustle in your hedgerow, don't be alarmed now
It's just a spring clean for the May queen
Yes, there are two paths you can go by, but in the long run
There's still time to change the road you're on
And it makes me wonder

Your head is humming and it won't go, in case you don't know
The piper's calling you to join him
Dear lady, can you hear the wind blow and did you know
Your stairway lies on the whispering wind?

And as we wind on down the road
Our shadows taller than our soul
There walks a lady we all know
Who shines white light and wants to show
How everything still turns to gold

And if you listen very hard
The tune will come to you at last
When all are one and one is all, yeah
To be a rock and not to roll

And she's buying a stairway to heaven"
17,Ringo Starr,It Don't Come Easy,1971,"It don't come easy,
You know it don't come easy.

It don't come easy,
You know it don't come easy.

Got to pay your dues if you wanna sing the blues,
And you know it don't come easy.
You don't have to shout or leap about,
You can even play them easy.

Forget about the past and all your sorrows,
The future won't last,
It will soon be over tomorrow.

I don't ask for much, i only want your trust,
And you know it don't come easy.
And this love of mine keeps growing all the time,
And you know it just ain't easy.

Open up your heart, let's come together,
Use a little love
And we will make it work out better.

(ah -)
(ah -)
(ooh-ooh)
(ah-ooh-ooh)

Got to pay your dues if you wanna sing the blues,
And you know it don't come easy.
You don't have to shout or leap about,
You can even play them easy.

Peace, remember peace is how we make it,
Here within your reach
If you're big enough to take it.

I don't ask for much, i only want your trust,
And you know it don't come easy.
And this love of mine keeps growing all the time,
And you know it don't come easy."
18,Creedence Clearwater Revival,Have You Ever Seen the Rain?,1971,"Someone told me long ago
There's a calm before the storm
I know!
It's been comin' for sometime
When it's over, so they say
It'll rain on a sunny day

I know!
Shining down like water
I wanna know, have you ever seen the rain?
I wanna know, have you ever seen the rain
Comin' down on a sunny day?

Yesterday and days before
Sun is cold and rain is hard

I know!
Been that way for all my time
'Til forever on it goes

Through the circle fast and slow
I know!
It can't stop, I wonder
I wanna know, have you ever seen the rain?
I wanna know, have you ever seen the rain
Comin' down on a sunny day?

Yeah!
I wanna know, have you ever seen the rain?
I wanna know, have you ever seen the rain
Comin' down on a sunny day?"
19,James Taylor,You've Got a Friend,1971,"When you're down and troubled
And you need a helping hand
And nothing, oh, nothing is going right
Just close your eyes and think of me
And soon I will be there
To brighten up even your darkest night

You just call out my name
And, you know, wherever I am
I'll come running (oh yeah, baby)
To see you again

Winter, spring, summer or fall
All you've got to do is call
And I'll be there, (yeah yeah yeah)
You've got a friend

If the sky above you
Should turn dark and full of clouds
And that old north wind should begin to blow

Keep your head together
And call my name out loud now
Soon I'll be knocking upon your door

You just call out my name
And, you know, wherever I am
I'll come running (Oh, yes I will)
To see you again

Winter, spring, summer or fall
All you've got to do is call
And I'll be there, yeah yes

Ain't it good to know that you've got a friend
When people can be so cold?
They'll hurt you and desert you
Well, they'll take your soul if you let them
Oh, but don't you let them

You just call out my name
And, you know, wherever I am
I'll come running
To see you again
(Oh baby don't you know 'bout)
Winter, spring, summer or fall
(Hey Now) All you've got to do is call
Lord I'll be there, yes I will
You've got a friend
You've got a friend"
20,Dave Edmunds,I Hear You Knockin',1971,"You went away and left me long time ago
And now you're knockin' on my door
I hear you knockin', but you can't come in
I hear you knockin', go back where you've been

I begged you not to go but you said goodbye
And now you're telling me all your lies
I hear you knockin', but you can't come in
I hear you knockin', go back where you've been

Ah, yeah, let me hear it
Oh, woo, ooh

You better get back to your use to be
'Cause your kind of love ain't good to me
I hear you knockin', but you can't come in
I hear you knockin', go back where you've been

I told you way back in '52
That I would never go with you
I hear you knockin', but you can't come in
I hear you knockin', go back where you've been

Yeah, ah, ooh"
21,Elton John,Your Song,1971,"It's a little bit funny
This feeling inside
I'm not one of those who can easily hide
Don't have much money but boy if I did
I'd buy a big house where we both could live

If I was a sculptor
Ha
But then again no
Or a man who makes potions in a traveling show
I know it's not much but it's the best I can do
My gift is my song and this one's for you

And you can tell everybody
This is your song
It may be quite simple but now that it's done
I hope you don't mind
I hope you don't mind
That I put down in words
How wonderful life is while you're in the world

I sat on the roof and kicked off the moss
Well a few of the verses well they've got me quite cross
But the sun's been quite kind
While I wrote this song
It's for people like you that keep it turned on

So excuse me forgetting
But these things I do
You see I've forgotten if they're green or they're blue
Anyway the thing is what I really mean
Yours are the sweetest eyes I've ever seen

And you can tell everybody
This is your song
It may be quite simple but now that it's done
I hope you don't mind
I hope you don't mind
That I put down in words
How wonderful life is while you're in the world

I hope you don't mind
I hope you don't mind
That I put down in words
How wonderful life is while you're in the world"
22,Marvin Gaye,What's Going On?,1971,"Mother, mother
There's too many of you crying
Brother, brother, brother
There's far too many of you dying
You know we've got to find a way
To bring some lovin' here today, yeah

Father, father
We don't need to escalate
You see, war is not the answer
For only love can conquer hate
You know we've got to find a way
To bring some lovin' here today

Picket lines and picket signs
Don't punish me with brutality
Talk to me
So you can see
Oh, what's going on
What's going
What's going on
What's going on

Right on, baby
Right on
Right on

Mother, mother
Everybody thinks we're wrong
Oh, but who are they to judge us
Simply because our hair is long
Oh, you know we've got to find a way
To bring some understanding here today

Picket lines and picket signs
Don't punish me with brutality
Come on talk to me
So you can see
What's going on
What's going on
Tell me what's going on
I'll tell you ya, what's going on
Right on, baby
Right on, baby
Right on, baby"
23,Middle of The Road,"Chirpy, Chirpy, Cheep, Cheep",1971,"Where's your mama gone?
(Where's your mama gone?)
Little baby, Don
(Little baby, Don)

Where's your mama gone?
(Where's your mama gone?)
Far, far away

Where's your papa gone?
(Where's your papa gone?)
Little baby, Don
(Little baby, Don)

Where's your papa gone?
(Where's your papa gone?)
Far, far away, far, far away

Last night I heard my mama singing a song
Ooh we, chirpy, chirpy, cheep, cheep
Woke up this morning and my mama was gone
Ooh we, chirpy, chirpy, cheep, cheep
Chirpy, chirpy, cheep, cheep, chirp

Where's your mama gone?
(Where's your mama gone?)
Little baby, Don
(Little baby, Don)

Where's your mama gone?
(Where's your mama gone?)
Far, far away

Where's your papa gone?
(Where's your papa gone?)
Little baby, Don
(Little baby, Don)

Where's your papa gone?
(Where's your papa gone?)
Far, far away, far, far away

Last night I heard my mama singing a song
Ooh we, chirpy, chirpy, cheep, cheep
Woke up this morning and my mama was gone
Ooh we, chirpy, chirpy, cheep, cheep
Chirpy, chirpy, cheep, cheep, chirp

(Let's go now)
Last night I heard my mama singing a song
Ooh we, chirpy, chirpy, cheep, cheep
Woke up this morning and my mama was gone
Ooh we, chirpy, chirpy, cheep, cheep
Chirpy, chirpy, cheep, cheep, chirp

(Altogether now)
Last night I heard my mama singing a song
Ooh we, chirpy, chirpy, cheep, cheep
Woke up this morning and my mama was gone
Ooh we, chirpy, chirpy, cheep, cheep
Chirpy, chirpy, cheep, cheep, chirp

(Altogether now)
Last night I heard my mama singing a song
Ooh we, chirpy, chirpy, cheep, cheep"
24,Bee Gees,How Do You Mend a Broken Heart,1971,"Exception occurred 
HTTP Error 404: Not Found"
25,The Doors,Riders On the Storm,1971,"Riders on the storm, riders on the storm
Into this house we're born, into this world we're thrown
Like a dog without a bone, an actor out on loan
Riders on the storm

There's a killer on the road, his brain is squirmin' like a toad
Take a long holiday, let your children play
If ya give this man a ride, sweet family will die
Killer on the road, yeah

Girl ya gotta love your man, girl ya gotta love your man
Take him by the hand, make him understand
The world on you depends, our life will never end
Gotta love your man, yeah

Riders on the storm, riders on the storm
Into this house we're born, into this world we're thrown
Like a dog without a bone, an actor out on loan
Riders on the storm

Riders on the storm, riders on the storm
Riders on the storm, riders on the storm"
26,Middle of The Road,"Soley, Soley",1971,"Just a little bit lonely
Just a little bit sad
I was feeling so empty
Until you came back
Until you came back
Until you came back

Oh, Soley, Soley
Soley, Soley
Soley, Soley

Oh, Soley, Soley, Soley
Ley, Soley, Soley, Soley
Ley, Soley, Soley

Just a little bit closer
Can you lay by my side?
Can we get it together?
Lazing in the sand
Lazing in the sand
Lazing in the sand

Oh, Soley, Soley"
27,The Sweet,Co-Co,1971,"Exception occurred 
HTTP Error 404: Not Found"
28,The Temptations,Just My Imagination (Running Away With Me),1971,"Each day through my window I watch her as she passes by
I say to myself, ""You're such a lucky guy""
To have a girl like her is truly a dream come true
Out of all the fellas in the world she belongs to me

But it was just my imagination
Runnin' away with me
It was just my imagination
Runnin' away with me

Soon, soon we'll be married and raise a family
A cozy, little home out in the country
With two children, maybe three
I tell you, I can visualize it all
This couldn't be a dream for too real it all seems

But it was just my imagination, once again
Runnin' away with me
I tell you it was just my imagination
Runnin' away with me

Every night, on my knees I pray
""Dear Lord, hear my plea
Don't ever let another take her love from me
Or I will surely die""

Her love is Heavenly
When her arms enfold me
I hear a tender rhapsody
But in reality, she doesn't even know me

Just my imagination, once again
Runnin' away with me
I tell you it was just my imagination
Runnin' away with me

I never met her, but I can't forget her
Just my imagination
Runnin' away with me
Just my imagination
Runnin' away with me"
29,Danyel Gerard,Butterfly,1971,"Tu me dis loin des yeux loin du coeur
Tu me dis qu'on oublie le meilleur
Malgre les horizons je sais qu'elle m'aime encore
Cette fille que j'avais surnommee.

Butterfly
My butterfly dans un mois je reviendrai
Butterfly
My butterfly pres de toi je resterai.

L'ocean c'est petit tout petit
Pour de coeur ou l'amour a grandi
Malgre ce que tu dis tu vois qu'elle m'aine encore
Cette fille que j'avais enlassee.

Butterfly ...

Notre amour est si grand oui si grand
Que le ciel etiendrait tout de temps
Malgre ce que tu dis je sais qu'elle m'aime encore
Cette fille que j'avais embrassee."
30,Ocean,Put Your Hand in the Hand,1971,"Put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
By puttin' your hand in the hand of the man from Galilee

Every time I look into the Holy Book I want to tremble (tremble)
Or when I read about the part where the carpenter cleared the temple (temple)
For the buyers and the sellers were no different fellas than what I profess to be
And it causes me shame to know we're not the people we should be

So, put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
By puttin' your hand in the hand of the man from Galilee

My mama taught me how to pray before I reached the age of seven
She said, ""there'll come a time when there'll probably be room in heaven""
But I'm feeling kinda guilty 'bout the number of times to do what we must do
But we forget what he said, then we figure that he'll still make room

So, you gotta put your hand in the hand of the man who stilled the water
Put your hand in the hand of the man who calmed the sea
Take a look at yourself and you can look at others differently
By puttin' your hand in the hand of the man from Galilee

Everybody come along

Put your hand in the hand of the man who stilled the water
(Who stilled the water)
Put your hand in the hand of the man who calmed the sea
(Who calmed the sea)
Take a look at yourself and you can look at"
31,Neil Diamond,I Am... I Said,1971,"LA's fine, the sun shines most of the time
The feeling is laid back
Palm trees grow and the rents are low
But you know I keep thinking about
Making my way back

Well, I'm New York City born and raised
But nowadays, I'm lost between two shores
LA's fine, but it ain't home
New York's home but it ain't mine no more

I am, I said
To no one there
And no one heard at all
Not even the chair
I am, I cried
I am, said I
And I am lost, and I can't even say why
Leavin' me lonely still

Did you ever read about a frog who dreamed of being a king
And then became one
Well, except for the names and a few other changes
If you talk about me, the story's the same one

But I got an emptiness deep inside
And I've tried but it won't let me go
And I'm not a man who likes to swear
But I've never cared for the sound of being alone

I am, I said
To no one there
And no one heard at all
Not even the chair
I am, I cried
I am, said I
And I am lost, and I can't even say why
I am, I said
I am, I cried
I am..."
