Position,Artist,Song Title,Year,Lyrics
11,Elvis Presley,Stuck On You,1960,"You can shake an apple off an apple tree
Shake-a, shake-a sugar but you'll never shake me
No-sir-ee

I'm gonna stick like glue
Stick because I'm stuck on you

I'm gonna run my fingers through your long black hair
Squeeze you tighter than a grizzly bear
Yes-sir-ee

I'm gonna stick like glue
Stick, because I'm stuck on you

Hide in the kitchen, hide in the hall
Ain't gonna do you no good at all
'Cause once I catch ya and the kissin' starts
A team o' wild horses couldn't tear us apart

Try to take a tiger from his daddy's side
That's how love is gonna keep us tied
Oh, yeah

I'm gonna stick like glue
Stick, because I'm stuck on you

Hide in the kitchen, hide in the hall
Ain't gonna do you no good at all
'Cause once I catch ya and the kissin' starts
A team o' wild horses couldn't tear us apart

Try to take a tiger from his daddy's side
That's how love is gonna keep us tied
Oh yeah, yes-sir-ee

I'm gonna stick like glue
Yeah yeah, because I'm stuck on you

I'm gonna stick like glue
Yeah yeah, because I'm stuck on you

I'm gonna stick like glue
Yeah yeah"
12,Connie Francis,Everybody's Somebody's Fool,1960,We do not have the lyrics for Everybody's Somebody's Fool yet.
13,Jim Reeves,He'll Have to Go,1960,"Put your sweet lips a little closer to the phone
...
Lets pretend we're together all alone
...

I'll tell the man to turn the jukebox way down low
...
And you can tell your friend there with you he'll have to go

...

Whisper to me tell me do you love me true
...

Or is he holding you the way I do
...

Though love is blind make up your mind I've got to know
...
Should I hang up or will you tell him he'll have to go
...
You cant say the words I want to hear
...
While you're with another man
Do you you want me answer yes or no
Darling I will understand
...
Put your sweet lips a little closer to the phone
...
Lets pretend that we're together all alone
...
I'll tell the man to turn the jukebox way down low
...
And you can tell your friend there with you
...
He'll have to go
..."
14,Johnny Preston,Running Bear,1960,"On the bank of the river stood Running Bear, young Indian brave
On the other side of the river stood his lovely Indian maid
Little White Dove was her name, such a lovely sight to see
But their tribes fought with each other, so their love could never be

Running Bear loved Little White Dove
With a love big as the sky
Running Bear loved Little White Dove
With a love that couldn't die

He couldn't swim the raging river 'cause the river was too wide
He couldn't reach the Little White Dove waiting on the other side
In the moonlight he could see her throwing kisses 'cross the waves
Her little heart was beating faster waiting for her Indian brave

Running Bear loved Little White Dove
With a love big as the sky
Running Bear loved Little White Dove
With a love that couldn't die

Running Bear dove in the water, Little White Dove did the same
And they swam out to each other through the swirling stream they came
As their hands touched and their lips met, the raging river pulled them down
Now they'll always be together in their happy hunting ground

Running Bear loved Little White Dove
With a love big as the sky
Running Bear loved Little White Dove
With a love that couldn't die"
15,Brian Hyland,Itsy Bitsy Teeny Weeny Yellow Polka Dot Bikini,1960,"Brian Hyland
Miscellaneous
itsy bitsy teeny weenie yellow polka dot bikini
She was afraid to come out of the locker
She was as nervous as she could be
She was afraid to come out of the locker
She was afraid that somebody would see

2, 3, 4 tell the people what she wore

It was an itsy bitsy teeny weenie yellow polka dot bikini
That she wore for the first time today
An itsy bitsy teeny weenie yellow polka dot bikini
So in the locker she wanted to stay

2, 3, 4 stick around we'll tell you more

She was afraid to come out in the open
So a blanket around her she wore
She was afraid to come out in the open
So she sat bundled on the shore

2, 3, 4 tell the people what she wore

It was an itsy bitsy teeny weenie yellow polka dot bikini
That she wore for the first time today
An itsy bitsy teeny weenie yellow polka dot bikini
So in the blanket she wanted to stay

2, 3, 4 stick around we'll tell you more

Now she's afraid to come out the water
And I don't know what she's gonna do
Now she's afraid to come out of the water
And the poor little girl's turning blue

2, 3, 4 tell the people what she wore

It was an itsy bitsy teeny weenie yellow polka dot bikini
That she wore for the first time today
An itsy bitsy teeny weenie yellow polka dot bikini
So in the water she wanted to stay

From the locker to the blanket
From the blanket to the shore
From the shore to the water

Guess there isn't any more"
16,The Shirelles,Will You Love Me Tomorrow,1960,"Tonight you're mine completely
You give your love so sweetly
Tonight the light of love is in your eyes
But will you love me tomorrow?

Is this a lasting treasure
Or just a moment's pleasure?
Can I believe the magic of your sighs?
Will you still love me tomorrow?

Tonight with words unspoken
You say that I'm the only one
But will my heart be broken
When the night meets the morning sun?

I'd like to know that your love
Is love I can be sure of
So tell me now, and I won't ask again
Will you still love me tomorrow?

So tell me now, and I won't ask again
Will you still love me tomorrow?
Will you still love me tomorrow?
Will you still love me tomorrow?"
17,The Shadows,Apache,1960,(Instrumental)
18,Ray Charles,Georgia On My Mind,1960,"Georgia, Georgia
The whole day through
Just an old sweet song
Keeps Georgia on my mind
(Georgia on my mind)

I said Georgia
Georgia
A song of you
(A song of you)
Comes as sweet and clear
As moonlight through the pines

Other arms reach out to me
Other eyes smile tenderly
Still in peaceful dreams I see
The road leads back to you

I said Georgia
Ooh Georgia, no peace I find
Just an old sweet song
Keeps Georgia on my mind

Other arms reach out to me
Other eyes smile tenderly
Still in peaceful dreams I see
The road leads back to you

Georgia
Georgia
No peace, no peace I find
Just this old, sweet song
Keeps Georgia on my mind
I said just an old sweet song
Keeps Georgia on my mind"
19,Johnny Tillotson,Poetry in Motion,1960,"When I see my baby
What do I see
Poetry
Poetry in motion

Poetry in motion
Walkin' by my side
Her lovely locomotion
Keeps my eyes open wide

Poetry in motion
See her gentle sway
A wave out on the ocean
Could never move that way

I love every movement
And there's nothing I would change
She doesn't need improvement
She's much too nice to rearrange

Poetry in motion
Dancing close to me
A flower of devotion
A swaying gracefully

Whoa
Whoa, whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa, whoa
Whoa

Poetry in motion
See her gentle sway
A wave out on the ocean
Could never move that way

I love every movement
There's nothing I would change
She doesn't need improvement
She's much too nice to rearrange

Poetry in motion
All that I adore
No number-nine love potion
Could make me love her more

Whoa
Whoa, whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa, whoa"
20,The Ventures,Walk Don't Run,1960,"All your love I miss loving, all your kiss I miss kissing
All your love I miss loving, all your kiss I miss kissing
Before I met you, baby, I didn't know what I was missing

All my love, pretty baby, I have in store for you
All my love, pretty baby, I have in store for you
Well I love you, baby, I know you love me too

Oh, oh, oh, baby, you know I love you
Yeah, yeah, yeah, baby, you know I love you baby
I love you baby, oh I love you so"
21,Edith Piaf,Milord,1960,"Exception occurred 
HTTP Error 404: Not Found"
22,Jimmy Jones,Good Timin',1960,"Oh, you need timin'
A tick, a tick, a tick, good timin'
A tock, a tock, a tock, a tock
A timin' is the thing
It's true, good timin' brought me to you
If little, little David hadn't grabbed that stone
Alyin' there on the ground
Big Goliath might've stomped on him
Instead of the other way 'round
But he had timin'
A tick, a tick, a tick, good timin'
A tock, a tock, a tock, a tock
A timin' is the thing
It's true, good timin' brought me to you
Who in the world would've ever known
What Columbus could do
If Queen Isabella hadn't hocked her jewels
In fourteen ninety two
But she had timin'
A tick, a tick, a tick, good timin'
A tock, a tock, a tock, a tock
A timin' is the thing
It's true, good timin' brought me to you
What would've happened if you and I
Hadn't just happened to meet
We might've spent the rest of our lives
Walkin' down Misery Street
But we had timin'
A tick, a tick, a tick, good timin'
A tock, a tock, a tock, a tock
A timin' is the thing
It's true, good timin' brought me to you
Yeah, we had timin'
Whoa, whoa, whoa, good timin'
Yeah, yeah, yeah, yeah, timin' is the thing
It's true, good timin' brought me to you
Yeah, we had timin'
Whoa, whoa, whoa, good timin'
Yeah, yeah, yeah, yeah, timin' is the thing
It's true, good timin' brought me to you"
23,Paul Anka,Puppy Love,1960,"And they called it puppy love
Oh I guess they'll never know
How a young heart, how it really feels
And why I love her so

And they called it puppy love
Just because we're seventeen
Tell them all, oh please tell them
It isn't fair to take away my only dream

I cry each night these tears for you
My tears are all in vain
Oh I hope, I hope and I pray that may be some day
You'll be back in my arms once again

Someone help me,help me please
Is the answer, is it up above
How can I, oh how can I ever tell them
This is not a puppy love

Someone help me, help me please
Is the answer up above
How can I, oh how can I tell them
This is not a puppy love"
24,Blue Diamonds,Ramona,1960,"Ramona, I hear
The mission bells above
Ramona, they're ringing
Out our song of love

I press you, caress you
And bless the day
You taught me to care

To always remember
The rambling rose
You wear in your hair

Ramona, when day is done
You'll hear my call
Ramona, we'll meet
Beside a waterfall

I dread the dawn when
I awake to find you gone
Ramona, I need you, my own

Ramona, I hear
The mission bells above
Ramona, they're ringing
Out our song of love

I press you, caress you
And bless the day
You taught me to care

To always remember
The rambling rose
You wear in your hair

I dread the dawn when
I awake to find you gone
Ramona, I need you, my own"
25,Lolita,"Seemann, deine Heimat ist das Meer",1960,"Exception occurred 
HTTP Error 404: Not Found"
26,Maurice Williams & The Zodiacs,Stay,1960,We do not have the lyrics for Stay yet.
27,Smokey Robinson,Shop Around,1960,"When I became of age my mother called me to her side
She said, ""Son you're growing up now, pretty soon you'll take a bride""

And then she said
""Just because you've become a young man now
There's still some things that you don't understand now
Before you ask some girl for her hand now
Keep your freedom for as long as you can now""

My mama told me, ""You better shop around""
A whoa yeah you better shop around

There's some things that I want you to know now
A just as sure as the winds gonna blow now
The women come and the women gonna go now
Before you tell 'em that you love 'em so now

My mama told me, ""You better shop around""
Whoa yeah you better shop around

I gotta get yourself a bargain son
Don't be sold on the very first one
Pretty girls come a dime a dozen
I'll to find one who's gonna give ya true lovin'

Before you take a girl and say, ""I do now""
A make sure she's in love a with you now
My mama told me, ""You better shop around""

You try to get yourself a bargain son
Don't be sold on the very first one
A pretty girls come a dime a dozen
I'll try to find one who's gonna give ya true lovin'

Before you take a girl and say, ""I do now""
Make sure she's in love with-a you now
Make sure that her love is true now
I'd hate to see you feelin' sad and blue now

My mama told me, ""You better shop around""
Uh huh don't let the first one get you
Oh no, 'cuz I don't wanna see her with you
Uh huh, before you let 'em hold you tight
A yeah yeah 'make sure she's alright'

Uh huh, before you let 'em take your hand my son
Understand my son, be a man my son, I know you can my son"
28,Cliff Richard,Please Don't Tease,1960,"You tell me that you love me baby
Then you say you don't
You tell me that you'll come on over
Then you say you won't
You love me like a hurricane
Then you start to freeze
I'll give it to you straight right now
Please don't tease

You come right out and tell me
You're out with someone new
You play it oh, so doggone cool
I don't know what to do
You never seem to answer me
You just don't here my plea
I'll give it to you one more time
Please don't tease

Oh, please don't tease me
You know it hurts so much
Come on and squeeze me
You know I need your tender touch

(But)You tell me that you love me baby
Then you say you don't
You tell me that you'll come on over
Then you say you won't
You love me like a hurricane
Then you start to freeze
I'll give it to you straight right now
Please don't tease

(Instr. Break)

Oh, please don't tease me
You know it hurts so much
Come on and squeeze me
You know I need your tender touch

(But)You tell me that you love me baby
Then you say you don't
You tell me that you'll come on over
Then you say you won't
You love me like a hurricane
Then you start to freeze
I'll give it to you straight right now
Please don't tease"
29,Brothers Four,Greenfields,1960,"Once there were greenfields
Kissed by the sun
Once there were valleys
Where rivers used to run
Once there were blue skies
With white clouds high above
Once they were part of
An everlasting love
We were the lovers who strolled
Through greenfields.

Greenfields are gone now
Parched by the sun
Gone from the valleys
Where rivers used to run
Gone with the cold wind
That swept in to my heart
Gone with the lovers
Who let their dreams depart
Where are the greenfields that we
Used to roam.

I'll never know what made you run away
How can I keep searching when dark clouds hide the day
I only know there's nothing here for me
Nothing in this wild world left for me to see.

But I'll keep on waiting
'Til you return
I'll keep on waiting
Until the day you learn
You can't be happy
When your heart's on a roam
You can't be happy
Until you bring it home
Home to the greenfields and me
Once again."
30,Elvis Presley,A Mess of Blues,1960,"I just got your letter baby
Too bad you can't come home
I swear I'm goin' crazy
Sittin' here all alone
Since you're gone I got a mess out of blues

I ain't slept a wink since Sunday
I can't eat a thing all day
Every day is just blue Monday
Since you've been away
Since you're gone I got a mess out of blues

Whoops there goes a teardrop
Rollin' down my face
If you cry when you're in love
It sure ain't no disgrace

I gotta get myself together
Before I lose my mind
I'm gonna catch the next train goin'
And leave my blues behind
Since you're gone I got a mess out of blues

Whoops there goes a teardrop
Rollin' down my face
If you cry when you're in love
It sure ain't no disgrace

I gotta get myself together
Before I lose my mind
I'm gonna catch the next train goin'
And leave my blues behind
Since you're gone I got a mess out of blues

Since you're gone I got a mess out of blues
Since you're gone I got a mess out of blues"
31,Duane Eddy,Because They're Young,1960,"Van Morrison
Miscellaneous
You Know What They're Writing About

You know what they're writing about
Baby you know what they're writing about
It's a thing called love down through the ages
Makes you wanna cry sometimes
Makes you feel like you wanna lay down and die sometimes
Makes you high sometimes
But when you really get in it lifts you right up
Ain't it a wonderful game
Ain't it a marvellous game
And when there's no more words to say about love I go
Meet me down, meet me down,
Meet me down by the river
Meet me down by the water
Meet me down by the water
Meet me down by the pylons
Meet me down by the pylons
Meet me down by the pylons
Meet me down by the pylons
Meet me, meet me, I want you to meet me - are you there
And know, know, know, know
I want you to meet me - are you there
I want you to meet me - are you there
And know, know, know, know, know
I want you to meet me"
32,Fats Domino,Walking to New Orleans,1960,"This time I'm walkin' to New Orleans
I'm walkin' to New Orleans
I'm going to need two pair of shoes
When I get through walkin' me blues
When I get back to New Orleans

I've got my suitcase in my hand
Now, ain't that a shame
I'm leavin' here today
Yes, I'm goin' back home to stay
Yes, I'm walkin' to New Orleans

You used to be my honey
Till you spent all my money
No use for you to cry
I'll see you bye and bye
'Cause I'm walkin' to New Orleans

I've got no time for talkin'
I've got to keep on walkin'
New Orleans is my home
That's the reason while I'm gone
Yes, I'm walkin' to New Orleans

I'm walkin' to New Orleans
I'm walkin' to New Orleans
I'm walkin' to New Orleans"
33,Frankie Avalon,Why?,1960,"I'll never let you go
why? because i love you
i'll always love you so
why? because you love me
No broken hearts for us
'cause we love each other
and with our faith and trust
there could be no other
Why? 'cause i love you
why? 'cause you love me
I think you're awfully sweet
why? because i love you
you say i'm your special treat
why? because you love me
We found the perfect love
yes, a love that's yours and mine
i love you and love you me
all the time
(i'll never let you go)
(why? because i love you)
yes, i love you
(i'll always love you so)
(why? because you love me)
yes, you love me
We found the perfect love
yes, a love that's yours and mine
i love you and love you me
i love you and love you me
we'll love each other, dear
forever"
34,Hollywood Argyles,Alley-oop,1960,"Exception occurred 
HTTP Error 404: Not Found"
35,Jan & Kjeld,Banjo Boy,1960,"Jeden Abend geht er durch die Straßen
In der kleinen Stadt in Tennessee
Und die großen und die kleinen Leute
Kennen alle seine Melodie
Sing ein Lied, sing ein Lied, little Banjo Boy, Banjo Boy, Banjo Boy
Denn Musik, denn Musik, little Banjo Boy, Banjo Boy, ist unser Glück
So ein Sing-sage-dige-dang-sing-sang unter?m blauen Himmelzelt
Ist das Sing-sage-dige-dang-sing-sang allerschönste von der Welt
Sing ein Lied, sing ein Lied, little Banjo Boy, Banjo Boy, Banjo Boy
Sing ein Lied, sing ein Lied, little Banjo Boy, Banjo Boy, Banjo Boy
So ein Sing-sage-dige-dang-sing-sang unter?m blauen Himmelzelt
Ist das Sing-sage-dige-dang-sing-sang allerschönste von der Welt
Sing ein Lied, sing ein Lied, little Banjo Boy, Banjo Boy, Banjo Boy"
36,Mark Dinning,Teen Angel,1960,"Teen angel, teen angel, teen angel, ooh, ooh

That fateful night the car was stalled
Upon the railroad track
I pulled you out and we were safe
But you went running back

Teen angel, can you hear me?
Teen angel, can you see me?
Are you somewhere up above?
And I am still your own true love

What was it you were looking for
That took your life that night?
They said they found my high school ring
Clutched in your fingers tight

Teen angel, can you hear me?
Teen angel, can you see me?
Are you somewhere up above?
And I am still your own true love

Just sweet sixteen and now you're gone
They've taken you away
I'll never kiss your lips again
They buried you today

Teen angel, can you hear me?
Teen angel, can you see me?
Are you somewhere up above?
And I am still your own true love

Teen angel, teen angel, answer me, please"
37,Bobby Rydell,The Wild One,1960,We do not have the lyrics for Wild One (In the Style of Bobby Rydell) [Karaoke Version] yet.
38,Paul Anka,My Home Town,1960,"I took a little trip to my home town
I only stopped to look around
And as I walked along the thoroughfare
There was music playing everywhere

The music came from within my heart
How did it happen? How did it start?
I only know that I fell in love
I guess the answer lies up above

Oh, what a feeling!
Uh uh uh
My heart was reeling
Really really reeling
The bells were ringing
The birds were singing

And so the music it goes on and on
All through the night until the breaking of dawn
I hear a bird a ya ya in a tree
He sings a pretty little melody

Oh, what a feeling!
Uh uh uh
My heart was reeling
The bells were ringing
They were ringing
The birds were singing

And so the music it goes on and on
All through the night until the break of dawn
I hear a bird, he's in that tree
He sings a pretty little melody

Ay, ya, ya, ya
Ya, ya, ya, ya, ya

Ya, ya, ya, ya

Ya, ya, ya, ya
Ya, ya, ya, ya, ya

Oh
Ya, ya, ya, ya
Ya, ya, ya, ya, ya

Ay, ya, ya, ya
Ya, ya, ya, ya, ya"
39,Johnny Burnette,"You're Sixteen, You're Beautiful (And You're Mine)",1960,"Oooooo.
You come on like a dream.
Peaches and cream.
Lips like strawberry wine.
You're sixteen, you're beautiful, and you're mine.
You're all ribbons and curls ooooo what a girl.
Eyes that twinkle and shine.
You're sixteen, you're beautiful, and you're mine.
You're my baby, you're my pet, we fell in love on the night we met.
You touched my hand, my heart would pop, and oooooo when we kissed we could not stop.
You walked out of my dreams, into my arms.
Now you're my angel divine.
You're sixteen, you're beautiful, and you're mine.
You're sixteen, you're beautiful, and you're mine.
You're sixteen, you're beautiful, and you're mine.
Ahh, well you're my baby, you're my pet, we fell in love the night we met.
You touched my hand, my heart would pop, and ooooo when we kissed we could not stop.
You walked out of my dreams, into my arms, now you're my angel divine.
You're sixteen, you're beautiful, and you're mine.
Well, you're sixteen, you're beautiful, and you're mine"
40,Sam Cooke,Chain Gang,1960,"Ho ha ho ha
I hear somethin' sayin'
Ho ha ho ha
Ho ha ho ha

Well don't you know
That's the sound of the men
Workin' on the chain gang
That's the sound of the men
Workin' on the chain gang
All day long they're sayin'
Ho ha ho ha
Ho ha ho ha

Well don't you know
That's the sound of the men
Workin' on the chain gang
That's the sound of the men
Workin' on the chain gang

All day long they work so hard
Till the sun is going' down
Workin' on the highways and byways
And wearing, wearing a frown
You hear them moanin' their lives away
Then you hear somebody say

That's the sound of the men
Workin' on the chain gang
That's the sound of the men
Workin' on the chain gang

Can't hear them sayin'
Hmm, I'm goin' home one of these days
I'm goin' home
See my woman whom I love so dear
Meanwhile I have to work right here

Well don't you know
That's the sound of the men
Workin' on the chain gang
That's the sound of the men
Workin' on the chain gang

All day long they're sayin'
Hmm, my, my, my, my, my, my, my, my work is so hard
Give me water I'm thirsty
My, my work is so hard
My, my, my, my, my, my, my work is so hard
Oh ooo oh ooo, hmm"
41,Floyd Cramer,Last Date,1960,"It's over our love affair
Too late now I find I care
His sweet love no more I'll share
Now he's gone I'm alone
I was wrong should have known
Took me home on our last date

I search for a single way
To tell him what I had to say
I kissed him, watched him walk away
Set him free foolishly destiny misery
Tragedy on our last date

Took the ring from my trembling fingers
Brushed a tear from my baby's eye
Walked away didn't know that
I'd soon miss him so
Guess I was too young to realize

So blind I couldn't see
How much he really meant to me
And that soon he would always be
On my mind in my heart I was blind from the start
Lost his love on our last date"
42,Bobby Rydell,Swingin' School,1960,"Chicks, kicks, cats, cool, yeah school!

Yeah, yeah, yeah I go a swingin' school
Where the chicks are kicks and the cats are cool.
Well we dance the greatest and we dress the latest
Wo, wo, wo I go a swingin' school.

Ah, Bobby Ah! Uh huh! Everythings cool, thats cool
We're glad you go to a swingin' school.

My little chick is my heart's desire
Well the way we kiss it puts the school on fire.

Ah chicks, kicks, cats, cool, yeah school!
Yeah yeah yeah wail!

After school we have to rendezvous
Gonna plan all the things that we're gonna do.
Trade bookin' for cookin' and I'll quit my lookin'
When our days at the school are through.

Ah, Bobby Ah! Ah hah! Everythings cool, thats cool
We're glad you go to a swingin' school.

We live and love by the golden rule
We're gonna settle down at a swingin' school.
Well have a house and car, a swimmin' pool
Wo, wo, wo I go a swingin' school.

I said a wo, wo, wo I go a swingin' school."
43,Bob Azzam,Mustapha,1960,"Exception occurred 
HTTP Error 404: Not Found"
