Position,Artist,Song Title,Year,Lyrics
11,Madonna,La Isla Bonita,1987,"Como puede ser verdad

Last night I dreamt of San Pedro
Just like I'd never gone, I knew the song
A young girl with eyes like the desert
It all seems like yesterday, not far away

Tropical the island breeze
All of nature, wild and free
This is where I long to be
La isla bonita
And when the samba played
The sun would set so high
Ring trough my ears and sting my eyes
Your Spanish lullaby

I fell in love with San Pedro
Warm wind carried on the sea, he called to me
Te diso te amo
I prayed that the days would last, they went so fast

Tropical the island breeze
All of nature, wild and free
This is where I long to be
La isla bonita
And when the samba played
The sun would set so high
Ring trough my ears and sting my eyes
Your Spanish lullaby

I want to be where the sun warms the sky
When it's time for siesta you can watch them go by
Beautiful faces, no cares in this world
Where girl loves a boy and a boy loves a girl

Last night I dreamt of San Pedro
It all seems like yesterday, not far away

Tropical the island breeze
All of nature, wild and free
This is where I long to be
La isla bonita
And when the samba played
The sun would set so high
Ring trough my ears and sting my eyes
Your Spanish lullaby

Tropical the island breeze
All of nature, wild and free
This is where I long to be
La isla bonita
And when the samba played
The sun would set so high
Ring trough my ears and sting my eyes
Your Spanish lullaby

Tropical the island breeze
All of nature, wild and free
This is where I long to be
La isla bonita
And when the samba played
The sun would set so high
Ring trough my ears and sting my eyes
Your Spanish lullaby"
12,Michael Jackson,I Just Can't Stop Loving You,1987,"Michael Jackson
Miscellaneous
I Just Can't Stop Loving You
I Just Want To Lay Next To You
For Awhile
You Look So Beautiful Tonight
Your Eyes Are So Lovely
Your Mouth Is So Sweet
A Lot Of People
Misunderstand Me
That’s Because They Don’t
Know Me At All
I Just Want To Touch You
And Hold You
I Need You
God I Need You
I Love You So Much

[Michael]
Each Time The Wind Blows
I Hear Your Voice So
I Call Your Name . . .
Whispers At Morning
Our Love Is Dawning
Heaven’s Glad You Came . . .

You Know How I Feel
This Thing Can’t Go Wrong
I’m So Proud To Say
I Love You
Your Love’s Got Me High
I Long To Get By
This Time Is Forever
Love Is The Answer

[Siedah]
I Hear Your Voice Now
You Are My Choice Now
The Love You Bring
Heaven’s In My Heart
At Your Call
I Hear Harps,
And Angels Sing

You Know How I Feel
This Thing Can’t Go Wrong
I Can’t Live My Life
Without You

[Michael]
I Just Can’t Hold On

[Siedah]
I Feel We Belong

[Michael]
My Life Ain’t Worth Living
If I Can’t Be With You

[Both]
I Just Can’t Stop Loving You
I Just Can’t Stop Loving You
And If I Stop . . .
Then Tell Me Just What
Will I Do

[Siedah]
‘Cause I Just Can’t Stop
Loving You

[Michael]
At Night When The
Stars Shine
I Pray In You I’ll Find
A Love So True . . .

[Siedah]
When Morning Awakes Me
Will You Come And Take Me
I’ll Wait For You

[Michael]
You Know How I Feel
I Won’t Stop Until
I Hear Your Voice Saying
”I Do”

[Siedah]
”I Do”
This Thing Can’t Go Wrong

[Michael]
This Feeling’s So Strong

[Siedah]
Well, My Life Ain’t
Worth Living

[Both]
If I Can’t Be With You
I Just Can’t Stop Loving You
I Just Can’t Stop Loving You
And If I Stop . . .
Then Tell Me, Just What
Will I Do

[Michael]
I Just Can’t Stop Loving You

[Siedah]
We Can Change All The World
Tomorrow

[Michael]
We Can Sing Songs Of
Yesterday

[Siedah]
I Can Say, Hey . . .Farewell
To Sorrow

[Michael]
This Is My Life And I,

[Both]
Want To See You For Always
I Just Can’t Stop Loving You

[Siedah]
No, Baby

[Michael]
Oh!

[Both]
I Just Can’t Stop Loving You

[Siedah]
If I Can’t Stop!

[Both]
And If I Stop . . .

[Siedah]
No

[Michael]
Oh! Oh! Oh . . .Oh . . .

[Siedah]
What Will I Do? Uh . . .Ooh . . .
(Then Tell Me, Just What
Will I Do)

[Both]
I Just Can’t Stop Loving You

[Michael]
Hee! Hee! Hee! Know I Do
Girl!

[Both]
I Just Can’t Stop Loving You

[Michael]
You Know I Do
And If I Stop . . .

[Both]
Then Tell Me, Just What
Will I Do 

[Both]
I Just Can’t Stop Loving You"
13,Michael Jackson,Bad,1987,"your butt is mine
Gonna tell you right
Just show your face
In broad daylight
I'm telling you
On how I feel
Gonna hurt your mind
Don't shoot to kill
Come on

Come on
Lay it on me
All right

I'm giving you
On count of three
To show your stuff
Or let it be
I'm telling you
Just watch your mouth
I know your game
What you're about

Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothin'
Just wait 'til I get through

Because I'm bad, I'm bad come on
You know I'm bad, I'm bad come on, you know
You know I'm bad, I'm bad come on, you know
And the whole world has to
Answer right now
Just to tell you once again
Who's bad

The word is out
You're doin' wrong
Gonna lock you up
Before too long
Your lyin' eyes
Gonna tell you right
So listen up
Don't make a fight
Your talk is cheap
You're not a man
You're throwin' stones
To hide your hands

But they say the sky's the limit
And to me that's really true
And my friends you have seen nothin'
Just wait 'til I get through
We can change the world tomorrow
This could be a better place
If you don't like what I'm sayin'
Then won't you slap my face
who's bad"
14,Bee Gees,You Win Again,1987,"I couldn't figure why
You couldn't give me what everybody needs
I shouldn't let you kick me when I'm down
My baby

I find out everybody knows that
You've been using me
I'm surprised you
Let me stay around you

One day I'm gonna lift the cover
And look inside your heart
We gotta level before we go
And tear this love apart

There's no fight you can't fight this battle of love with me
You win again, so little time, we do nothing but compete
There's no life on earth, no other could see me through
You win again, some never try but if anybody can, we can
And I'll be, I'll be following you
Following you, oh girl

Oh baby, I shake you from now on
I'm gonna break down your defenses, one by one
I'm gonna hit you from all sides, lay your fortress open wide
Nobody stops this body from taking you

You better beware, I swear
I'm gonna be there one day when you fall
I could never let you cast aside
The greatest love of all

There's no fight you can't fight this battle of love with me
You win again, so little time, we do nothing but compete
There's no life on earth, no other could see me through
You win again, some never try but if anybody can, we can
And I'll be, I'll be following you
Following you

You win again, so little time, we do nothing but compete
There's no life on earth, no other could see me through
You win again, some never try but if anybody can, we can
And I'll be, I'll be following you
Following, following you

You win again, so little time, we do nothing but compete
There's no life on earth, no other could see me through
You win again, some never try but if anybody can, we can
There's no fight you can't fight this battle of love with me
You win again, so little time, we do nothing but compete
There's no life on earth, no other could see me through
You win again, some never try but if anybody can, we can
There's no fight you can't fight this battle of love with me
You win again, so little time, we do nothing but compete"
15,Glenn Medeiros,Nothing's Gonna Change My Love For You,1987,"If I had to live my life without you near me
The days would all be empty
The nights would seem so long
With you I see forever oh so clearly
I might have been in love before
But it never felt this strong

Our dreams are young
And we both know they'll take us
Where we want to go

Hold me now
Touch me now
I don't want to live without you

Nothing's gonna change my love for you
You ought know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love

Nothing's gonna change my love for you
You ought know by now how much I love you
The world may change my whole life through

But nothing's gonna change my love for you
If the road ahead is not so easy
Our love will lead the way for us
Like a guiding star
I'll be there for you if you should need me
You don't have to change a thing
I love you just the way you are

So come with me and share the view
I'll help you see forever too
Hold me now

Touch me now
I don't want to live without you

Nothing's gonna change my love for you

You ought know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love

Nothing's gonna change my love for you
You ought know by now how much I love you
The world may change my whole life through

But nothing's gonna change my love for you
Nothing's gonna change my love for you
You ought know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You ought know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You ought know by now how much I love you
The world may change my whole life through
But nothing's gonna change my love for you
Nothing's gonna change my love for you
You ought know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love"
16,Crowded House,Don't Dream It's Over,1987,"There is freedom within
There is freedom without
Try to catch the deluge in a paper cup
There's a battle ahead
Many battles are lost
But you'll never see the end of the road
While you're travelling with me

Hey now, Hey now
Don't dream it's over
Hey now, Hey now
When the world comes in
They come, they come
To build a wall between us
We know they won't win

Now I'm towing my car
There's a hole in the roof
My possessions are causing me suspicion But there's no proof
In the paper today
Tales of war and of waste
But you turn right over to the T.V page

Hey now, Hey now
Don't dream it's over
Hey now, hey now
When the world comes in
They come, they come
To build a wall between us
We know they won't win

Now I'm walking again
To the beat of a drum
And I'm counting the steps to the door of your heart
Only shadows ahead
Barely clearing the roof
Get to know the feeling of liberation and relief

Hey now, Hey now
Don't dream it's over
Hey now, Hey now
When the world comes in
They come, they come
To build a wall between us
You know they won't win

Don't let them win
Hey now, Hey now
Hey now, Hey now
Hey now, Hey now
Don't let them win (They come, They come)
Don't let them win (Hey now, Hey now)"
17,The Pet Shop Boys,It's a Sin,1987,"When I look back upon my life
it's always with a sense of shame
I've always been the one to blame
For everything I long to do
no matter when or where or who
has one thing in common too

It's a, it's a, it's a, it's a sin
It's a sin
Everything I've ever done
Everything I ever do
Every place I've ever been
Everywhere I'm going to
It's a sin

At school they taught me how to be
so pure in thought and word and deed
They didn't quite succeed
For everything I long to do
no matter when or where or who
has one thing in common too

It's a, it's a, it's a, it's a sin
It's a sin
Everything I've ever done
Everything I ever do
Every place I've ever been
Everywhere I'm going to
It's a sin

Father forgive me
I tried not to do it
Turned over a new leaf
then tore right through it
Whatever you taught me
I didn't believe it
Father you fought me
'cause I didn't care
and I still don't understand

So I look back upon my life
forever with a sense of shame
I've always been the one to blame
For everything I long to do
no matter when or where or who
has one thing in common too

It's a, it's a, it's a, it's a sin
It's a sin
Everything I've ever done
Everything I ever do
Every place I've ever been
Everywhere I'm going to I
It's a sin

Confiteor Deo omnipotenti vobis
fratres quia peccavi nimis cogitatione, verbo, opere
et omissione. Mea culpa, mea culpa, mea maxima culpa."
18,George Michael,I Want Your Sex,1987,"There's things that you guess*
And things that you know
There's boys that you can trust
And girls that you don't
There's little things you hide
And little things that you show
Sometimes you think you're gonna get it
But you don't and that's just the way it goes

I swear I won't tease you
Won't tell you no lies
I don't need no bible
Just look in my eyes
I've waited so long baby
Now that we're friends
Every man's got his patience
And here's where my ends

I want your sex
I want you
I want your.....sex

It's playing on my mind
It's dancing on my soul
It's taken so much time
So why don't you just let me go
I'd really like to try
Oh, I'd really love to know
When you tell me you're gonna regret it
Then I tell you that I love you but you still say NO!

I swear I won't tease you
Won't tell you no lies
I don't need no bible
Just look in my eyes
I've waited so long baby
Out in the cold
I can't take much more girl
I'm losing control

I want your sex
I want your love
I want your.....sex

It's natural
It's chemical (let's do it)
It's logical
Habitual (can we do it?)
It's sensual
But most of all.....
Sex is something that we should do
Sex is something for me and you

Sex is natural - sex is good
Not everybody does it
Not everybody should
Sex is natural - sex is fun
Sex is best when it's....one on one
one on one

I'm not your father
I'm not your brother
Talk to your sister
I am a lover

C-c-c-c-come on

What's your defintion of dirty baby
What do you consider pornography
Don't you know I love it till it hurts me baby
Don't you think it's time you had sex with me

What's your defintion of dirty baby
What do you call pornography
Don't you know I love it till it hurts me baby
Don't you think it's time you had sex with me

Sex with me
Sex with me
Have sex with me

C-c-c-c-come on"
19,Terence Trent D'Arby,Wishing Well,1987,"Kissing like a bandit stealing time
Underneath the sycamore tree
Cupid by the hour sends valentines
To my sweet lover and me

Slowly but surely
Yours appetite is more than I knew
Sweetly, softly
I'm falling in love with you

Wish me love a wishing well to kiss and tell
A wishing well of butterfly tear
Wish me love a wishing well to kiss and tell
A wishing well of crocodile cheers

Hugging like a monkey see, monkey do
Right beside a riverboat gambler
Erotic images float through my head
I wanna be your midnight rambler

Quickly but quickly
The blood races through my veins
Quickly, loudly
I wanna hear those sugar bells ring

Wish me love a wishing well to kiss and tell
A wishing well of butterfly tears
Wish me love a wishing well to kiss and tell
A wishing well of crocodile cheers

Wish me love a wishing well to kiss and tell
A wishing well of butterfly tear, come on
Wish me love a wishing well to kiss and tell
A wishing well of crocodile cheers

I feel like going on
I feel like going on
Come on, come on
Erotic images float through my head
Your midnight rambler, baby

Take it
For you anywhere
I don't know I don't care
But all those years
I wanna be your midnight rambler, baby"
20,Aretha Franklin,I Knew You Were Waiting (For Me),1987,"Like a warrior that fights and wins the battle
I know the taste of victory
Though I went through some nights consumed by the shadows
And was crippled emotionally

Somehow I made it through the heartache
I escaped
I found my way out of the darkness, kept my faith
Kept my faith

And the river was deep, I didn't falter
When the mountain was high, I still believed
When the valley was low, it didn't stop me
I knew you were waiting, knew you were waiting for me

With an endless desire, I kept on searching
Sure, in time our eyes would meet
And like the bridge is on fire, the hurt is over
One touch and you set me free

I don't regret a single moment
Looking back, when I think of all those disappointments
I just laugh, I just laugh

And the river was deep, I didn't falter
When the mountain was high, I still believed
When the valley was low, it didn't stop me
I knew you were waiting, knew you were waiting for me

So we were drawn together through destiny
I know this love we share was meant to be"
21,Dusty Springfield,What Have I Done to Deserve This,1987,"You always wanted a lover
I only wanted a job
I've always worked for a living
How am I gonna get through?
How am I gonna get through?

I come here looking for money, got to have it
And end up living with love
Now you left me with nothing, can't take it
How am I gonna get through?
How am I gonna get through?

I bought you drinks, I brought you flowers
I read you books and talked for hours
Every day, so many drinks
Such pretty flowers, so tell me

What have I, what have I, what have I done to deserve this?
What have I, what have I, what have I done to deserve this?
What have I, what have I, what have I

Since you went away I've been hanging around
I've been wondering why I'm feeling down
You went away, it should make me feel better but I don't know
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)

You always wanted me to be something I wasn't
You always wanted too much
Now I can do what I want to forever
How am I gonna get through?
How am I gonna get through?

At night the people come and go
They talk too fast and walk too slow
Chasing time from hour to hour
I pour the drinks and crush the flowers

What have I, what have I done to deserve this?
What have I, what have I, what have I done to deserve this?
What have I, what have I, what have I

Since you went away I've been hanging around
I've been wondering why I'm feeling down
You went away, it should make me feel better but I don't know
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)

How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)

How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)

How I'm gonna get through?
How I'm gonna get through?
  (What have I, what have I, what have I done to deserve this?)
I'm gonna get through, baby
  (What have I, what have I, what have I done to deserve this?)

We don't have to fall apart, we don't have to fight
  (What have I, what have I, what have I done to deserve this?)
We don't need to go to hell and back every night
  (What have I, what have I, what have I done to deserve this?)

You never ever left me, baby, think of me
  (What have I, what have I, what have I done to deserve this?)
Oh, babe
  (What have I, what have I, what have I done to deserve this?)

We don't have to fall apart, we don't have to fight
  (What have I, what have I, what have I done to deserve this?)
We don't need to go to hell and back every night
  (What have I, what have I, what have I done to deserve this?)

Gonna get through, baby, I'm gonna get
  (What have I, what have I, what have I done to deserve this?)
Forever
  (What have I, what have I, what have I done to deserve this?)"
22,Club Nouveau,Lean On Me,1987,"Do you recall, not long ago
We would walk on the side walk
Innocent, remember?
All we did was care for each other

But the night was warm
We were bold and young
All around the wind blows
We would only hold on to let go

Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on

Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on

What will we do when we get old?
Will we walk down the same road?
Will you be there by my side?
Standing strong as the waves roll over

When the nights are long
Longing for you to come home
All around the wind blows
We would only hold on to let go

Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on

Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on
All we need is somebody to lean on
All we need is somebody to lean on
Lean on, lean on, lean on, lean on...

Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on

Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on"
23,Heart,Alone,1987,"I hear the tickin' of the clock
I'm lying here the room's pitch dark
I wonder where you are tonight
No answer on the telephone
And the night goes by so very slow
Oh I hope that it won't end though
Alone

Till now I always got by on my own
I never really cared until I met you
And now it chills me to the bone
How do I get you alone?
How do I get you alone?

You don't know how long I have wanted
To touch your lips and hold you tight, oh
You don't know how long I have waited
And I was going to tell you tonight
But the secret is still my own
And my love for you is still unknown
Alone

Ohh
Till now I always got by on my own
I never really cared until I met you
And now it chills me to the bone
How do I get you alone?
How do I get you alone?
How do I get you alone?
How do I get you alone?
Alone, alone"
24,Mel & Kim,Respectable,1987,"Respectable
Respectable
Respectable
Respectable

Tay, tay, tay, tay, tay, tay
Take or leave us only please believe us
We ain't never gonna be respectable

It's our occupation, we're a dancing nation
We keep the pressure on every night
Explanations are complications
We don't need to know the where or why

Tay, tay, tay, tay, tay, tay

Taking chances, bold advances
Don't care if you think we're out of line
Conservation is interrogation
Get out of here, we just don't have the time

Tay, tay, tay, tay, tay, tay

Take or leave us, only please believe us
We ain't never gonna be respectable
(Respectable)
Like us, hate us but you'll never change us
We ain't never gonna be respectable
(Respectable)

Respectable
Respectable
Respectable

Hesitation is just frustration
Give us the music and we're alright
On each occasion, for your information
We can look after ourselves alright

Tay, tay, tay, tay, tay, tay

Take or leave us, only please believe us
We ain't never gonna be respectable
(Respectable)
Like us, hate us but you'll never change us
We ain't never gonna be respectable
(Respectable)

Respectable
Respectable
Respectable

Fascination is our sensation
We like to put ourselves on the line
Recreation is our destination
So don't wait up for us tonight!

Tay, tay, tay, tay, tay, tay

Take or leave us, only please believe us
We ain't never gonna be respectable
(Respectable)
Like us, hate us but you'll never change us
We ain't never gonna be respectable
(Respectable)

Take or leave us, only please believe us
We ain't never gonna be respectable
(Respectable)
Like us, hate us but you'll never change us
We ain't never gonna be respectable
(Respectable)"
