Position,Artist,Song Title,Year,Lyrics
24,Dionne Warwick,Heartbreaker,1982,"I've got to say it and it's hard for me
You got me crying like I thought I would never be
Love is believing, but you let me down
How can I love you when you ain't around?

And I look into the morning and you never call
Love should be everything or not at all
And it don't matter whatever you do
I've made a life out of loving you

Only to find any dream that I follow is dying
I'm crying in the rain
I could be searching my world for a love ever lasting
Feeling no pain, when will we meet again?

Why do you have to be a heartbreaker?
Is it a lesson that I never knew?
Gotta get out of the spell that I'm under
My love for you

Why do you have to be a heartbreaker?
When I was being what you want me to be
Suddenly everything I ever wanted
Has passed me by
This world may end
Not you and I

My love is stronger than the universe
My soul is crying for you and that cannot be reversed
You've made the rules and you could not see
You've made a life out of hurting me

Out of my mind, I am held by the power of you love
Tell me when do we try, or should we say goodbye?

Why do you have to be a heartbreaker?
When I was being what you want me to be
Suddenly everything I ever wanted
Has passed me by

Oh, why do you have to be a heartbreaker?
Is it a lesson that I never knew?
Suddenly everything I ever wanted
My love for you

Oh, why do you have to be a heartbreaker?
When I was being what you want me to be
Suddenly everything I ever wanted
Has passed me by

Help me
Why do you have to be a heartbreaker?"
25,Kim Wilde,Cambodia,1982,"Well he was Thailand based
She was an airforce wife
He used to fly weekends
It was the easy life
But then it turned around
And he began to change
She didn’t wonder then
She didn’t think it strange
But then he got a call
He had to leave that night
He couldn’t say too much
But it would be alright
He didn’t need to pack
They’d meet the next night
He had a job to do
Flying to Cambodia

And as the nights passed by
She tried to trace the past
The way he used to look
The way he used to laugh
I guess she’ll never know
What got inside his soul
She couldn’t make it out
Just couldn’t take it all
He had the saddest eyes
The girl had ever seen
He used to cry some nights
As though he lived a dream
Ans as she held him close
He used to search her face
As though she knew the truth
Lost inside Cambodia

But then a call came through
They said he’d soon be home
She had to pack a case
And they would make a rendez-vous
But now a year has passed
And not a single word
And all the love she knew
Has disappeared out in the haze
Cambodia - Don’t cry now - No tears now

And now the years have passed
With not a single word
But there is only one thing left
I know for sure
She won’t see his face again"
26,Laura Branigan,Gloria,1982,We do not have the lyrics for Gloria yet.
27,Frida,I Know There's Something Going On,1982,"I can see that it won't be long
You grow cold when you keep holding on
You know you've changed and your words they lie
That's something you can't deny

I know you're not at home
You're home but not alone
If you want to leave then why don't you say
Your love is gone anyway

I know it won't be long,
Won't be long before you're gone

There's something going on
There's something going on

I know a good thing must come to an end
But it's hard to take loosing a friend
I know what you think and what's in your mind
So darling don't quite pretend

I know it won't be long
It won't be long before you're gone

There's something going on
There's something going on
There's something going on
There's something going on

I know it won't be long
It won't be long before you're gone

There's something going on
There's something going on
There's something going on
There's something going on

I know there's something
I know there's something
I know there's something"
28,Duran Duran,Hungry Like the Wolf,1982,"Dark in the city night is a wire
Steam in the subway earth is a fire
(Do do do do do do do)
(Do do do do do do do do)
Woman you want me give me a sign
And catch my breathin' even closer behind
(Do do do do do do do)
(Do do do do do do do do)

In touch with the ground
I'm on the hunt I'm after you
Smell like I a sound, I'm lost in a crowd
And I'm hungry like the wolf
Straddle the line in discord and rhyme
I'm on the hunt, I'm after you
Mouth is alive with juices like wine
And I'm hungry like the wolf

Stalked in the forest too close to hide
I'll be upon you by the moonlight side
(Do do do do do do do)
(Do do do do do do do do)
High blood drummin' on your skin it's so tight
You feel my heat I'm just a moment behind
(Do do do do do do do)
(Do do do do do do do do)

In touch with the ground
I'm on the hunt, I'm after you
Scent and a sound, I'm lost and I'm found
And I'm hungry like the wolf
Strut on a line it's discord and rhyme
I howl and I whine I'm after you
Mouth is alive all runnin' inside
And I'm hungry like the wolf

Hungry like the wolf
Hungry like the wolf
Hungry like the wolf

Burnin' the ground I break from the crowd
I'm on the hunt, I'm after you
I smell like I sound, I'm lost and I'm found
And I'm hungry like the wolf
Strut on a line it's discord and rhyme
I'm on the hunt, I'm after you
Mouth is alive with juices like wine
And I'm hungry like the wolf

Burnin' the ground I break from the crowd
I'm on the hunt, I'm after you
I smell like I sound, I'm lost and I'm found
And I'm hungry like the wolf
Strut on a line it's discord and rhyme
I'm on the hunt, I'm after you
Mouth is alive with juices like wine
And I'm hungry like the wolf"
29,ABC,The Look of Love,1982,"When your world is full of strange arrangements
And gravity won't pull you through
You know you're missing out on something
Well that something depends on you

All I'm saying
It takes a lot to love you
All I'm doing
You know it's true

All I need now
There's one thing
Yes, one thing that turns this gray sky to blue

That's the look, that's the look
The look of love
That's the look, that's the look
The look of love
That's the look, that's the look
The look of love

When your girl has left you out on the pavement
(Goodbye)
When your dreams fall apart at the seams
Your reason for living, your reason for leaving
Don't ask me what it means

Who's got the look?
I don't know the answer to that question
Where's the look?
If I knew I would tell you

What's the look?
Look for your information
Yes, there's one thing, one thing that still hold true
What's that?

That's the look, that's the look
The look of love
That's the look, that's the look
The look of love
That's the look, that's the look
The look of love

That's the look, that's the look
The look of love
That's the look, that's the look
The look of love
That's the look, that's the look
The look of love
  (Look of love)

If you judge a book by the cover
Then you judge the look by the lover
I hope you'll soon recover
Me, I go from one extreme to another

And though my friends just might ask me
They say, ""Martin, maybe one day you'll find true love""
I say, ""Maybe there must be a solution
To the one thing, the one thing we can't find""

That's the look, that's the look
Sisters and brothers
That's the look, that's the look
Should help each other
That's the look, that's the look
Ooh, ooh Heavens above

That's the look, that's the look
Hip hip hooray
That's the look, that's the look
Yippee ai yippee aiay
That's the look, that's the look
Be lucky in love
Look of love"
30,Imagination,Just an Illusion,1982,"Searching for a destiny that's mine
There's another place another time
Touching many hearts along the way, yeah

Hoping that I'll never have to say
It's just an illusion, illusion, illusion
Follow your emotions anywhere
Is it really magic in the air?

Never let your feelings get you down
Open up your eyes and look around
It's just an illusion, illusion, illusion

Could it be that it's just an illusion
Putting me back in all this confusion?
Could it be that it's just an illusion now?
Could it be that it's just an illusion
Putting me back in all this confusion?
Could it be that it's just an illusion now?

Could it be a picture in my mind?
Never sure exactly what I'll find
Only in my dreams I turn you on
Here for just a moment then you're gone
It's just an illusion, illusion, illusion

Could it be that it's just an illusion
Putting me back in all this confusion?
Could it be that it's just an illusion now?
Could it be that it's just an illusion
Putting me back in all this confusion?
Could it be that it's just an illusion now?"
31,Paul McCartney & Michael Jackson,The Girl is Mine,1982,"Every night she walks right in my dreams,
since I met her from the start,
I'm so proud I am the only one,
who is special in her heart,
the girl is mine, the dog gone girl is mine,
I know she's mine, because the dog gone girl is mine

I don't understand the way you think,
saying that she's yours not mine,
sending roses and your silly dreams,
really just a waste of time,
because she's mine, the dog gone girl is mine,
don't waste your time, because
the dog gone girl is mine

I love you more than he,
but i love you endlessly,
so come and go with me two on a town,
but we both cannot have her
so its one or the other
and one day
you'll discover
that she's my girl forever and ever,

I dont build your hopes to be let down,
but i really feel its time,
I know she'll tell you i'm the one for her,
cause she said i blow her mind,
the girl is mine, the dog gone girl is mine,
don't waste your time, because the dog gone girl is mine
she's mine
she's mine
no no no she's mine
the girl is mine
the girl is mine
the girl is mine
the girl is mine
the girl is mine
the girl is mine, mine, mine,
yup she's mine, mine, mine,
the girl is mine, mine, mine,
yes she's mine, mine, mine,
don't waste your time,
because the dog gone girl is mine,
the girl is mine
Michael, we're not gonna fight about this, okay?
Paul, I think I told you, I'm a lover not a fighter!
Eh, I've heard it all before Michael, she told me I'm her forever lover, now don't you remember?
After loving me, she said she couldn't love another.
Is that what she said?
yeah she said it, you keep dreaming.
I DONT BELIEVE IT
mine, mine, no the girl is mine,
no mine,
she's mine mine mine mine mine"
32,Shakin' Stevens,Oh Julie,1982,"Shakin' Stevens
Miscellaneous
Oh Julie
Whoa, whoa Julie, if you love me truly,
do you want me, Julie, to be, be your very own?

Julie, love me only, Julie, don't be lonely,
'cause I want you only to be, to be my very own.

Ooh, Baby, don't leave me, honey, don't grieve me,
Julie, why leave me alone?
Stay with me, baby, lay with me maybe,
honey, don't leave me alone!

Julie, never leave me, please, don't decieve me!
Julie, oh, believe me and be, be my very own.

(Solo)

Whoa, whoa, Julie, if you love me truly...

Ooh, Baby, don't leave me, honey, don't grieve me...

Julie, never leave me, please don't decieve me...

Whoa, whoa Julie, if you love me truly...
To be, to be, to be, be your very own.
To be, to be, to be, to be your very own."
33,Vangelis,Chariots of Fire,1982,[Instrumental]
34,Kool & The Gang,Get Down On It,1982,"Hey, hey, yeah, what you gonna do? You wanna get down?
Tell me, what you gonna do? Do you wanna get down?
What you gonna do? You wanna get down?
(Get your back up off the wall, dance, come on)
(Get your back up off the wall, dance, come on)

(Get down on it, get down on it)
(Get down on it, get down on it)
Come on and
(Get down on it, get down on it)
(Get down on it, get down on it)

How you gonna do it if you really don't wannna dance
By standing on the wall?
(Get your back up off the wall)
Tell me, how you gonna do it if you really don't wanna dance
By standing on the wall?
(Get your back up off the wall)

'Cause I heard all the people sayin'
(Get down on it)
Come on and
(Get down on it)
If you really want it
(Get down on it)
You gotta feel it
(Get down on it)
Get down on it

(Get down on it)
Come on and
(Get down on it)
Baby, baby
(Get down on it)
Get down on it
(Get down on it)

I say people
(What?)
What you gonna do?
You've gotta get on the groove
If you want your body to move, tell me, baby

How you gonna do it if you really don't wanna dance
By standing on the wall?
(Get your back up off the wall)
Tell me, how you gonna do it if you really won't take a chance
By standing on the wall?
(Get your back up off the wall)

'Cause I heard all the people sayin'
(Get down on it)
(Get down on it)

What you gonna do? Do you wanna get down?
What you gonna do?
(Get your back up off the wall, dance, come on)
(Get your back up off the wall, dance, come on)
(Get your back up off the wall)

(Get down on it)
Come on and
(Get down on it)
If you really want it
(Get down on it)
You gotta feel it
(Get down on it)
Get down on it

Get down on it
(Come on and)
Get down on it
Baby, baby
(Get down on it)
Get down on it
(Get down on it)

How you gonna do it if you really don't wanna dance
By standing on the wall?
(Get your back up off the wall)
Tell me, baby, how you gonna do it if you really won't take a chance
By standing on the wall?
(Get your back up off the wall)

Listen, baby, you know it when you dancin', yeah
You show it a when you move, move, move
You know it when you dancin', yeah
You show it as you move across the block

(Get down on it)
Come on and
(Get down on it)
If you really want it
(Get down on it)
You gotta feel it
(Get down on it)
Get down on it

(Get down on it)
Come on and
(Get down on it)
Baby, baby
(Get down on it)
Get on it
(Get down on it)

What you gonna do? Do you wanna get down?
What you gonna do?
(If you gonna feel it)
(Get your back up off the wall, dance, come on)
(Get your back up off the wall, dance, come on)
(If you gonna feel it)

(Get down on it)
Come on and
(Get down on it)
If you really want it
(Get down on it)
You gotta feel it
(Get down on it)
Get down on it

(Get down on it)
Come on and
(Get down on it)
Get down on it
(Get down on it)
While you dancin'
(Get down on it)
Get down on it

Get down on it
  (Get down on it)
Get down on it
Get down on it
 (Get down on it)
 (You move me baby, when you move)

Get down on it
 (Get down on it)
Get down on it
Get down on it
  (Get down on it)
Get down on it

Get down on it
  (Get down on it)
Get down on it
Get down on it
  (Get down on it)
Get down on it
 (You move me baby, when you move)

Get down on it
  (Get down on it)
Get down on it
Get down on it
  (Get down on it)
Get down on it
(Get your back up off the wall)

Get down on it
  (Get down on it)
Get down on it
Get down on it
  (Get down on it)
Get down on it
(Get your back up off the wall)

Get down on it
  (Get down on it)
Get down on it
Get down on it
  (Get down on it)
Get down on it
(Get your back up off the wall)
..."
35,Yazoo,Don't Go,1982,"Came in from the city
Walked into the door
I turned around when I heard
The sound of footsteps on the floor
Love just like addiction
Now I'm hooked on you
I need some time to get it right
Your love's gonna see me through

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Oh, baby, make your mind up
Give me what you got
Fix me with your lovin'
Shut the door and turn the lock
Hey, go get the doctor
Doctor came too late
Another night, I feel all right
My love for you can't wait

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Came in from the city
Walked into the door
I turned around when I heard
The sound of footsteps on the floor
Said he was a killer
Now I know it's true
I'm dead when you walk out the door
Hey, babe, I'm hooked on you

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Can't stop now, don't you know?
I ain't never gonna let you go
Don't go

Don't go
Don't go
Don't go
Don't go"
36,The Clash,Rock the Casbah,1982,"Now the King told the boogie men, ""You have to let that raga drop
The oil down the desert way, has been shakin' to the top""
The Sheikh he drove his Cadillac, he went a cruisin' down the Ville
The Muezzin was a' standing on the radiator grille

The Shareef don't like it
Rockin' the Casbah, rock the Casbah
The Shareef don't like it
Rockin' the Casbah, rock the Casbah

By order of the Prophet, we ban that boogie sound
Degenerate the faithful with that crazy casbah sound
The Bedouin they brought out, the electric camel drum
The local guitar picker got his guitar picking thumb
As soon as the Shareef had cleared the square they began to wail

The Shareef don't like it
Rockin' the Casbah, rock the Casbah
The Shareef don't like it
Rockin' the Casbah, rock the Casbah

Now over at the temple, oh, they really pack 'em in
The in crowd say it's cool to dig this chanting thing
But as the wind changed direction then the temple band took five
The crowd caught a wiff of that crazy casbah jive

The Shareef don't like it
Rockin' the Casbah, rock the Casbah
The Shareef don't like it
Rockin' the Casbah, rock the Casbah

The King called up his jet fighters, he said, ""You better earn your pay""
Drop your bombs between the minarets down the Casbah way
As soon as the Shareef was chauffeured outta there
The jet pilots tuned to the cockpit radio blare
As soon as the Shareef was outta their hair the jet pilots wailed

The Shareef don't like it
Rockin' the Casbah, rock the Casbah
The Shareef don't like it
Rockin' the Casbah, rock the Casbah

The Shareef don't like it
He thinks it's not kosher
Rockin' the Casbah, rock the Casbah
The Shareef don't like it
Fundamentally he can't take it
Rockin' the Casbah, rock the Casbah
The Shareef don't like it
You know he really hates it"
37,Grandmaster Flash & The Furious Five,The Message,1982,"It's like a jungle sometimes
It makes me wonder how I keep from goin' under

Broken glass everywhere
People pissin' on the stairs, you know they just don't care
I can't take the smell, can't take the noise
Got no money to move out, I guess I got no choice
Rats in the front room, roaches in the back
Junkies in the alley with the baseball bat
I tried to get away but I couldn't get far
Cause a man with a tow truck repossessed my car

Don't push me cause I'm close to the edge
I'm trying not to lose my head
It's like a jungle sometimes
It makes me wonder how I keep from goin' under

Standin' on the front stoop hangin' out the window
Watchin' all the cars go by, roarin' as the breezes blow
Crazy lady, livin' in a bag
Eatin' outta garbage pails, used to be a fag hag
Said she'll dance the tango, skip the light fandango
A Zircon princess seemed to lost her senses
Down at the peep show watchin' all the creeps
So she can tell her stories to the girls back home
She went to the city and got social security
She had to get a pimp, she couldn't make it on her own

It's like a jungle sometimes
It makes me wonder how I keep from goin' under

My brother's doin' bad, stole my mother's TV
Says she watches too much, it's just not healthy
All My Children in the daytime, Dallas at night
Can't even see the game or the Sugar Ray fight
The bill collectors, they ring my phone
And scare my wife when I'm not home
Got a bum education, double-digit inflation
Can't take the train to the job, there's a strike at the station
Neon King Kong standin' on my back
Can't stop to turn around, broke my sacroiliac
A mid-range migraine, cancered membrane
Sometimes I think I'm goin' insane
I swear I might hijack a plane!

It's like a jungle sometimes
It makes me wonder how I keep from goin' under

My son said, Daddy, I don't wanna go to school
Cause the teacher's a jerk, he must think I'm a fool
And all the kids smoke reefer, I think it'd be cheaper
If I just got a job, learned to be a street sweeper
Or dance to the beat, shuffle my feet
Wear a shirt and tie and run with the creeps
Cause it's all about money, ain't a damn thing funny
You got to have a con in this land of milk and honey
They pushed that girl in front of the train
Took her to the doctor, sewed her arm on again
Stabbed that man right in his heart
Gave him a transplant for a brand new start
I can't walk through the park cause it's crazy after dark
Keep my hand on my gun cause they got me on the run
I feel like a outlaw, broke my last glass jaw
Hear them say ""You want some more?""
Livin' on a see-saw

It's like a jungle sometimes
It makes me wonder how I keep from goin' under

A child is born with no state of mind
Blind to the ways of mankind
God is smilin' on you but he's frownin' too
Because only God knows what you'll go through
You'll grow in the ghetto livin' second-rate
And your eyes will sing a song called deep hate
The places you play and where you stay
Looks like one great big alleyway
You'll admire all the number-book takers
Thugs, pimps and pushers and the big money-makers
Drivin' big cars, spendin' twenties and tens
And you'll wanna grow up to be just like them, huh
Smugglers, scramblers, burglars, gamblers
Pickpocket peddlers, even panhandlers
You say I'm cool, huh, I'm no fool
But then you wind up droppin' outta high school
Now you're unemployed, all non-void
Walkin' round like you're Pretty Boy Floyd
Turned stick-up kid, but look what you done did
Got sent up for a eight-year bid
Now your manhood is took and you're a Maytag
Spend the next two years as a undercover fag
Bein' used and abused to serve like hell
Til one day, you was found hung dead in the cell
It was plain to see that your life was lost
You was cold and your body swung back and forth
But now your eyes sing the sad, sad song
Of how you lived so fast and died so young so

It's like a jungle sometimes
It makes me wonder how I keep from goin' under"
38,Lindsey Buckingham,TROUBLE,1982,"Two, ah-three, ah-four
Two, ah-three, ah-four
Two, ah-three, ah-four

I really should be saying goodnight
I really shouldn't stay anymore
It's been so long since I held ya
I've forgotten what love is for

I should run
On the double
I think I'm in trouble
I think I'm in trouble
I think I'm in trouble

So come to me darlin' and hold me
Let your honey keep you warm
Been so long since I held ya
I've forgotten what love is for

I should run
On the double
I think I'm in trouble
I think I'm in trouble
I think I'm in trouble
I think I'm in trouble

I should run
On the double
I think I'm in trouble
I think I'm in trouble
I think I'm in trouble
I think I'm in trouble"
39,John Cougar Mellencamp,Hurt So Good,1982,We do not have the lyrics for Hurt so Good (Karaoke Version) [In the Style of John Cougar Mellencamp] yet.
40,The Alan Parsons Project,Eye in the Sky,1982,"Don't think sorry's easily said
Don't try, turnin' tables instead
You've taken lots of chances before
But I ain't gonna give anymore

Don't ask me
That's how it goes
'Cause part of me knows what you're thinkin'

Don't say words you're gonna regret
Don't let the fire rush to your head
I've heard the accusation before
And I ain't gonna take any more

Believe me
The sun in your eyes
Made some of the lies worth believing

I am the eye in the sky, looking at you
I can read your mind
I am the maker of rules, dealing with fools
I can cheat you blind

And I don't need to see any more
To know that

I can read your mind
(Looking at you)
I can read your mind
(Looking at you)
I can read your mind
(Looking at you)
I can read your mind

Don't leave false illusion behind
Don't cry, I ain't changing my mind
So find another fool like before
'Cause I ain't gonna live anymore

Believing
Some of the lies
While all of the signs are deceiving

I am the eye in the sky, looking at you
I can read your mind
I am the maker of rules, dealing with fools
I can cheat you blind

And I don't need to see any more
To know that

I can read your mind
(Looking at you)
I can read your mind
(Looking at you)

I can read your mind
(Looking at you)
I can read your mind
I am the eye in the sky, looking at you
I can read your mind
I am the maker of rules, dealing with fools
I can cheat you blind
And I don't need to see any more
To know that
I can read your mind
(Looking at you)
I can read your mind
(Looking at you)
I can read your mind
(Looking at you)"
41,Orchestral Manoeuvres In The Dark,Maid of Orleans (The Waltz Joan of Arc),1982,"If Joan of Arc had a heart,
Would she give it as a gift
To such as me who longs to see,
How a legend oughta be

Had dreams to give her heart away,
Like an orphan along the way
She cared so much,
She offered up her body to the grave"
42,Adam Ant,Goody Two Shoes,1982,"With the heartbreak open
So much you can't hide
Put on a little makeup, makeup
Make sure they get your good side, good side
If the words unspoken get stuck in your throat
Send a treasure token, token
Write it on a pound note, pound note

Goody two, goody two
Goody, goody two shoes
Goody two, goody two
Goody, goody two shoes
You don't drink, don't smoke
What do you do
You don't drink, don't smoke
What do you do
The subtle innuendos follow
There must be something inside

We don't follow fashion
That would be a joke
You know we're gonna set them, set them
So ev'ryone can take note, take note
When I saw you kneeling
Crying words that you mean
Opening the eyeballs, eyeballs
Pretending that you're Al Green, Al Green

Goody two, goody two
Goody, goody two shoes
Goody two, goody two
Goody, goody two shoes
You don't drink, don't smoke
What do you do
You don't drink, don't smoke
What do you do
The subtle innuendos follow
There must be something inside

No one's gonna tell me
What's wrong and what's right
Or tell me who to eat with, sleep with
Or foul up on the big fight, big fight
Look out or they will tell you you're a superstar
Two weeks and you're an all time legend
I think the games have gone much too far
If the words unspoken get stuck in your throat
Send a treasure token, token
Write it on a pound note, pound note

Don't drink, don't smoke
What do you do
You don't drink, don't smoke
What do you do
The subtle innuendos follow
There must be something inside, inside"
43,Richard Sanderson,Reality,1982,"Met you by surprise
i didn't realize
that my life would change forver
saw you standing there
i didn't kinow i care
there is something special in the air
Dreams are my reality
the only kind of real fantasy
illuisons are a common thing
i try to live in dreams
it seems as if it's meant to be
Dreams are my reality
a different kind of reality
i dream of loving in the night
and loving seems alright
although it's only fantasy
If you do exist
honey, don't resist
show me a new way of loving
tell me that it's true
show me what to do
i feel something special about you
Dreams are my reality
the only kind of reality
maybe my foolishness is past
and maybe now at last
i see how a real thing can be
Dreams are my reality
a wonderous world where i like to be
i dream of holding you all night
and holding you seems right
perhaps that's my reality
Met you by surprise
i didn't realize
that my life would change forever
tell me that it's true
feelings that are cue
i feel something special about you
Dreams are my reality
a wonderous world where i like to be
illuisons are a common thing
i try to live in dreams
it seems as if it's meant to be
Dreams are my reality
i like to dream of those close to me
i dream of loving in the night
and loving you seems right
Perhaps that's my reality"
