Position,Artist,Song Title,Year,Lyrics
11,Creedence Clearwater Revival,Proud Mary,1969,"Left a good job in the city
Workin' for the man every night and day
And I never lost one minute of sleepin'
Worryin' 'bout the way things might have been

Big wheel keep on turnin'
Proud Mary keep on burnin'
Rollin', rollin', rollin' on the river

Cleaned a lot of plates in Memphis
Pumped a lot of pain down in New Orleans
But I never saw the good side of the city
'Til I hitched a ride on a river boat queen

Big wheel keep on turnin'
Proud Mary keep on burnin'
Rollin', rollin', rollin' on the river

Rollin', rollin', rollin' on the river

If you come down to the river
Bet you gonna find some people who live
You don't have to worry 'cause you have no money
People on the river are happy to give

Big wheel keep on turnin'
Proud Mary keep on burnin'
Rollin', rollin', rollin' on the river

Rollin', rollin', rollin' on the river
Rollin', rollin', rollin' on the river
Rollin', rollin', rollin' on the river"
12,The Beatles,Something,1969,"Something in the way she moves
Attracts me like no other lover
Something in the way she woos me
I don't want to leave her now
You know I believe and how

Somewhere in her smile she knows
That I don't need no other lover
Something in her style that shows me
I don't want to leave her now
You know I believe and how

You're asking me, will my love grow?
I don't know, I don't know
You stick around now it may show
I don't know, I don't know

Something in the way she knows
And all I have to do is think of her
Something in the things she shows me
I don't want to leave her now
You know I believe and how"
13,Tommy Roe,Dizzy,1969,"Dizzy
I'm so dizzy my head is spinning
Like a whirlpool, it never ends
And it's you, girl, making it spin
You're making me dizzy

First time that I saw you, girl
I knew that I just had to make you mine
But it's so hard to talk to you
With fellas hanging 'round you all the time
I want you for my sweet pet
But you keep playing hard to get
I'm going around in circles all the time

Dizzy
I'm so dizzy my head is spinning
Like a whirlpool, it never ends
And it's you, girl, making it spin
You're making me dizzy

I finally got to talk to you
And I told you just exactly how I felt
Then I held you close to me
And kissed you and my heart began to melt
Girl, you've got control on me
'Cause I'm so dizzy I can't see
I need to call a doctor for some help

Dizzy
I'm so dizzy my head is spinning
Like a whirlpool, it never ends
And it's you, girl, making it spin
You're making me dizzy, my head is spinning
Like a whirlpool it never ends
And it's you girl making it spin
You're making me dizzy
You're making me dizzy
I'm so dizzy
You're making me dizzy"
14,Edwin Hawkins Singers,Oh Happy Day,1969,"Oh happy day
Oh happy day

Oh happy day
Oh happy day

When Jesus washed
Oh when he washed
When Jesus washed
He washed my sins away!

Oh happy day
Oh happy day

Oh happy day
Oh happy day

When Jesus washed
Oh when he washed
When Jesus washed
He washed my sins away!

Oh happy day
Oh happy day

He taught me how
He taught me
Taught me how to watch
He taught me how to watch
And fight and pray
Fight and pray
Yes, fight and pray

And he'll rejoice
And He'll and He'll
Rejoice in things we say
And He'll rejoice
In things we say
Things we say
Yes, things we say

Oh happy day, oh happy day
Oh happy day, oh happy day
Oh happy day

Oh happy day

Oh happy day, oh happy day
When Jesus washed
Oh when he washed
He washed my sins away

He taught me how to watch
Fight and pray
fight and pray

Oh happy day, oh happy day
When Jesus washed
Oh when he washed
He washed my sins away

We'll live rejoicing
Every day, every day

Oh happy day, oh happy day
When Jesus washed
Oh when he washed
He washed my sins away"
15,Creedence Clearwater Revival,Bad Moon Rising,1969,"I see the bad moon arising
I see trouble on the way
I see earthquakes and lightnin'
I see bad times today

Don't go around tonight
Well, it's bound to take your life
There's a bad moon on the rise

I hear hurricanes blowing
I know the end is coming soon
I fear rivers over flowing
I hear the voice of raze and ruin

Don't go around tonight
Well, it's bound to take your life
There's a bad moon on the rise

All right

Hope you got your things together
Hope you are quite prepared to die
Looks like we're in for nasty weather
One eye is taken for an eye

Don't go around tonight
Well, it's bound to take your life
There's a bad moon on the rise
Don't go around tonight
Well, it's bound to take your life
There's a bad moon on the rise"
16,The Foundations,Build Me Up Buttercup,1969,"Why do you build me up
(Build me up)
Buttercup, baby
Just to let me down
(Let me down)
And mess me around
And then worst of all
(Worst of all)

You never call, baby
When you say you will
(Say you will)
But I love you still

I need you
(I need you)
More than anyone, darlin'
You know that I have from the start
So build me up

(Build me up)
Buttercup, don't break my heart
""I'll be over at ten"" I told you time and again
But you're late, I waited 'round the bend
(Bah-dah-dah)
I run to the store, I can't take any more
Without you, you let me down again
(Hey, hey, hey!)

Baby, baby, I try to find
(Hey, hey, hey!)
A little time and I'll make you mine
(Hey, hey, hey!)

I'll be home
I'll be beside the phone waiting for you
Ooh-oo-ooh
(Ooh-oo-ooh)
Why do you build me up

(Build me up)
Buttercup, baby
Just to let me down
(Let me down)
And mess me around
And then worst of all
(Worst of all)
You never call, baby

When you say you will
(Say you will)
But I love you still
I need you
(I need you)
More than anyone, darlin'
You know that I have from the start
So build me up
(Build me up)
Buttercup, don't break my heart
To you I'm a toy, but I could be the boy you adore
If you'd just let me know
(Bah-dah-dah)
Although you're untrue, I'm attracted to you all the more
Why do you treat me so?
(Hey, hey, hey!)
Baby, baby, I try to find
(Hey, hey, hey!)
A little time and I'll make you mine
(Hey, hey, hey!)
I'll be home
I'll be beside the phone waiting for you
Ooh-oo-ooh
(Ooh-oo-ooh)
Why do you build me up
(Build me up)
Buttercup, baby
Just to let me down
(Let me down)
And mess me around
And then worst of all
(Worst of all)
You never call, baby
When you say you will
(Say you will)
But I love you still
I need you
(I need you)
More than anyone, darlin'
You know that I have from the start
So build me up
(Build me up)
Buttercup, don't break my heart
I need you more than anyone, darling
You know that I have from the start
So build me up
(Build me up)
Buttercup, don't break my heart"
17,The Beatles,"Ob-La-Di, Ob-La-Da",1969,"Desmond has a barrow in the marketplace
Molly is the singer in a band
Desmond says to Molly, ""Girl, I like your face""
And Molly says this as she takes him by the hand

Ob-la-di, ob-la-da
Life goes on, brah
La-la, how the life goes on
Ob-la-di, ob-la-da
Life goes on, brah
La-la, how the life goes on

Desmond takes a trolley to the jeweler's store
Buys a twenty carat golden ring (rin-ring)
Takes it back to Molly waiting at the door
And as he gives it to her she begins to sing (sing)

Ob-la-di, ob-la-da (la-la-la-la la-la-)
Life goes on, brah (la-la la-la-la-laaa)
La-la, how the life goes on
Ob-la-di, ob-la-da (la-la-la-la la-la-)
Life goes on, brah (la-la la-la-la-laaa)
La-la, how the life goes on
Yeah

In a couple of years
They have built a home sweet home
With a couple of kids running in the yard
Of Desmond and Molly Jones (ha ha ha ha)

Happy ever after in the market place
Desmond lets the children lend a hand (arm!) (leg!)
Molly stays at home and does her pretty face
And in the evening she still sings it with the band

Yes!
Ob-la-di, ob-la-da
Life goes on, brah
La-la, how the life goes on
Hey!
Ob-la-di, ob-la-da
Life goes on, brah
La-la, how the life goes on

In a couple of years
They have built a home sweet home (home: H-O-M-E)
With a couple of kids running in the yard
Of Desmond and Molly Jones (ha ha ha ha ha ha ha)

Hey!
Happy ever after in the market place
Molly lets the children lend a hand (foot!)
Desmond stays at home and does his pretty face
And in the evening she's a singer with the band

Yeah!
Ob-la-di, ob-la-da
Life goes on, brah
La-la, how the life goes on
Hey!
Ob-la-di, ob-la-da
Life goes on, brah
La-la, how the life goes on (ha ha ha ha)
And if you want some fun (ha ha ha ha ha ha ha)
Take Ob-la-di-bla-da (ha ha ha ha ha ha ha ha)
(ha ha ha ha)
Ahh...
Thank you (ha ha)"
18,Jane Birkin & Serge Gainsbourg,Je T'Aime (Moi Non Plus),1969,"Je t'aime, je t'aime, oh, oui je t'aime
Moi non plusoh, mon amour
Comme la vague irr'solu
Je vais, je vais et je viens

Entre tes reins
Je vais et je viens
Entre tes reins
Et je me retiens

Je t'aime, je t'aime, oh, oui je t'aime
Moi non plus, oh mon amour
Tu es la vague, moi l''le nue
Tu va, tu va et tu viens

Entre mes reins
Tu vas et tu viens
Entre mes reins
Et je te rejoins

Je t'aime, je t'aime, oh, oui je t'aime
Moi non plus, oh, mon amour
Comme la vague irr'solu
Je vais, je vais et je viens

Entre tes reins
Je vais et je viens
Entre tes reins
Et je me retiens

Tu va, tu va et tu viens
Entre mes reins
Tu vas et tu viens
Entre mes reins
Et je te rejoins

Je t'aime, je t'aime, oh, oui je t'aime
Moi non plus, oh mon amour
L'amour physique est sans issue
Je vais, je vais et je viens

Entre tes reins
Je vais et je viens
Et je me retiens
Non, maintenant viens"
19,Desmond Dekker,Israelites,1969,"Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me Israelite, sir

Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me Israelite

Wife an' my kids, they are pack up an' leave me
â€½Darling,â€ she said, â€½I was yours to be seenâ€
Poor me Israelite

Shirt, them a tear up, trousers are go
I don't want to end up like Bonnie an' Clyde
Poor me Israelite

After a storm there must be a calm
If they catch me in the farm, you sound your alarm
Poor me Israelite

I said, I get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me Israelite, sir

I said, my wife an' my kids, they are packed up an' leave me
â€½Darlingâ€, she said, â€½I was yours to be seenâ€
Poor me Israelite, sir

Look, the shirt, them a tear up, trousers are go
I don't want to end up like Bonnie an' Clyde
Poor me Israelite, sir

After a storm there must be a calm
If they catch me in the farm, you sound your alarm
Poor me Israelite

Poor me Israelite
Poor me Israelite
Poor me Israelite"
20,The Cowsills,Hair,1969,"She asks him why
why i'm a hairy guy
I'm hairy noon and nighty-night night
My hair is a fright
I'm hairy high and low
But don't ask me why
cuz he don't know
It's not for lack of bread
Like the Grateful Dead
Darling

Gimme a head with hair
Long, beautiful hair
Shining, gleaming,
Streaming, flaxen, waxen

Give me down to there
Shoulder length or longer hair
Here baby, there mama
Everywhere daddy daddy

Hair, hair, hair, hair
Grow it, show it
Long as I can grow it
My hair

I let it fly in the breeze
And get caught in the trees
Give a home for the fleas in my hair
A home for fleas
A hive for the buzzin bees
A nest for birds
There ain't no words
For the beauty, the splendor, the wonder
Of my...

Hair, hair, hair, hair,
Grow it, show it
Long as I can grow it
My hair

I want it long, straight, curly, fuzzy
Snaggy, shaggy, ratsy, matsy
Oily, greasy, fleecy
Shining, gleaming, streaming
Flaxen, waxen
Knotted, polka-dotted
Twisted, beaded, braided
Powdered, flowered, and confettied
Bangled, tangled, spangled, and spaghettied!

Oh say can you see
My eyes if you can
Then my hair's too short

Down to here
Down to there
Down to there?
Down to where?
It stops by itself

Don't never have to cut it
'Cause it stops by itself

Oh give me a head with hair
Long, beautiful hair
Shining, gleaming,
Streaming, flaxen, waxen

Won't you gimme it down to there (hair)
Shoulder length or longer (Hair!)
Here baby, there mama
Everywhere daddy daddy
Hair (hair hair hair)
Grow it
Show it
Long as I can grow it
My hair (hair hair hair)
Grow it
Show it
Long as I can grow it
My hair(hair hair hair hair hair hair hair hair hair)"
21,Donovan,Atlantis,1969,"The continent of Atlantis was an island
Which lay before the Great Flood
In the area we now call the Atlantic Ocean
So great an area of land
That from her western shores
Those beautiful sailors journeyed
To the South and the North Americas with ease
In their ships with painted sails
To the East, Africa was a neighbour
Across a short strait of sea miles
The great Egyptian age is but a remnant
Of The Atlantian culture
The antediluvian kings colonised the world
All the Gods who play in the mythological dramas
In all legends, from all lands, were from far Atlantis
Knowing her fate
Atlantis sent out ships to all corners of the Earth
On board were the Twelve
The poet, the physician, the farmer, the scientist, the magician
And the other so-called Gods of our legends
Though Gods they were
And as the elders of our time choose to remain blind
Let us rejoice, and let us sing, and dance
And ring in the new
Hail, Atlantis!

Way down below the ocean
Where I wanna be, she may be
Way down below the ocean
Where I wanna be, she may be
Way down below the ocean
Where I wanna be, she may be

Way down below the ocean
Where I wanna be, she may be
Way down below the ocean
(she may, she may, she may, shey may)
Where I wanna be, she may be
My antediluvian baby, oh, yeah, yeah, yeah, yeah, yeah
I wanna see you some day
My antediluvian baby, oh, yeah, yeah, yeah, yeah, yeah
My antediluvian baby
My antediluvian baby, I love you, girl
I wanna see you some day
My antediluvian baby, oh, yeah
I wanna see you some day

Oh, my antediluvian baby
My antediluvian baby, oh
I wanna see you
My antediluvian baby
Gotta tell me where she gone
I wanna see you some day
Wake up, wake up, wake up, wake up, oh, yeah
Oh, club, club, down, down, yeah
My antediluvian baby"
22,The Doors,Touch Me,1969,"Yeah

Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

Now, I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I

Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I

I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I

Stronger than dirt"
23,Bee Gees,I Started a Joke,1969,"I started a joke, which started the whole world crying
But I didn't see that the joke was on me, oh, no

I started to cry, which started the whole world laughing
Oh, if I'd only seen that the joke was on me

I looked at the skies, running my hands over my eyes
And I fell out of bed, hurting my head from things that I'd said

'Til I finally died, which started the whole world living
Oh, if I'd only seen that the joke was on me

I looked at the skies, running my hands over my eyes
And I fell out of bed, hurting my head from things that I'd said

'Til I finally died, which started the whole world living
Oh, if I'd only seen, oh yeah, that the joke was one me, oh, no
That the joke was one me, oh"
24,Simon & Garfunkel,The Boxer,1969,"I am just a poor boy though my story's seldom told
I've squandered my resistance
For a pocketful of mumbles
Such are promises
All lies and jest
Still the man hears what he wants to hear
And disregards the rest

When I left my home and my family
I was no more than a boy
In the company of strangers
In the quiet of the railway station, runnin' scared
Laying low, seeking out the poorer quarters
Where the ragged people go
Looking for the places only they would know

Li la li
Li la la la, li la li
Li la li
Li la la la, li la li
La la la la, li

Asking only workman's wages
I come lookin' for a job but I get no offers
Just a come on from the whores on Seventh Avenue
I do declare, there were times when I was so lonesome
I took some comfort there
La la la la la la la

Li la li
Li la la la, li la li
Li la li
Li la la la, li la li
La la la la, li

And I'm laying out my winter clothes
And wishing I was gone, goin' home
Where the New York City winters aren't bleedin' me
Leadin' me goin' home

In the clearing stands a boxer and a fighter by his trade
And he carries the reminders
Of every glove that laid him down or cut him
'Til he cried out in his anger and his shame
I am leaving, I am leaving, but the fighter still remains

Li la li
Li la la la, li la li
Li la li
Li la la la, li la li
La la la la, li

Li la la la, li la li
Li la li
Li la la la, li la li
La la la la, li

Li la la la, li la li
Li la li
Li la la la, li la li
La la la la, li
..."
25,Creedence Clearwater Revival,Green River,1969,"Well, take me back down where cool water flows, y'all.
Let me remember things I love.
Stoppin' at the log where catfish bite,
Walkin' along the river road at night,
Barefoot girls dancin' in the moonlight.

I can hear the bullfrog callin' me, oh.
Wonder if my rope's still hangin' to the tree.
Love to kick my feet 'way down the shallow water,
Shoo fly, dragonfly, get back t'mother.
Pick up a flat rock; skip it across Green River.
Well!

Up at Cody's camp I spent my days, oh,
With flat-car riders and cross-tie walkers.
Old Cody, Junior took me over,
Said, ""You're gonna find the world is smold'rin',
And if you get lost, come on home to Green River.""
Well!"
26,Creedence Clearwater Revival,Down On the Corner,1969,"Early in the evenin'
Just about supper time
Over by the courthouse
They're starting to unwind.

Four kids on the corner
Trying to bring you up.
Willy picks a tune out and he blows it on the harp.

Down on the corner,
Out in the street
Willy and the poorboys are playin'
Bring a nickel, tap your feet.

Rooster hits the washboard
And people just got to smile
Blinky, thumps the gut bass

And solos for a while.
Poorboy twangs the rhythm out
On his kalamazoo.

Willy goes into a dance
And doubles on kazoo.
Down on the corner,
Out in the street

Willy and the poorboys are playin'
Bring a nickel, tap your feet.
Down on the corner,

Out in the street
Willy and the poorboys are playin'
Bring a nickel, tap your feet.

You don't need a penny
Just to hang around
But if you've got a nickel,
Won't you lay your money down?
Over on the corner
There's a happy noise.
People come from all around
To watch the magic boy.
Down on the corner,

Out in the street
Willy and the poorboys are playin'
Bring a nickel, tap your feet.
Down on the corner,
Out in the street
Willy and the poorboys are playin'
Bring a nickel, tap your feet.
Down on the corner,
Out in the street
Willy and the poorboys are playin'
Bring a nickel, tap your feet."
27,Tammy Wynette,Stand By Your Man,1969,"Sometimes it's hard to be a woman
Giving all your love to just one man
You have bad times, and you have good times
Doing things that you don't understand

But if you love him, you'll forgive him
Even though he's hard to understand
And if you love him, oh be proud of him
'Cause after all, he's just a man

Stand by your man
Give him two arms to cling to
And something warm to come to
When nights are cold and lonely

Stand by your man
And show the world you love him
Keep giving all the love you can
Stand by your man

Stand by your man
And show the world you love him
Keep giving all the love you can
Stand by your man"
28,The Hollies,"He Ain't Heavy, He's My Brother",1969,"The road is long
With many a winding turn
That leads us to who knows where
Who knows where

But I'm strong
Strong enough to carry him
He ain't heavy, he's my brother

So on we go
His welfare is of my concern
No burden is he to bear
We'll get there

For I know
He would not encumber me
He ain't heavy, he's my brother

If I'm laden at all
I'm laden with sadness
That everyone's heart
Isn't filled with the gladness
Of love for one another

It's a long, long road
From which there is no return
While we're on the way to there
Why not share

And the load
Doesn't weigh me down at all
He ain't heavy he's my brother
He's my brother
He ain't heavy, he's my brother
He ain't heavy, he's my brother"
29,The Zombies,Time of the Season,1969,"It's the time of the season
When love runs high
In this time, give it to me easy
And let me try
With pleasured hands
To take you in the sun to
Promised lands
To show you every one
It's the time of the season for loving...

What's your name?
Who's your daddy?
Is he rich like me?
Has he taken any time
To show you what you need to live?

Tell it to me slowly
Tell you what I really want to know
It's the time of the season for loving...

What's your name?
Who's your daddy?
Is he rich like me?
Has he taken any time
To show you what you need to live?

Tell it to me slowly
Tell you what I really want to know
It's the time of the season for loving..."
30,Blood Sweat & Tears,Spinning Wheel,1969,"What goes up must come down
Spinnin' wheel got to go 'round
Talkin' 'bout your troubles it's a cryin' sin
Ride a painted pony let the spinnin' wheel spin
You got no money and you got no home
Spinnin' wheel all alone
Talkin' 'bout your troubles and you never learn
Ride a painted pony let the spinnin' wheel turn
Did you find the directing sign on the
Straight and narrow highway
Would you mind a reflecting sign
Just let it shine within your mind
And show you the colors that are real
Someone is waiting just for you
Spinnin' wheel, spinnin' true"
31,Bee Gees,Don't Forget to Remember,1969,"Oh my heart won't believe that you have left me
I keep telling my self that it's true
I can get over anything you want my love
But I can't get myself over you
Don't forget to remember me
And the love that used to be I still remember youI love you
In my heart lies a memory to tell the stars above
Don't forget to remember me my love
On my wall lies a photograph of you girl
Though I try to forget you somehow
You're the mirror of my soul so take me out of my hole
Let me try to go on living right now
Don't forget to remember me
And the love that used to be
I still remember you
I love you
In my heart lies a memory to tell the stars above
Don't forget to remember me my love"
32,Robin Gibb,Saved By the Bell,1969,"I cried for you, I cried for you
I cried for two, I lied for you

Saved by the bell on your own carousel
Now who can tell, if you'll love that man as well
Now I'll walk down our great lane

I died for you, I died for two
I'll live for you, I'll give to you

Saved by the bell on your own carousel
Now who can tell, if you'll love that man as well

Now I'll walk down our great lane
Now I'll walk down our great lane
Now I'll walk down our great lane"
33,Harry Nilsson,Everybody's Talkin',1969,"Everybody's talking at me
I don't hear a word they're saying
Only the echoes of my mind

People stopping, staring
I can't see their faces
Only the shadows of their eyes

I'm going where the sun keeps shining
Through the pouring rain
Going where the weather suits my clothes

Banking off of the northeast winds
Sailing on a summer breeze
And skipping over the ocean like a stone

Wah, wah wah-wah wah
Wah-wah wah-wah, wah wah-wah
Wahhh

I'm going where the sun keeps shining
Through the pouring rain
Going where the weather suits my clothes

Banking off of the northeast winds
Sailing on a summer breeze
And skipping over the ocean like a stone

Everybody's talking at me
Can't hear a word they're saying
Only the echoes of my mind

I won't let you leave my love behind
No, I won't let you leave
Wah, wah
I won't let you leave my love behind"
34,Oliver,Good Morning Starshine,1969,"Good morning starshine
The earth says, ""Hello""
You twinkle above us
We twinkle below
Good morning starshine
You lead us along
My love and me as we sing
Our early morning singing song
Giddy glup gloopy
Nibby nabby noopy la la la lo lo
Sabba sibby sabba
Nooby abba nabba le le lo lo
Tooby ooby walla nooby abba nabba
Early morning singing song
Good morning starshine
There´s love in your sky
Reflecting the sunlight and my lovers eyes
Good morning starshine
So happy to be
My love and me as we sing
Our early morning singing song
Gliddy glup gloopy
Nibby nabby noopy la la la lo lo
Sabba sibby sabba
Nooby abba nabba le le lo lo
Tooby ooby walla nooby abba nabba
Early morning singing song
And you hear mehee
Singing a song, loving a song
Singing a song
Loving a song, laughing a song
Sing a song
Sing a song, song the sing
Song, song, song, sing
Sing, sing, sing, song
Song, song, song, sing
Sing, sing, sing, song"
