general	-6.52062112756
american	-6.49677499019
dure	-6.37161184723
present	-6.36818718635
program	-6.32256523993
studi	-6.14846829592
member	-6.13988455223
servic	-6.13556489108
certain	-6.12249280951
presid	-6.10702288774
complet	-6.10255859461
larg	-6.06145691893
compani	-6.00141487796
individu	-5.89989735358
action	-5.88332238849
activ	-5.87493073085
field	-5.8636311756
student	-5.86078622347
;	-5.85184321985
unit	-5.84354441703
concern	-5.82304589548
local	-5.76832099579
exist	-5.74620319054
object	-5.73979291218
receiv	-5.73979291218
recent	-5.71042701737
interest	-5.70877001617
board	-5.70711026475
form	-5.6937321388
depart	-5.68697535634
--	-5.65599181082
addit	-5.64544689764
area	-5.63835466933
taken	-5.63835466933
societi	-5.63835466933
success	-5.63478960317
actual	-5.61677109767
small	-5.6058020663
govern	-5.598421959
suggest	-5.598421959
themselv	-5.598421959
effect	-5.58911956634
accept	-5.5872486584
total	-5.5490760849
establish	-5.54517744448
repres	-5.52545293913
becam	-5.50533153593
observ	-5.48479693349
discuss	-5.48063892334
develop	-5.46241837723
experi	-5.46171091346
prepar	-5.45958551414
spirit	-5.45532111536
relat	-5.4359030295
consider	-5.42053499927
further	-5.40717177146
which	-5.40520796104
amount	-5.40267738187
ad	-5.37527840768
secretari	-5.37063802813
also	-5.36504099859
social	-5.36363683267
island	-5.36129216571
space	-5.34710753072
appli	-5.34710753072
statement	-5.34233425196
tradit	-5.32787616879
visit	-5.32787616879
similar	-5.32300997914
immedi	-5.31811999384
plant	-5.31320597904
project	-5.3082676974
himself	-5.30496190927
defens	-5.30330490806
nation	-5.2819338873
nor	-5.27299955856
aid	-5.2626901889
central	-5.2626901889
given	-5.24174701506
troubl	-5.24174701506
compar	-5.23110861685
trade	-5.22035582508
basi	-5.22035582508
often	-5.22035582508
appar	-5.20948615284
event	-5.20948615284
river	-5.20948615284
earli	-5.20948615284
polit	-5.20400668708
improv	-5.19849703127
sale	-5.17614973257
consist	-5.17614973257
movement	-5.16478597392
beyond	-5.16478597392
opportun	-5.15905529921
squar	-5.1532915945
exampl	-5.15039723647
negro	-5.1416635565
can't	-5.12989871492
idea	-5.12989871492
